,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0,0.117678396300328,0.0365504003080717,0,0,0.0274928924505325,0.380115464626312,0,0,0,0,0,0,0,0,0,0,0,0,0.0125871136488831,0,0,0,0,0,0,0,0,0,0.074915589582338,0,0,0,0,0,0,0,0.0574872200547266,0,0.0257212513396232,0.0570986916606886,0,0,0,0,0.0528476836773776,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.176596144044707,0,0,0,0.330029716245495,0,0,0.000455813384262015,0,0,0,0.0615070028461426,0.188631206835412,0,0,0,0.00875716217312471,0,0,0,0,0,0,0,0,0,0,-0.0889663005986446,0,0,0,0,0,0,0,0,0,0.223039803767141,0,0.0115026956643963,0.0208508870730713,0,0,0.158666023792758,-0.035852284524821,0
X600000.CH.EQUITY,0,0,0,0.0859943501869261,0,0,0.0531247071851169,0,0,0,0,0.287571642472827,0,0.0425076511678289,0.319676345115874,0,0.0374361257377408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876085663485688,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881369603677777,0,0,0,0,0,0.0877505670271135
X600015.CH.EQUITY,0,0,0.0300940763601454,0,0.0224365504218795,0,0,0,0,0,0.253791603084478,0.0963677542211067,0,0,0,0,0,0,0,0,0.145249279367342,0,0,-0.0385988942163141,0.506582378694468,0,0.0466927934110415,0,0,0.0922527289459476,0,0,0,0,0,0,0,0,0,0,0,0.0452311050244867,0,0,0,0,0,0,0,-0.110946979171794,0
X600016.CH.EQUITY,0.0223507517945852,0,0,0.239337235988464,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.387705016560019,0,0.0401572998820921,0,0,0,0,0,0.229393472917452,0,0,0,0,0,0,0.0237020998621498,0,0.0299607518359785,0,0,0,0,0,0,0,0.0499433156277129,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.47037247416955,0.105402481012668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218995976313342,0,0,0,0,0,0,0,0,0,0.123286142974727,-0.0810891342651352,0,0,0.122524259086587,0,0,0,0,0,0,0,0,-0.0198946906664288,0,0,0,0,0.0365051849898542,0.0321894793634973,0,0,0,0,0.0568088472832068
X600919.CH.EQUITY,0,0.0808894395845653,0,0.227893946174004,0,0,0,0.432088330267617,0.0742229776197671,0,0,0,0,0.104190231404787,0.0550778838728772,0,0,0,0,0.0690706997612274,0,0,0,0,0,-0.0287719013453013,0.00917750656440177,-0.0619850099129139,0,0,-0.0940345110730425,0,0,0,0,0,0,0,0,0,0,-0.161181346346862,0,0,0,0,0,0.0870075507133267,0.0663106353578328,0,0.0364189297584422
X600926.CH.EQUITY,0,0.1010342057368,0,0,0,0.0754971024732367,0.410973315287523,0,0,0,0,0,0.0996661917339602,0.123486321787091,0,0,0,0,0,0,0,0,0,0,0,0,0.0085693945943806,0,0,0,-0.0589811714933008,0,0,0.202744265679462,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.217367066730473,0,0,0,0.066085073484207
X601009.CH.EQUITY,0,0,0,0,-0.243307767651467,0,0.481983424969195,0.210980133370921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.072387484023808,0,0.120465963410039,0,0,0.178962004710995,0,0,0,0,0,0,0,0,0,0.447773836767595,0,0,0,0,-0.139605317426221,0,0,0,0.0191821967134367
X601166.CH.EQUITY,0.0963074322027646,0.312374023466918,0.169530074375288,0,0,0,0,0,0.0360555709399404,0,0,0,0,0,0,0,0,0.0891916874869176,0,0,0.220617647135008,0,0,0,0,0,0,0,0,0.0147290389389029,0,0,0,0,0,0.160441428853451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.119764062959112,0,0,0,0,0,0,0.14999697440827,0,0,0,0,0.159896498408901,0.0228036542141806,0,0,0.100782068453993,0,0,0,0.383284963844808,0,0,0,0,0,-0.0829871390419244,0,0.0104186124533675,0,0,0,0,0,0,0,0,0,0,0.00202381892203263,0,0,0,0,0,0,-0.06181888882131
X601229.CH.EQUITY,0,0,0.365590667995163,0.0213438449987362,0,0,0,0,0,0,0.255177410849828,0,0,0,0.00407718440513329,0,0.0333976998742428,0,0,0,0,0,0,0,0,0,0.0754460707637884,0.0675128926527068,0,0,0,0,0,0,0,3.46944695195361e-18,0.112357704290148,0,0.0803120483248959,0,0,0,0.0419311277922049,0,0.035736573445644,-2.16840434497101e-19,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,-0.0254745423917246,-0.0478335115709468,0,0,0,0,-0.0083351533691229,0,0,0.0337446404114603,4.33680868994202e-19,0,0,0,0.670470340526817,0.263709201683908,0,0,0,0,0,0,0.13572228682675,0,0,0,0,0,0,0,0,0,0,0,0,0.0750318042463437,0,0,0,0,0,-0.200946646071083,0,0,0,0,1.38777878078145e-17
