,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.136019628527147,0.124917894319263,0,0.111206427130815,0.124987058468139,0,0,0,0,0,0,0,0,0,0,0.0717253325223162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142584974129777,0,0.0251739987845379,0.0688463168486868,0,0,0.0434860785085924,0,0.0333805181276526,0,0,0,0,0,0,0.01834148780055,0,0,0
X002142.CH.EQUITY,0,0,0,0.120943377859729,0.110792317782552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4270855482844,0,0,0,0,0,0,0,0,0,0,0,0.0642787121951,0,0,0,0,0,0,0,0.122131768432015,0,0,0,0,0,0,0,0,0,-0.0145577877552347,0
X600000.CH.EQUITY,0,0,0,0,0.168447942474726,0,0,0,0.144953178610375,0,0,0,0.175533294556599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267079375868376,0,0,0,0,-0.0139262670915925,0,0,0,0,0,0,0.0795805861059758,0,0.697793971478604,0,-0.121281325087197,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.170526838415525,0,0,0,0.135386742730939,0,0,0.0436578271456249,0.135521650336478,0,0.0182008609865568,0,-8.67361737988404e-19,0,0,0,0.174252978188106,0,0,0,0.191272942401283,-0.124082993487024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114146276421964,0,0,0.00526252632065609,0,0,0,0,0,0,0,0,0.00621717389919918
X600036.CH.EQUITY,0,0.176596745264139,0.125795001947915,0,0,0,0,0.0194951043470718,0,0,0,0,0.383823989260644,0,0,0,0,0.186277860904683,0.0189904859118908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148580931472839,0,0,0,0,0,0,0,0,0,0.00715610704188455,0,0,0,0,0
X601166.CH.EQUITY,0.00212859211369537,0,0.0114812061530273,0.0641156585256578,0.20516927860039,0,0.454663655111653,0,0,0,0,0,0,0.183585436008355,0,0.048234363629333,0,0,0,0,0,0,0,0,0,0,0.0189885021889166,0,0,0,-0.00732666682357582,0,0,0,0.0371918186227979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,-0.0484238410547824,0,0,0,0,0,0,-0.101795680471504,0,0,0,0,0.803670767466443,0.0614656020479663,0,0,0,0,0,0,0.0876041209894184,0.0346757482325994,-5.42101086242752e-20,0,0,-0.0232923596541446,0,0,0,0,0,0,0,-0.0418167711072135,0,0,0.027386589391076,0,0.0659677236679025,0,0,0,0,1.73472347597681e-18,0.00312456212485142,0,0,0,0,0.00612997254828575
X601229.CH.EQUITY,0,0,0,0,0.00915400744985622,0,0,0,0,0,0.946959519589402,0.0137574705323193,0,0,0,0,0,0,0.464225866386205,0,0,0,0,0,0,0,-0.00706027711715582,0,0,0.276700846563219,0,0,0,-0.0605486131091748,0,0,0,0,-0.220546939427222,0,0,0,-0.295533686186654,-0.121619026844385,0,0,0,-0.073161958073125,0,0,0
X601288.CH.EQUITY,0,0,0.0453198190309554,0,0,0,0,0,0,0,0,0.0147624832688893,0.866927396083058,0,0,0,0,0.0208491995314017,0,0,0,0,-0.026714322677864,0,0,0,0,0,0,0,0,0,0,0.157262817533646,0,0,-0.0665354591379504,0,0,0.0331321092151369,-0.123759843374843,0,-0.102732060673575,0.014864241112224,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0446928759483912,0.415026849474526,0.0459965939992933,0,0,0.252345195530025,0.0669623161000478,0,0,0,-6.93889390390723e-18,0.0211655187717758,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0077157660079321,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.20739463158956,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.789828961030644,0,0,0,0,0,-0.0801925939129719,0,0,-0.107317160500488,0,0,-0.324457250698312,0,0,0,0,-0.034456003857324,0,0,0,0,0,0,0,0,-0.0450264091437341,-0.234032997385761,0.0108886166660239,0,0,-0.00193047280438891,0,0,0.536646280226405,0,0
X601818.CH.EQUITY,0,0,0.0998744797765014,0,0,0,0,0,0.237525237114146,0,0,0,0,0.0703495831952131,0,0,0,0,0,0,0.0980011555003104,0.110856530335762,0,0.00449465173853242,0,0,0,0.0577957520012776,0,0,0.036160992837653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115141888007877,0,0,0
X601939.CH.EQUITY,0,0,0.0819576802041599,0.0179851646559703,0,0,0.0310096248247307,0,0.828484917999447,0,0,0,0,0,0,0,0,0.0470036145855594,0,0.0352626959958071,0,0,0,0,0,0,0,-0.0416185473901051,0,0,0.00186612279833183,0.00628269894016081,0,0.0597704314409604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280223016814262
X601988.CH.EQUITY,0,0,0,0,0.0760118347689175,0,1.05425536248067,0,0.0150601730905187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169075642435494,0,0,0,0,0,0,0,0,0,0,0,-0.135406863767426,0.0324553440710235,0,0,-0.112803806341027,0,0,0,0,-0.0690970799074797,0,0,0,0,-0.0262823757088347
X601998.CH.EQUITY,0,0,0,-0.0215014790282523,0,0,0.490394332681828,0,0,0,0.267338468859551,0,0,0,0,0,0,0,0,0.05373160201817,0,0.32027967112986,0,0,0,0,0,0,0,0,-0.0845823428508104,0,0,0.0819956680334924,0,0,-0.0982809207789346,0,0,0,0.0413111854323047,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0.0762131806730839,0,0.0248340912146567,0,0,0,0,0,0.249456982791484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121294209059433,0.140386668901723,0,0,0,0,0,0,0,0.0492168095999291,-0.075764170508248,-0.123361084751723,0.265279111243247,0,0,0,0,0,0.12522365083089
X11.HK.EQUITY,0,0.0164082504677666,-0.0871224847807331,0,0,0,0,0,0,0,-0.0560947051042078,0,0,0,0,0,0,0.232638127021675,0.399310867254379,0.0268070346670612,0,0,0,0,0,0.142638648641411,0,0,0,0,0,-0.0706466182723982,0,0,0,0,0.0267292645147648,0.0780357496263059,0,0,0,0,0,0,0,0.106654899982008,0,0,0,0,0.0134086015605766
X2388.HK.EQUITY,0,0,0.0219200580424003,0.00669669664459453,0,0,0,0.106963976115519,0.0495848086771264,0,0,0,0,0,0,0,0.245226641347204,0,0.122442787607665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118179155846118,0,0,0,0,0,0,0.0508872710897391,0,0.0175648058340429,0,0,0,0.46446920555777,-0.0769925286173646
X5.HK.EQUITY,-0.433914003873744,0,0,0,0,0,0,0.118498011714563,0,0,0,0,0,0,0,0,0.429729056704807,0.220468806957693,0,0,0,0,0,0,0,-0.116602932748637,0,0,0,0,-0.164553436368495,0,0,0,0,0,0,0,0.109163706526898,0.324389755188143,0,0,0.159635520352302,0.00220757732629505,0,0,0,0.0425435356665472,0.0919045336401403,-0.053729543099717,0
X2886.TT.EQUITY,0,0.348388149740664,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.272113593038487,-0.176875123690329,0,0,0,0,0,0,0,0,0,-0.360471890980535,0,0,0.0640723074592976,0.160777835209995,0,0,0,0,0,0,0.607423356537005,0,0.00441517436361477,0,0,0,0,-0.216033477703491,0.348411833488138,0,0,0,-0.044015966322649
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0332760310841524,0,0,0,0,0.0754161729219339,0,0,0,0.214769105375709,0,0,0,0.22932666081999,0,0,0.20101742866225,0.142024111771234,0.0366839168029658,0,0,0.0202385732455788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,-0.0645649763085153,0,0.189863875322542,-0.0204247013590065,0,0,0.152251065589251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000929019652612494,0,0.078250672984764,0.0294995010871106,0,0.0243176830931248,0.20548598740902,0,0,0,0.457268751716097,0,0,0,0,0,0,0,0,0,0,0.00892395456337977,0,0,0,0,0,-0.0149831058444857
X002736.CH.EQUITY,0,0.013201863906868,0.08955707762572,0,0,0,0,0,0,0.1889120550839,0,0,0,0.130385181350459,0,0,0,0,0,0,0,0,0,0.179036035909887,0.172600223719223,0,0,0,0,0.320720114939473,-0.0363267373515308,0.00251887356696198,0,0,0,0,0,-0.0342438154219549,0,0,0,0,0,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0.0123279450206239,0,0,0,0,0.0199878046620537,0,0,0,0,0,0,0,0,0,0.353501907777087,0,0,0.0169228938397146,0,0,0,0,0.296512271705479,0.0190373381041889,0.234627470927451,0,0,0,0,0,0,0,-0.0828934531060833,0,0,0,-0.038060499872351,0.0234327126727565,0,0,0,-0.225891870777277,0,-0.0953244873299369
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129692357019876,0.0276484767016445,0,0.0919945355774959,0,0.190135810896588,0,0.366733274700821,0.0594301155341706,0.0659907848796888,0,0,0,0,0.0708446420264779,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.00340572780248483,0,0,0,0.147010991653832,0,0,0,0,0.0425813517688113,0,0,0.226125122323037,0,0.0190910330175527,0.0641157527117551,0,0.462422720409313,0,-0.00803059025066284,0,0.0143747217353987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0.431775840721067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0852157902766852,0,0.825287575136255,0,0,0,0.0252452716824387,0,0,0,0,0,-0.0554995492651317,0,0,0,-0.268847487944736,-0.194100012711213,0,0,0,-0.520230689229737,0,0,0,0,0,0,0,0,0,0.170819105785741
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175765198954794,0.46746074378303,0.118896683127303,0,0,0,0.116518194958391,0,-0.0181476561797823,0,0,0,0,0,0,0.0487997505225421,0,0,0,0,0,0,0.0138508192611508,0,0,0,0,-0.0185639564952582
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674005487692342,0,0,0,0,0,0,0.0490576249238582,0.0612176139560248,0.0441519632803236,0,0,0,0,0,0,0.369907797957258,0.0342241810973886,0,0,0.109510120912541,0,0.123487881166321,0,0.0254674670785675,0,0.0306657764046929,0,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160006294761652,0,0.0882106276267691,0,0.18021483694794,0,0,0.48949060276361,0,0.0685634314788837,0.0168838188688663,0,0,0,0,0.026020315698827,0,0,0,0,0,0,0.0136090588678173,0,0,0.0705335302877467,0,0,0,0
X600918.CH.Equity,0,-0.199173351171278,0,0,0,0,0,0.0124261605878896,0,0,0,0.0185952925548119,0,0,0,0,0,0,0,0.063267883121884,0,0.34950226443474,0,0,0.165055475003231,0,0,0,0,0.150978080599643,0,-0.00782091255587575,0,0,0.0685565563659477,0,0,0,0,0,0,-0.0526507397355823,0,0,0,0,0,0,0,-0.0205997606678497,0
X388.HK.EQUITY,-0.48061208840179,0.0439427888832408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140781736679875,0,0,0,0,0.0108049948362982,0,0,1.38777878078145e-17,0,0,0,0.119726303096543,0,0,0,0,0,0.418428328809958,0,-0.162664484622454,0,0,0,0.201761419738273,0,0,0,0,0,0.26959388220022,0,-0.0637092601874508
X601318.CH.EQUITY,4.33680868994202e-19,0,0,0,0.210895997563386,0,0.188154698580261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157961018471949,0,0,0,0,0,0,0,0,-0.0436106118841187,0,0.047758639774672,0.249370488051919,0,0,0,0,0,0,0,0,0,0,0,0.0989723214527074,0.0631595933196234,0,0,0
X601319.CH.EQUITY,0,0,0,-0.0227409191543565,0,0,0,0,0.206661365738217,0,0,0,0,0,0.0969924046877445,0,0,0,0,0,0,0.310659480986294,0,0,0,0,0,0,0,0.0224664462856438,0,0,0,0,0,0.143404135072237,0,0,0,0.155779593818117,0,0,-0.0983793557011474,0,0,0.082304612572542,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.0572546906002124,0,0,0,0,0,0,0,0,-0.0635284771463309,0,0,0,0,0.345289217211994,0,0,0,0,0,-0.00632487494458073,0,0,0.010939071044617,-0.00178266795575147,0.106244550893378,0.098501007918549,0,0,0.152055143797718,0,0,0.0622105076308387,0,0,0,0.179335810331519,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0.154150049326191,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0.0299816997549537,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0471441526250446,0,0.0693524094611716,0.445037456601404,0,0,0.0710400128632953,0,0.0858188826231514,0,0,0,0,0,0,0,0,0,0,0,0.0161740339917794
X601628.CH.EQUITY,0,0,0,0.0397524326845835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409547403144242,0.175691342294802,-0.177391241681648,0.015788157795355,0,0,0.299322261898252,0.0802096821540388,0,0,0.18518720490976,0,0,0,0,0,0,0,0,0,0,0,0.0700211732095236,0,-0.0786487404658066,0.178453654715183,0.0627431451367742
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0898153943819025,0,0,0,0,0,0,-0.230745854120517,0,0,0.325399829869143,0,0.0196596046261729,0,0,0,0,0,0,0,0,0,0,0,0.211775634641186,0.0986015483091221,0,0,0,0.172205899114162,0,0,0,0,0.149670414326325,0,0,0.0982459791871127,0,0.206344615641121,0.110789388458229,0,0.0869180259425666,0
X2882.TT.EQUITY,0.714676824452358,0,0,0,0,0,0,0,0.0634185784403373,0,0,-0.476740043845796,0,0,0,0,-0.00411649947633551,0,0.36771150072722,0.161174774968162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250116730920828,0,-0.610280154005957,0,0,0,0,0,0,0,0,0,0,0.161248664202351
X000002.CH.EQUITY,0,0,0,0,0,0,1.73472347597681e-18,0,0.0142398313959105,0,0,0,0.182806023475244,0,0,0,-0.0510757420847427,0,0.0165813135825036,0,0,0,0.179016862936931,0.0513618855643666,0,0,0,0,0,0,-0.0285981645135831,0,0,0.10570177303543,0,0,0,0,0,0,0,0.0740605089575216,0,0,0,0,0,0.126048178524183,0,0,0
X001979.CH.EQUITY,0,0,0.767307265108731,0,0,0,0.118879274875557,0,0,0.00568002790208732,0,0,0,0,0,0,0,0,0,0.0221777026371589,0,0,0,0,0,0.0607967981114739,0,0,0,0,0,0,0,0,-0.144963085062753,0,0,0,0,0,0,0,0,-0.00645321115324342,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0.0693640235878937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00975307877348576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144161535014784,0,0,0,0,0.0560377942562361,-0.153819821025796,0.669304608279518,0.0579761421610441,0,0,-0.0344686072185343,0,0.11736405473797,0,0,0,0,0.0289412468906862
