,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.121488630632289,0.12737172392099,0,0,0,0.222431851827378,0,0.0564569179274262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.108982651507873,0,0,0,0.0580661989525414,0,0,0,0,0.149627059459139,0,0,0,0.107209529372561,0,0,0,0
X002142.CH.EQUITY,0.141549592123599,0,0,0,0,0.180143800061072,0,0,0,0,0,0,0,0,0,0,0.131450275409185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125350370374647,0,0,0,0,0.00870625559399995,0,0,0,0,0,0.206870526914327,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.237134428625326,0,0,0.271640579404951,0,0,0.235684149774299,0,0,0,0,0,0,0,0.0402779887671509,0,0.008412323639018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092535065642057,0.0252135323945525,-3.46944695195361e-18,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.150181176705294,0.314211929539616,0.0533159634894626,0,0,0.0420720543286182,0,0,0.18088086039783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100716517967588,0.165541787742567,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,-1.73472347597681e-18,0,0,0,0,0.334110644176558,0,6.93889390390723e-18,0.23027779910301,0,0,0.179753035470694,0.208982598361805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549826229054906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.566673657539143,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.150829441743813,0,0,0,0,0.0302388965513232,0,0.0564903557709079,0,0.130382305882011,0,0,0,0,0,0,0,0,0.232647368101658,0,0,0.0121253300640351,0,0,0,0,0,0,0,0,0,0.00353973274351554,0
X601166.CH.EQUITY,0.208850677288901,0,0.113387753758885,0.0901248153240052,0,0.149821925638118,0,0,0,0,0,0,0.333955523860831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876974913345991,0
X601169.CH.EQUITY,0,0,0,0.160412413523316,0.0344832624671614,0,6.93889390390723e-18,0,0.257958854725984,0,0.0273353795488499,2.16840434497101e-19,0,0,0,0.194757073677345,0,0,0,0,0,0.0386455347393176,0,0,0,1.73472347597681e-18,0,0,0.0817292156672665,0,0,0,0.0932278849119671,0.0470977298959101,0,0,0,0,0,0.0786417078763803,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.0236323989056885,0.182535521893426,0,0,0,0,-6.93889390390723e-18,0,0.0638640273441844,0.148802894973811,0,0.110760828861444,0,0,0.213912417346265,0.073368303968859,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.15890713028713,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196480276509291,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.113404403867307,0.382476680480287,0.0137510911015081,0.00491200663197295,0.374319826863054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792380160770128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216014301032927
X601328.CH.EQUITY,0,0,0.0784573674483031,8.67361737988404e-19,0.0756849640200572,0,0,0.0575402036263926,0,0.277436538785375,0,0.156997314397472,0,0,0,0,0,0,0,0,0,0.0983022105185259,0,0,0,0,0,0,0.0503891769735964,0,0,0,0,0,0,0,0,0.111933853511967,0,0.0696473576392495,0,0,6.93889390390723e-18,0,0,0.117048259562718,0,0,0,0,0.0129461219576128
X601398.CH.EQUITY,0,0,0,0,0,0.172794613022196,0,-6.93889390390723e-18,0,0.297490427870042,0,0,0,0.368641444919648,0.00314843555196604,0,0,0,0,0,0,0,0.0212774206477277,0,0,0,0,0,0,0,0,0,0,0,0,0.128379219697261,0,0,0,0.104502705354366,0,0,0,0,0,0,0,0,-0.107704525168656,0,0
X601818.CH.EQUITY,0,0.00984413556590174,0,3.46944695195361e-18,0,0,0.441566682245414,0,0,0,0,0,0,0,0,0.554689247945415,0,0,0,0,0,0,0,0,0,0,-0.026488705593478,-0.0231904258070975,0,0,0.0114426147131748,0,0,0,0,0,0,0,0,0.0121216564899101,0.00777047924024903,0,0,0,0,-0.0790082128653372,0,0,0,0,0
X601939.CH.EQUITY,0.521133451828909,0,0.139912110692521,0.188325588845907,0,0.0120189484261862,0,0,0,0.118269879622961,0,0.0215081259205145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609578676457917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149799616608434,0,0,0,0,-0.0656934191520632
X601988.CH.EQUITY,0.165364888311414,0,0,0.0979640154747477,0.170937979194205,0,0,0,0,0.264728955680037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180974860096872,0,0,0,0,0,0,0,0,0,0,0,0.0198485343166444,0,0,0,0,0.0240637957264822,0,0,0.0668373273275723,0,0,0,0
X601998.CH.EQUITY,0.0884521126310221,0.0658538730050779,0,0.199562847030328,0,0,0,0.187756664014939,0,0,0,0,0.382529032387026,0,0,0,0,0,0,0,0,0,0.103056908425156,0,0,0,0,0,0,0,0,0,0.0804953991873789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06266544593618,0,0
X601658.CH.Equity,0,0.0776432088267712,0,0.301699017954197,0,0,0,0,0.527122016987492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.341898916221026,0,0,0,0,0,0,-0.0772953384007043,0.0493937370777993,0,0.256801376969791,0,-0.238480835140057,0,0,0,0,0,0,0,0.238677295502541
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113750317549391,0,0.0351215283385704,0,0.585432823272367,0.404263603201819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182896181569801,0,0,-0.0413861980343363,0,0,0,0,0,0.130993001098558,0,0,-0.225453374895696,-8.67361737988404e-19,0.044163580839057
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0328645503558235,0.370048687221419,0,0.12981068990901,0,0,0,1.73472347597681e-18,0,0,0,-0.0255217186029717,0,0,0.102102383893468,0,0.0285031261886252,0,0,0,0.0134508844649478,0,0,0,0,0,0.38822573961646,0.139316783375837,0,0,-0.00855387273338447,-0.0439360316460994,0,0,0
