,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.165393254967553,0,0,0,0,0,0,0,0,0,0,0.163485216007109,0.143848645914412,0,0,0,0.0734432887671464,0,0,0,0,0,0,0,0,0,0,0,0,-0.00819559647718232,0,0.355758163414553,0,0,0.0982454097467838,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.0377370964229427,0,-0.0148629834087347
X002142.CH.EQUITY,0,0,0,0,0.432805576633238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210404104030729,0,0,0,0.0820883458356294,0,0,0.293725454771239,0,0,0,0,0.0679441693819219,0,0,0,0,-0.0791208163421931,0,5.42101086242752e-20,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.080221637710627,0.0516983511278648,0.610444294707953,0,0,0,0,0,0,0,0,0,0,0,0.0423281602452856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00711214292912631,-5.42101086242752e-20,0,0,0,0,0.00737712653382709,0,0,0,0,0,0,0,0,0.0109011499377106,0,0,0,0
X600016.CH.EQUITY,0,0,0.0525466635811926,0,0,0,0,0.0977591665551357,0.267759656475662,0,0,0,0.105814178158359,0.0161044118965627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065129476427971,0,0,0,0,0,0,0,0,0,-0.0109795812923964,0,0,0.00341617525726974,0,0,0,0.206981305186138,0,0,0,0,0
X600036.CH.EQUITY,0,0.29408656884611,0.0456683826014118,0,0,0,0.0627631972843264,0.00585410501672878,0,0,0,0.438292624498256,0.0163789228253143,0,0,0,0,0.0507514786470955,0,0,0,-0.00760585908423049,0,0,0,0,0,-0.0428182846887422,0,0,-0.0868103588681672,-0.0629530411333041,0,0,0,0.0331662310132662,0,0.148522672825958,0,0,0,0,0,0,0,0,0,0,0,0.0626361647202483,0
X601166.CH.EQUITY,0.110384158814372,0,0.455942569349708,0,0,0,0,0.068314365738547,0,0,0,0,0.0538912767512794,0.0433609604845329,0.00985638606396388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121012355102027,0,0.126937865719784,0,0,0,0,-1.73472347597681e-18,0,0.00613911642823411,0,0,0,0,0,0,0.0147595516673376,0,0,0,0
X601229.CH.EQUITY,0,0.132092049193377,0,0,0,0,0,0,0,0,0,0.422362566979271,0,0,0,0,0.00179842351781766,0.138351551290022,0,0,0,0,-0.00902066817661883,0,0,0,0,0,-0.115162979734431,0,0,-0.126025417628779,0,0,0,0,-0.522718996186178,0,0,0.195327691526514,0.0235536024749847,0,0,0,0,0.0474266607420726,0,-0.0384276063633684,0,0,0
X601288.CH.EQUITY,-0.048047209378486,-0.0148582149127075,0,0,0,0,0,0,0.19247557714784,0,0,0.82258660138243,0,0,0,0,0.00583641938080889,0,0,0,0,0,-0.0399389889992698,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.138730900062949,0,0,-0.0817553150659057,0,0,0.0260373532375468,-0.0931825406609661,0.0258198382205554,-0.0185772261583228,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0364461386876591,0.330716470619896,0,0,0.0356547236194301,0.181779812040101,0,0.264572520697308,0,0,0,0,0,0,0,0,0,0,0,0,0.0663556286432096,0,0.00986917433782158,0,0,0,-0.0156987676806002,0.0462132631213104,0,-0.00322862170051769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.0312811491725524,0,0,0.065289306001613,0,0,0,0,0,0,0,0,0.743753066068998,0,0,0,0,0,0,0,-0.116631356099901,0,0,-0.171307794097881,0,0,0,-0.522503679945926,0,0,-0.0685806900761973,0.0440163209165536,0,0,0,0.216408592527744,0,0,0,0,0,0.142809936431628,0,0,0,0,0,0.143878128449848,0,0
