,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0,0,0,0.104907114544911,-2.77555756156289e-17,0,0,0,0.0657467216441,0,0,0.268189217258799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171965463184527,0,0,0,0,0,0,0.248983676072661,0.130782325285145,0,0,0,0,0,0,0,0,0,0,0.0623912053281422
X002142.CH.EQUITY,0.0582532666063505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371289440743218,0,0.06553491594745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00403922340834077,0,0,-0.0531394342817453,0.139187734336918,0,0,0,0,0,0,0.0309994752782401,0.180049752347029,0,0.0354738339479716,0
X600000.CH.EQUITY,0,0,0,0,0.198741530920716,0,0,0,0.12412898784977,0,0.330027958126301,0,0.0421968023565948,0,1.38777878078145e-17,0.172706556803928,0,0,0,0,0,0.120722980001667,0,0,0,0,0,0,0,0.00618335786371881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.00423750292132389,0,0,0,0,0.299651283379697,0,0,0,0,0,0.330075631702843,0.077595167470985,0,0,0,0,0,-0.092389487477669,0.0453496403147567,0,0,-0.0272750943685413,0,0,0,0,0,0,0,0,0,0,0,0.0563221908620445,0,0,0,0,0,0,0,0,0.298108240290777,0,0,0,0,0.00384447166861836,0
X600016.CH.EQUITY,0,0,0.0174103401696563,0,0,0,0,0.183244182044696,0.0378449849569395,0.0602072973737518,0.275806176528723,0,0,0.0906405713542227,0,0.282764568348646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278206276940277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186631022404984,0
X600036.CH.EQUITY,0,0.070973548926592,0,0,0,0,0.421268948823823,0,0,0,0,0,0,0,0,0,0,0.0484643790284747,0,0,0.255321818309706,0,0,0.0540236513132689,0,0,0,0.133151976470297,0,0,0,0.00660036750326813,0,0,0,0,0.00971572662250551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162691588393402
X601166.CH.EQUITY,0.049082162588672,0,0,0.0140449941669333,0,0.166626822873969,0,0.225074434771406,0,0,0,0,0.302408698633558,0.124872957699217,0,0,0,0,0,0,0.0791920713110355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577820739951053,-0.0120563236748427
X601169.CH.EQUITY,0,0,0.148482845657882,0.317675352729063,-8.67361737988404e-19,0,0,0,0.0520017784829327,0,1.73472347597681e-18,0,0,0,0,0.170423242511981,0.0310498706052239,0,0,0,0,0,0,0,0,0.123027524280829,0,0,0,0,0,0,1.38777878078145e-17,0.104307222149559,0,0,0,0,0,0,0.0900023416882645,0,0,0,0,0,0,0,0,0,0.0172760558565502
X601229.CH.EQUITY,0,0,0.288212537224988,0.248107411622013,0,0,0,0,0,0,0,0,0.151978163386799,0,0,0,0.328755804318505,0,0,0,0,0.0438986134428828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0313872544866085,0,0,0,0,0,0,5.55111512312578e-17,0.0861768253440459,0,0.0923637364375139,0.362576330611068,0,0,0.303969955015947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836352036260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252326382636971
