,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.288649047542672,0,0,0,0,0,0,0,0,0.249776559339259,0,0,0,0,0,0,0,0.0423636042675064,0,-0.0256857944634544,0,0,0,0.220143765345953,0.0117146814789022,0,0,0,0,0,0,0.220381156796103,0.25496357321768,0,0,-0.343236399925124,0.126529955746353,0,0,0,0,0,-0.0707314798740754,0,0,0,0,0,-0.0500354604972206
X002142.CH.EQUITY,0.164027757065123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299695506431303,0,0.0281058410299488,0,0,0,0,0,0.0563368713396562,0,0,0,0,-0.0169262572075364,0,0,0,0,0,0,0,0,0,0.0949054363744721,0,0.0600324302178466,0,0,0,0,-0.132255562575261,0,-0.0657788161020774,0
X600000.CH.EQUITY,0.0330914066011334,0,0,0,0.0517882409784239,0.134100679462474,0,0,0,0,0,0.0447376669402821,0.466717239985213,0,0.0915913911194954,0,0,0,0.0586879903184052,0,0,0,0,0,0.104786543358452,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350048176172199,0.00328195727213955,0,0,0,0,0,0.0479344925724503,0,0,0,0.0654317453162359
X600015.CH.EQUITY,0.014519393780873,0,-3.46944695195361e-18,0,0,0,0,0,0,0.223816827611903,0,0,0,0,0.459756289478524,0,0,0,0,0,-8.67361737988404e-19,0.121159368200122,0,0,0,0,0,0,0,0,0,0,0.158316634262558,0,0,0,0,0,0,0,0,0.07900110971502,0,-0.00849895283899225,0,0.0256083013978322,0,0,0.00205416130679861,0
X600016.CH.EQUITY,0,0,0.248333013085161,0.172874682330926,0,0,0.0743639751051227,0,0,0,0,3.46944695195361e-18,0.176880814980119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332301317894372,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0841813780834945,0,0,0,0.0759488856115899,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.27936093968628,0.0638857656248911,0.0571474248913317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177897037639462,0,-0.0135495809154772,0,0,0,0,0,0,0,0,0,0,0,-0.02462113021147,0,0,0,0.023741483897835,0.371585841105565,0,-8.67361737988404e-19,0,0,0.0280108459907601,0,0.146158973581963,0,0,0
X600919.CH.EQUITY,0,0.0780616433798487,0,0,0,0,0,0.129637293012107,0,0.320208077913984,0,0,0.139244459183216,0,0,0,0.0811456111618869,0,-0.0233720935805501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0521872631066998,0,0,0,0,0.0584675078892561,0,0,0,0,0,0
X601009.CH.EQUITY,0.0457177202571542,0,0,0,0,0,0.0817888656367537,0,0,0,0,0.00701454505500755,0,0.185714686328014,0.290157267884202,0.191768602857142,0,0,-0.070844667659211,0,0.0826765008476107,0,0,0,0.0502957086284038,0,0,0,0,0,0,0,0,0,0,0,-0.0821146999024553,0,0,0,0,0,0,0,0,0,0,0,0,-0.19486125356298
X601166.CH.EQUITY,0.0249055667250505,0,0,0,0,0.325427054611836,0,0.131834199112138,0,0,0,0,0,0.0219623628036436,0.048226551006659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0629767710315203,0,0,0,0,0.315848830926256,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.209817858216634,0.663134119806588,0,0,0,0,0,0,0,0,0,-0.0686963438927695,0,0,0.197118925861044,0,0,0,0,0.00672640277347148,0,0,0.0655612364023847,-0.0227110279646739,0,0,0,0,0,0,0.02901491033708,0,0,0,0.00129766070705038,0,0,0.0588794875861239,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.250627735274705,0,0,0,0.0964986557676491,0,0,0,0,0,0,0,0,0.281102778247421,0,0.125506213981553,0,0,-0.24171739429296,0,0,0,0,0,-0.0965602422054576,0,0.108378712045662,0,0,0,0,0,0,0,0.244601292509378,0,0,0,0,0,0,0,0,0,0,0,-0.0103511698378415,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00824035475527165,0.172398004982345,0,0,0.408233461170038,0,0.112903214781939,0.108426405627532,0.0506032691040983,-0.0259420305310908,0,0,0.0880054165925932,1.73472347597681e-18,0,0,0,0,0,0.305827618979467,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104387747058912,0,0,0.0517185455391918,0,0,0,0.0208345029369107
X601328.CH.EQUITY,0,0,0.311556998595747,0,0.0781591851026874,0,0.0278174943565267,0,0.0350904092208051,0.176306558816299,0,0,0,0,0,1.38777878078145e-17,0.0369448291917364,0.181246450603591,0,0,0.124022259899514,0.0267445680185995,0,0,0,0,0,0,0,0.0434153299294443,0,0,0,0,0,0,0,0,0,0.00871519302848196,0,0.064155310596931,0,0,0,-0.0273676694298893,0,-0.112656043865132,0,0
X601398.CH.EQUITY,0,0.204130811143757,0,0,0,-0.00897410365058609,0.101129023714301,0.215194428722722,0,0,0,0.13651704211823,0.193375840037017,0,0,0,0,0,0.0989183074995402,0.110699375291327,0,0,0,0,-0.0872279398379774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.195493065099605,0,0,0,0,0.232011173902574,-0.035231108655811,0
X601818.CH.EQUITY,0.112151615528638,-0.0643204077539297,0.189081002455795,0.220993936967055,0,0,0.0408614743737849,0.13001621989147,0,0,0,0,0,0,0,-0.161628187190276,0,0.373279715330463,0.0583661145940945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290279699605528,-0.140516165410006,0,0,0,0,-0.0930843768280669,0,0,-0.0801636491568913,0,0,0.0668521517281623
X601939.CH.EQUITY,0,0,0,0,0.0727207663271987,0,0,0,0,0.0761530933612828,0.41209884424166,0,0,0.477685070732251,0,0,0.165440251623967,0,0,0,0,0,0,0,0,0,-0.0486822600198246,0,0,0,-0.056259600760276,0,0,0,0,0,0,0,0,0,0,0,0.0530257736557613,0,0,0,-0.130992743488275,0,0,0.0283099060452414
X601988.CH.EQUITY,0,0,0,0,0,0,-0.0487438247969168,0,0.133000692218762,0,0,0.397552162731751,0.180676449786193,1.73472347597681e-18,0,0.0665627353876154,0,0,0,0,0,0.0583657948272231,0,0,0,-0.176071323049097,0,0,0,0,0,0,0.0505411549959603,0,0,0,0,0,0,0,0,0,0,0.210603363779253,0,0,0,0.112495957936498,-0.031765021995918,0
X601998.CH.EQUITY,0,0,0,0.281295194475625,0.373967592064498,0,0,0,0.0401609215710341,0,0,0,0.014313472989234,3.46944695195361e-18,0,0.0504035030611078,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111394057585041,-0.195486220586161,0,0,0,0,0,0,0,0,0,0,0,0.0620037599327853,0,0,-0.00475219923042657
X601077.CH.Equity,0.235827544371898,0,0.0886657600006659,0,0,0,-0.357302044752176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0463276859827556,0,-0.031555520226407,0,0,0,0,0.0377532152269543,0,0,0,0.154477061012994,0,0,0,0,0,0,0,0,0,-0.371047813426673,0.0424038941879418,0,0.0393397622626108,0.16302930876831,-0.0576274730905875,0.062194909915112
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.123089816331202,0,0,0.142491641273395,0,0,0,0,0,0,0.430816881827495,0.148158386816898,0,0,0,0.0466767529190751,-0.06583381274237,0,0,0,0,0,0,0,0,0,0.172241317731497,0,0,0,-0.0772695090737212,0,0,0,0.276631029284337,-0.116699424584066,0,0,0,-0.0653730952786022
X2388.HK.EQUITY,0,0,0,0,0,0,0.125572084278151,0,0,0.0333716161860775,0,0,0,0,0,0,0.109767287842017,0,0,0.403319265499788,0,0.152388595219925,0,0,0,0,0,0,0,0.13353956977453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313304127573093,0,0,0,0.16260857143585,0
X5.HK.EQUITY,0,0,0,0.150974922629768,0,0,0,0,0,0,0,0.0691259252785678,0,0,0,0,0,0.190385577175776,-0.0240608347907203,0.170591098234848,0.327273076271281,0,0,0,0,0,0.314034598147769,0,0,0,0,0,0,0,0,0,0,0,-0.0684430367213132,-0.171849466084042,-0.0443544742019851,0,0,0,-0.345259756732099,0,0.148993556511663,0,0,0
X2884.TT.EQUITY,0.00518474506050845,0,0.113967106777557,0,0,-0.0217667019336789,0,0,0,0,0,0.127843299687267,0,0,0,0,0,0,0.0704334984029853,-0.267426293672476,0,0,0,0.0367308657124066,0,0,0.0921729090951825,0,0.134675203319341,0,0,0,0,0,0,0,-0.0482941207347384,0,0,0,0,0,-0.247849717269966,0,0.0800383331076325,0.0643445962233156,0.194676936735906,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478519718344016,0,0,-0.0780452634565265,0,0,0,0,0,0,0,0,0,0,0.018596954607315,-0.157825302556264,0,0,0,0.170978613326532,0,0,0.404607406538701,0,0.00874591766848964,0
X2891.TT.EQUITY,0,0.0870624041211932,0,0,0,0,0,0.00952878259449598,0,0.270320462617384,0,0,0,0,0,0.215971497074435,0,0,0,0,0,0,0.0168105377850513,0.18161456753513,0,0.425864644044065,0,0,0,0,0,0,0,0,-0.0224610561627148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481380915110196,0
