,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X000627.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.10712049488895,0,0.18664739703482,0,0,0.275354910684824,0.188521773888045,0.0557189376794041,0,0,0.100625551158906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150763250468617,-0.0361588361951021,0,0,0,-0.338077949835652,0,0,0,0,0.111601474462758,0.251577113496511,0,0,0,0,0,0,0,-0.0207486020268701,0,-0.0556176570817892,0,0,0
X002142.CH.EQUITY,0.0242119095448605,0,0,0,0,0,0.0527445414681195,0,0.606454701504937,0,0,0.0277046098448497,0,0,0,0,0,0,0,0,0.0766948862601593,0,0,0,0,0,0,0,0,0,0,0,0,0.17465041591431,0,0,0,0,-0.255781564576054,0,0,0,0,0.170173103413188,0,0,0,0,0,0,-0.0599336828775438,0.0598891512050075
X002958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.393507457847809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055669920457913,0,0.134422051923632,-0.0725458726629084,0,0,0,0,0,0,0,0,0,0,-0.233564304239853,0,0,0,0,0,0.294457667550598,0,0,0,0.0736060558355197,0.0794746181534567,0,0
X600000.CH.EQUITY,0.0973905518430805,0,0,0,0,0,0.206567249815052,0,0.0255828990687932,0.0600717217577912,0,0,0,0,0,-0.00100837053069038,0,0,0,0,0,0,0.450947584233057,0,0,0,-0.12282405181918,-0.0340203620161878,0,0,0.0555094519863507,0,0,0,-0.104502204071437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118436980962809,0,0
X600015.CH.EQUITY,0.14347204032212,0,0.0751584363956321,0,0,0,0,0,0,0,0,0,0.119483498679912,0.139022939791999,0,0.0210913181882759,0,0,0,0.0779160060823013,0,0,0,0.20678147519915,0,0,0.0255356540069106,0,0,0,0,0,0,0,0,0,0,0,-0.152816912063785,0,0,0,0,0,0,0,0,0,0,0,-0.00486123460707599,0
X600016.CH.EQUITY,0,0,0,0.150586672452502,0,0,0.0778231526947252,0,0,0,0,0,0,0,0,0,0,0.0805033963176618,0.296428952015139,0,0,0,0,0,0,0,0,0,0.148742974639962,-0.00202387135157085,0,-0.173952329015596,0,0,0,0,0.617417671426331,0,0,0,0.254612708985922,0,0,0,0,0,0.209715280927942,-0.281603068978023,0,0,0,0
X600036.CH.EQUITY,0,0.186853051302227,0,0,0.00610133667818008,0,0,0.0414181106317432,0,0,0,0.110870299312307,0.0027915140156787,0,0,0,0.0501081059665847,0,0.123980750903265,0.0446872507480412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216553086581203,0,0,0,0,0,0,0,0,0.0275402236061978,0,0,0.373305849572754,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0.0772960505371454,0,0,0,0.00581008447540085,0,0,0.000862234890013043,0,0.127415449695255,0,0,0,0,0,0,0.387356430003657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867864119908718,0,0,0,0
X600926.CH.EQUITY,0.212461753640616,0.337764853945566,0,0,0,0,0,0,0,0,0,0,0,0,-0.0344161262495189,0,0,0.322245865560778,0,0.0481207593801882,0,0,0,0,0,0,0,0,0,0,0,0,0.0664588201913173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643850911814182,0,0,0,0
X600928.CH.EQUITY,0,-4.33680868994202e-19,0.312697858278956,0,0,0,0,0.0221040397473283,0.168927048230303,0,0,0,0,0,0.0590031179077825,0,0.146585347219931,0,0,0,0,0.218214632129276,0,0,0,0,0,-0.0341283354262626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216241060499411,0,0,0,-0.0617349274761131,0,0,-0.101297254135225
