,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.010977577054717,0,0,0,0,0.0767223322051432,0,0,0.349642819000161,0,0,0,0,0,0.110479029418333,0.120816659941054,0,0,0,0,0,0,0,0,0,0,0,0.119377650150946,0,0,0,0,0,0,0,0,0,0,0,0,0.126766417521816,0,0,0.101698350874338,0,0,0,0,0.0399100852943721,0.0158603148332861,0
X002142.CH.EQUITY,0.149095729531798,0,0,0,0,0.0885700995247704,0,0,0,0,0,0,-0.0524949279961508,0,0.399032975122495,0,0,0,0,0,0,0,0.27956645065576,0,0,-0.224440915207251,0,0,0,0.0636050794908485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14597430775853,0,0,0,0,0.0273461206798867,-0.044031035364418,0
X600000.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0.22374749972627,0,0,0,0.117948530792686,0,0,0.104156029857765,0,0,0,0,0.118350407100439,0,0,0,0,0.0580064238040696,0,0,0,0,-0.0998330084998682,0,0,0,0,0.274889415078933,0.0514276569761899,0,0,0,0,0,0,0.0558890548240049,0,0.111512207446931,0,0,0,0,0.04904015264553,0,0
X600015.CH.EQUITY,0,0,0,0,0.0658087993183379,0,0,0,0,0,0.132826404003238,0.118116240771271,0,0.0325556268179619,0,0,0.480924712970443,0,0,0,0,0.0359619187432927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144186339547513,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131963099407984,0,0,0,0,0.262767479885387,0,0,0,0.125840998623638,0.464435613973553,0,0,-0.123671851393437,0,-0.0694466735219263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180327029497982,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.226421257061955,0,0,0,0,0,0,0,0,0.2848299485164,0,0,0,0,0,0,0,0,0,0,0,0.201950427496477,0,0,0,0,0,0,0.227210784327441,0,0.159582707579444,0,0,0.0122692410279326,0.118751182855252,0,0.0364416492160387,0,0,0,0,0,0
X600919.CH.EQUITY,0.0573590245401539,0.394956005946794,0,0,0,0,0,0,0.0300532430401532,0,0,0,0,0.068017847394017,0,0,0,0,0,0.413530492353823,0,0,0,0,0,0,0,0.0738191072335816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184041720681649,0,0,0,0.0112353789533061,0.0609575110121742,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0.154658314844362,0,0,0,0.0772652301842789,0,0,0,0,0.142099459820261,0,0,0,0,0.319677277061577,0,0,0,-0.0280414343329727,0,0,0,0,0,0,0,0.193476989642583,0,0,0,0.101695058448837,0,0,0,0.0666795333919963,0,0,0,0,0,0,0,0.0122318777215447,0
X601009.CH.EQUITY,0,0,-6.93889390390723e-18,0,-0.202015815815146,0,0.321925420681126,0.332162293916673,0,0.21471132915132,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.154644723318072,0,0,0.0684747448589002,0,0,0,0,0.0719826188520927,-0.0929383607935314,0,0,-1.73472347597681e-18,-0.253019042161958,0,0,0,0,0,-0.00556459852633907,0,0,0,0,-0.0082349674748868,0,0,0.221838169744176,0,0.0665514951896403,0,0,-0.026926574839849
X601166.CH.EQUITY,0.325687795150816,0,0.011593645315235,0,0,0,0,0,0.101794925074221,0,0,0,0,0,0,0,0,0.239525158746053,0,0.0978229962520028,0,0,8.67361737988404e-19,0,0,-0.0577917001518942,0,-0.0825471679699081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0980241697464065,0.278705828094433,0,-0.046574593895925
