,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0.00867319748312451,0.263842550997345,0,0,0,0.0670285346181525,0.122974307082792,0,0,0,0,0.0209121241426783,0,0,0,0,0,0.128508415220076,0,0,0,0,0,0,0,0,0,0,0,0,0.0554918334719389,0,0,0,0,0.0450261303075903,0,0,0.0888680640595203,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.192596912069066,0,0,0.210074963582461,0,0.0330042841065313,0,0.260197086906159,0,0,0,0,0,0,0,0.198939018350719,0,0,0,0,0,0,0,0,0,0,0,0.0474593332005928,0,0,-0.0121954121691974,-0.02640638052258,0,0,0,0,0,0,0,0.126864194624077,0,0,0.0464973556677789,0,0,0,0,-0.0921634177967862,0.0624289956419059,0.0468613302913876
X600000.CH.EQUITY,0,0,0,0.0437129005395005,0,0.104529216272444,0.122497589643369,0,0,0,0,0.519804796884237,0,0,0.0521366537646231,0,0,0,0,0.134627825374813,0,0,0,0.0509637859389409,0,0,0,-0.0347429238869835,0,0,-0.00666999993868326,0,-0.0078121501720077,0,0,0,0.0727905995511181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113148262792205
X600015.CH.EQUITY,0,0,0.2992598340145,0,0,0,0.00803475121139365,0,0,0,0.0987497704294756,0.0510300940696857,0,0.0721151346089201,0,0,0,0,0.0377267688256014,0,0,0,0,0.222116460942824,0,0.0477093958664545,0,0,0,0,0,0.0231092109420875,0,0,0,0,0,0,0,0,0.392941484080441,0,0,0,0.0210343874068824,0,0,0,0,-0.208825776448065,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.368124414411608,0,0,0,0,0,0,0.395150393030775,0,0,0,0.0053903823172919,0,0,0,0,0,0,0.078272572380018,0,0,0,0,0,0,0,0,0.13972851927237,0,0,0,0,0.0186073326069334,0,0.0963449671713291,0,0.100021419757524
X600036.CH.EQUITY,0.780270837137244,0.0458602950052949,0,0,0,0,0,0,0,-1.38777878078145e-17,-0.10895640864873,0,0,0,-0.100857569913702,0,0.0771732160237083,0,0,0,0,0.160907593945352,0,0,0,0.0851276606223281,0,0,0,0,0,0,0,0.0385268822636017,0,0,0,0,0,0,-0.145078214530527,0,0,0,0,0,0.00665546937373659,0,0,0.100813526581651,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.526335054701253,0,0,0.0128127430324913,0,0,0.0844070638676339,0,0,0,0.0953775063448662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158944953173516,0,0,0.200832803444963,0,0,0,0,-0.118662560434605,0,0,0,0,0,0,0,0,0,-0.131075290866046,0
X600926.CH.EQUITY,0,0.254517774932407,0,0,0,0,0.449865791592636,0,0,0,0,0,0,0.00428123208958927,0.0197956882558052,0,0,0.179933658322752,0,0,0.0350846931330745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0741947501542514,0,0,0,0.0741331034113296,0
X601009.CH.EQUITY,0,0,0,0,-0.147369070375685,0,0.122326929193415,0.06110442766641,0,0.0621102776520097,0,0,0,0,0,0,0,0.0879838091837914,0,0,0,0,0,0.609323054668291,0,0,0,0,0,0,0.16443465392209,0,0,0.0396232813302759,0,0,0,0,0,0,0.115591788074068,0,0,0,0,0,-0.377559553623019,0,0,0,0,0
X601166.CH.EQUITY,0,0.153924138422897,0,0.0158222788102653,0,0.241369746816521,0,0,0.000354114083026536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513878362488358,0,0,0,0,0.0715841385022951,0,0,0,0,0,0.192226830009932,0.200970785561355,0,0.0375842020123714,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.131052419284239,0.10572502857068,0,0,0,0,0,0,0.0368347646099887,0,0.136158843853936,0,0,0,0,0,0,0,0,0,0.049792765395199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231809993167732,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.36624374418488,0.177835727702589,0,0,0,0,-0.0406095890912196,0,0.0775080117870443,0,0,0,0,0,0,0,0,0,0,0,0.0437062606568593,0,0.0368598059949685,0,0.0363718041549035,0,0,0,0,0,0,0,0,0,0.179346751002216,0.0636807346608112,0,0,0,0.0155405015548979,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577975897029564,0,0,0.0938304252571547,0,0.629624990736554,0,0,0,-0.035366077210825,0,0,0,0,0,0,0,0.122521104975061,0,0,0,0,-0.116082650775929,0,0,-0.154885491534123,0,0,0,0,0.146883761460839,0,0,0,-0.158985675106974,0,0,0,0
X601328.CH.EQUITY,0,0,0.0234620330495227,0,0,0,0,0.0285081643711622,0,0,0,0,0.119791722908639,0,0.445640198798191,0,0,0,0,0,0,0,0.123326839688717,0,0,0,0,0,0,0,0,0,0,0,0,0.035505685210285,0,0,0.0639623293899435,0,0,0,0,0,0,0,0,0,0,0.000608561378628384,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0.159451842747949,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.0109671899187244,0.0231104304910992,0.811482739598581,0,0.127650705469772,0,0.145102168660272,0,0.00611978004205849,0,0,0,0,-0.0303128559001813,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.392504499673563,-0.0308522274879017,0,0,0,0,0,0,0,0
X601577.CH.EQUITY,0.141839628394877,0,0,0,0.133141598492694,0,0,0,0.0695319372527035,0,0.111640361480408,0.0488930552000452,0,0,0,0,0,0,0,0,0,0,0,0.0421147272065062,0,0,0,0,0,0,0,0,0,0.0301527625599813,0,0,0,0.179004916749263,0,0,0.155889308342528,0,0,0,0,0,0,0,0.00645462378519269,0,0.0722664211306042,0
X601818.CH.EQUITY,0,0,0,0.153762221037182,0,0.149248938085297,0,0,0,0,0,0,0.191737286732811,0,0,0,0,0,0,0,0.302915053254354,0,0,0,0,0,0.0173837896104716,0,0,0.136972790852076,0,0,0.0649139429463829,0,0,0,0,0,0,0,0,0.0378453843417132,0,0,0,0,0,0,0,0,0.0191252078143764,0.109688626157462
X601838.CH.EQUITY,0,0.237560115697133,0,0,0,0,0.0752016046109532,0.0713271706196215,0.018717877911708,0,0,0,0,0.0729419833523497,0.237656959051664,0,0,0,0,0.0743616577600241,0,0,0,0,0,0,0,0,0,0,0,-0.0908071322422565,0,0.0391268314839199,0,0,0,0,0,0,0,0,0,0.160655972936854,0,0,0,0,0,0.0262986479557136,-0.0477703321996728,0
X601939.CH.EQUITY,0,0,0,0.0912018450587966,0,0,0,0,0.339770644131209,0,0,0,0.2077862168832,0,0.268980949466982,0,0,0,0,0.052425947163011,0,0,0,0,0,0,0,0,0,0,0.0934230732619431,0,0,0,0,0,0,0,0,0,0.072364008309022,0,0,0,0,0,0,0,0,0,0.0510535126399232,0.0207919638794597
X601988.CH.EQUITY,-0.0690102745900364,0,0,0,0,0,0.0664107859703018,0,0.00821587227186894,0,0,0,0.0235152525958686,0.143161173676074,0.162629181896097,0,0,0,0.506465641605303,0,0,0.180358394332023,0,0.0887913566239457,-0.0629352241474191,0,0,0,0,0,0,0.0844387619798505,-0.0161913506057515,0,0,0,0,0,0,0,0,0,0,0,-0.133871388988862,0,-0.135574317764563,0,0,0,0,0
X601998.CH.EQUITY,0,0.0286570877554637,0,0,0,0,0,0,0,0,0,0,0,0,0.0512132086628648,0,0,0,0.248319137956998,0,0,0,0.344398301213022,0,0.0739235156958844,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0704121614265297,0,-0.104299387082256,0,0,-0.0695060303037049,0,0,-0.0380180453592144
X601658.CH.Equity,0.352701421761129,0,0,0,0,0.478166506178567,0,0.0317723921360195,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.044963586103114,0,0,0,-0.133350233466106,-0.0314875472181143,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0394181024799293,0,0,0,0,0,-0.158736929396115,0,0,0,0,0,0.0778461982829312,-0.0738385595984551
