,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0.00954046431704097,0,0,0,0,0,0,0,0.294053959319099,0,0.0771101859830533,0,0,0,0.259476342882859,0.0199323176922753,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.261896368310726,0,0,0,0,0.1401271708224,0.22322368944407,0,0,0,-0.0165936925636466,0,0,0,0,0,0,-0.00879779526628756,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0.0917106307022868,0,0.437360687384283,0,0.251078101190397,0,0,0,0,0,0,0,0,-0.138751018386606,0,0,0,0.120907931985576,0,-0.146849611012983,0,-0.055173836362467,0,0,0,0,0,0.0685640487695574,0,0.155113101118635,0,0,0,0,0,0,-0.0600506745422927,0,0,0,0.112585131444611,0,0,-0.113041410035203,0,-6.93889390390723e-18
X002958.CH.EQUITY,-0.017365262556315,0,0,0,0.232553454745841,0.022098469467314,0,0,0,6.93889390390723e-18,0,0,0,0,-0.0794404282438563,0,0,0,0,0,0.389577062540198,0,-0.0361594698514009,0,0,0,0,0,0,0,0,0,-0.11049241374454,0,0,0.199240342054492,-0.233485224500702,0.216589181298663,0,0,0.159676183222761,-0.255234923704418,0,0,0,0,0,0.175932316556305,0,-8.67361737988404e-19,0,0.258304789194913
X600000.CH.EQUITY,0.20746203540049,0.0371864674258551,0,0,0,0.355930903309404,0,0,0,0,0,0,0,0,0,0,0,0.127468356395318,0.0576589653495696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875700273183301,0,0,0,0,0,0,0,0,0,0,0,-0.0491010704296473,0
X600015.CH.EQUITY,0,0,0,0,0,0.0118022598285366,0,0,0,0.129272790271762,0,0,0,0,0,0,0,0.248940506353514,0,0,0,0,0.0686065747106125,0,0,0.0547909181880813,0.142330557537669,0,0,0,0.0698978374534156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0252425553697177,0.437273100226059,0,0,0.283396927218798,0,0.0611893982353337,0.0166818234835762,0,0.0805582562877155,0,0,0,0,0.0259714761023856,0,0,0,0.0883582911347006,0,0,0,0,0,0,0,0,0,0,0,-0.086751954062553,0,0.144509770925274,0,0,0,0,0,-2.16840434497101e-19,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.236918513491082,0.302863589826188,0.00870240391149488,0,0,0,0,0,0,-0.00526324480405334,0,0,0.201525861630767,0,0,0,0,0,0,0,0,0,0,0.000493324302671973,0,0,0,0,0,0,0,0,0,0,0,0,0.155568342857779,0.149769850652364,0.0266113336034829,-0.0610793892622862,0
X600919.CH.EQUITY,0,0,-0.049932201968796,0.0206794085161423,0,0,0,0,0,0,0.144001338248145,0,0,0,0.114322359027012,0,0,0,0,0,0.0327959112334473,0,0.461079122758287,0,0.199583835766366,0,0,0,0,0.106350810192039,0,0,0,0,0,-0.0433566434727207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20214323748614,-0.223135243173694
X600926.CH.EQUITY,0,0.110137471515395,0,0,0,0,0,0,0,0,0,0.653694669260898,0,0,0,0,-0.255935081686273,0.0187959084613234,0,0.0661102151268271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731717559627242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600928.CH.EQUITY,0,0,0.0777026883709463,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0617933052648952,0,0,0,0,0,0,0,0.151004485173459,0,0,0,0.407045310171456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206440686131059,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.0515789166673656,0,0,0.15692935925885,0,0.243945052784822,0.162116576291963,0,0,0,0.00674693320113471,0,0.0512643668726197,0,0,0,0,0,0,0,0,0,0.0868726172943774,0,0,0,0,0,0,0.0298015364872285,0,0,0.0114232880722199,0,0,0,0,0,0,0,0,0,-0.0205724176235014,0,0,0,0.246490413233131,0,0,-0.111427624590337,0
X601166.CH.EQUITY,0.452670458962894,0,0,0,0,0,0.214832320752167,-0.0167003189633635,0.289188201427927,0,0,0,0,-0.0968088205403414,0,0,0,0,0,0.134116664724087,0,0,0,0,0,0,0,0,0,0.136340692179242,0,0,0,0,-0.0667087297084222,0,0,0,0,0,0,-0.00128236584945473,0,0,0,0,0,0,0.0287293347439843,0,0,-0.140912572831879
X601169.CH.EQUITY,0,0,0,0,0,0.672790318600535,0.00261769540976112,0,0,0,0,0,0,0,0,0,0,0,0.0231530184480721,0,0.0813678890969347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171879691232185,-0.0823216769617866,0,0,0,0,0,0.230281733099777,0,0,0,0,-0.188058880270676,0,0
X601229.CH.EQUITY,0.00548260687678871,0.0564495968896083,0,0,0.283446015993408,0,0.160065551407051,0,0,0,0.241986292689378,0,0,0,0,0,0,0.0362392406726404,0.0147692018208605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741238240515642,0,0,0,0,0,2.16840434497101e-19,0,0,0,0
X601288.CH.EQUITY,0.0487347194793354,0,0,0.044365499852919,0,0.0213877957324692,0,0,0,0.0228038132396158,0,0,0,0,0,0,0.174603551164978,0,0,0,0.150623305327411,0.475045050127679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166653424178743,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0675391146265793,0,0,0.169829851830653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.166741536403365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607366223664739,0,0.018283205467105,0,0,0,0,0.209383572651935,0.0309349889606165,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0.0153323519280429,0.0286751103775178,0,0,0,0,0,0,0.163801258009789,0,0,0,0,0,0.321400797506614,0.203097250434472,3.46944695195361e-18,0.10710781947526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229204137311302,0,0,0,0,0,0,0,0.0224696939026548,0,0,0,0.0658583708859997,0,0
X601577.CH.EQUITY,0.0349571476543159,0.206443461056644,0,0.151062378050432,0,0,0,0.00746598733513979,0.111260765011705,0.083535742210277,0,0,0,0.222179863989475,0,0,0,0,0,0.0916040021920211,0,0,0,0,0.115722547115604,0,0,-0.0338245384211194,0,-0.036088841994387,0,0.0533193376005506,0.0553167775487853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362229730846115,0,0
X601818.CH.EQUITY,0.167748794907756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238534074433743,0.225478190210938,0,0,0,0.0646308235261886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126495133362691,0,0.0742354447382138,0.0238772787594282,0.0932166385543977,0,0.075590561226596
X601838.CH.EQUITY,0,0,0,0,0,0,0.00733916913855911,0,0.3462307005412,0,-0.299200754919783,0.188228452442178,0,0,0,0,0,0.18525932863501,0,0,0,0,0.254188039491446,0,0,0,0.086939941999502,0,0,0,0,0,0.0393586766307373,0,0,0,0,0,0,0,0,0,0.0129205744250511,0,0.0434879196630407,0,0,3.46944695195361e-18,0,0,-0.106119144972486,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0970078454834662,0,0,0,0.706343448458195,0,0,0,0,0,0,0,0.00948428425230659,0,0,0,0,0.195431345253926,0,0,0,0.0716301094334479,0,0,0,0,-0.0299845459525658,0,0,0,0,0,0,0,0,0,0.103474147079979,0,0,0.0646648233688181
