,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.26395043096862,0.215761705731966,0,-1.38777878078145e-17,0,0,0.217529695436378,0,5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122647655149095,0,0,0,0,0,0,0.0791261995255516,0,0,0,0,0.036067631877355,0,0,0.150354614515896,0,0.0315847551922551,0
X002142.CH.EQUITY,0.249642711951469,0,0,0,0,0,0,0.197765286948322,0,0,0,0,0,0,0,0,0.0600884788580972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092448052786284,0,0,0,0,0,0.0325339406740507,0,0,0,0,0,0,0.117865561496726,0,0,0,0,0.234687357979038
X600000.CH.EQUITY,0,0,0,0.0811068596804032,0.242324664018005,0,0.166226754774602,0,0,0.0741714062533932,0.114839018345376,0,0.034186579317175,0,0,0,1.38777878078145e-17,0.116914372739656,0,0.0470868483204137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.062264821341409,0.110163436697431,0,0,0.127123176214942,0.0524614735124281,0,0,0.202991555537228,0,0,0.0564968359954105,0,0.0508521301738121,0,0,0,0,0.0869029246098671,0,0,0,0,0.260792191802114,0,0,0,0,0,0,0.035645009841915,0.0814801781316566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106088291833453,0,0,0,0,0
X600016.CH.EQUITY,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.243098439776978,0,0.079447938691495,0.404327238494312,0,0,0,0.179987621496378,0,0,0.0900455640392599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0
X600036.CH.EQUITY,0,0.0790145826354684,0,0,0,0,0,0,0.285162196966564,0,0,0,0,0,0,0,0,0,0.0412180314797269,0,0.00509024269691411,0,0.0368117507022105,0.183927806478951,0,0,0,0,0,0,0,0,0,0.11400040070357,0,0,0,0.0819870771210228,0,0.00334446696309207,0,0.0697412385599075,0,0,0,0,0.0510428012360005,0.108324186496313,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0.268667331431631,0,0,0.32836939822142,0,0.13389850298987,0,0,0,0,0,0,0,0,0.00624827121233221,0,0,0,0,0,0,0,0.179325453710857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00356744506007937,0,0,0,0,0.0141181238730831,0,0,0.0739342218710939
X601009.CH.EQUITY,0.208872106406519,0,0.106435163606166,0,0.146146837732225,0,3.46944695195361e-18,0,0.0259857785544914,0,0.0612379050769335,0.0860484645920566,0,0,0.0167040117711882,0,0,0,0,0.201196375052023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106512928198891,0,0,0,0,0,0,0,0,0,0,0.0733152338597062,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0839997587384839,0,0,0.192970587473492,0,0.281644451014652,0,0,0,0,0,0,0.273647972012424,0.108182699524313,0,0,0,0,0,0,0,0.0412490969344867,0.0533956476427765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.0487149047694798,0,0,0,0.0549107999665615,0,0,0.3628865895607,0,0.070610353428951,-2.71050543121376e-20,0,0,0,0.254626882713821,0,0,0,0,0,0,0,0,0.0783160356001774,0,0,0,0,0,0,0,0.0273578751096148,0,0,0,0,0.00448396225420202,0,0,0.0858796902651504,0.0155835129773222,0,0,0,0,0,0,0,0
