,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X000627.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.108364392132489,0.0653595020377198,0,0,0,0.0533440463861141,0.35589108357685,0,0,0,0,0,0,0,0,0,0,0,0,0.0198461573937735,0,0,0,0,0,0.0259421056546576,0,0,0,0,0,0.013837531564469,0,0,0,0.0252891396000028,0,0,0,0,0.156987258565174,0.0787229765536601,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.163180739732456,0,0,0.143257741620285,0,0.238662716000872,0,0,0,0,0,0,0,0,0,0,0.0404271021891932,0,0,0,0.0603422187425177,0,0,0,0,-0.0345875258868888,2.16840434497101e-19,-0.0522035911667716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207245216874187,0,0.00336772657950664,0.143228597635616,0,0.00583757016306971,0
X002958.CH.EQUITY,0,0.0352501365423134,0,0,0,0,0,0,0,0.133908335545158,0,0,0,0,0,0,0,0.355858441181234,0,0,0,0,0,0.0365980355636455,0,0,0,0,0,8.69743442451369e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.134302019911604,0.085288201273587,0,0,0,0,0.0939240248260625,-0.0548675021879613,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576943892731503,0.0948389022724618,0.0199090945372209,0.0209158465505537,0,0.0941518035765329,0.146059007636267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952775455142128,0,8.67361737988404e-19,0.0409544282528913,0.083711014461073
X600015.CH.EQUITY,0,0,0,0.141168382815733,0,0,0,0,0,0,0,0,0.06874569726398,0,0,0,0,0,0,0,0,0,0.101098532737921,0,0,0,0.670488800835476,0,0,0.00637727212117688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764995113416497,0,0,0,-0.0742270385966997,-0.0714283366264787,0
X600016.CH.EQUITY,0.0423122695014956,0,0.133671384119816,0,0.301552297758857,0,0,0,0,0.0759667971432049,0,0,0,0,0,0,4.33680868994202e-19,0.289659010168455,0,0.0481508630367698,0,0,0,0,0,0.0707214871701742,0,0,0,0,0,0,0,0,0,0,0,0.163498866917765,0,0,0,0,0,0.00931267041941339,0,0,0,0,0,0,-0.0135380515323603,0
X600036.CH.EQUITY,0.351150825136685,0.138681119382427,0,3.46944695195361e-18,0,0.000990022216170158,0,0,0,0.113766792545402,0,0.143973970980923,-0.109693122649767,0,0,0,0,0,0.0467709966852039,0,0,0,0,0,0,0,0,0,0.187931202336756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713308775639356,-4.33680868994202e-19,0
X600919.CH.EQUITY,0,0.0602878138428606,0,0,0.296449137591832,0,0,0,0.513811181071368,0,0.0275225325131411,0,0,0,0,0.0779912231796067,0.016832400990396,0,-0.0260020852739661,0,0.111483100470314,0,0,0,0,0,0,-0.056936285729342,0,-0.101908062239016,0,0,0,0,0,0,0,0,0,0,0.0633351994062855,0,-0.136199983151871,0,-0.0823943527881782,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0.0624294583596032,0,0,0,0,0,0.377998952874338,0,0,0,0,0,0,0.0481116451049152,0,0,0,-0.0483035169764386,0.447676554754613,0,0,0,0,0,0,0,0,0,-0.0196425512261972,0,0.171838815540915,0,0,0,0,0,-0.0901089004081982,0,0,0,0.132000087291821,0,0,0,0,0,0,0,0,0.219766534543367,0
X600928.CH.EQUITY,0,-0.046552286985369,0.168366776459668,0,0,0,0,0,0,0,0,0,0.0203043989185843,0,0,0,0.119230595682757,0.144048618781652,0.130931259242666,0,0.0112891654496208,-0.0886955005589843,0.434323809588516,0,0,0,0,0,0,-0.0299048166461086,0.0747331762661334,0,0,0,0,0,0,0,0,0,0.0217137126955246,0,0,0,0,0,-0.0268382595729062,0,0,0,0,0
X601009.CH.EQUITY,0,-0.0142765136344828,0,0,0,-0.233942324099304,0,0.792476569023506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129844609236198,0,0,0.17882458137878,0,0,0,0,0.0356684951721613,0,0,0,0,0,0,-0.0526097423491743,0,0,0.260073091838033,0,0,0,0,0,0.151927094930779,0
X601166.CH.EQUITY,0,0.125415279930783,0,0,0,0,0.46009318008999,0.237359571721697,0,0,0,0,0,0,0,0.0186239009177001,0,0,0,0,0,0.023402265316377,0,0,0,0,0,0,0,0,0,0,0.189946248367734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00450405394225905,0
X601169.CH.EQUITY,0,0,0,0,0,0.114937386039972,0,0,0,0.107598666696436,0,0,0,0.0647771352428767,0,0,0,0,0.298738314862231,0.073373858041545,0,0,0,0,0,0,0.259882600378876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928162911779843,0,0,0,0,0,-0.086483922859081,-0.00174758001188826
X601229.CH.EQUITY,0,0,0.0840300954215773,0.380848015026092,0.106571604851208,0,0,0,0,0.0361427916685234,0,0,0.119351099008889,0,0,0,0,0,0.0314603911875159,0,0,0,0,0,0,0,0,0,0,0.0382989515281751,0,0,0,0,0,0,0,0,0.189924427320035,0,0,0,0,0,0,0.0107127714565457,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,-0.0570448553682942,-0.0845084747625521,0,0,0,0,0,0,0,0,0.10178379685035,0,0,0,0,0.672053508890648,0.204323092322959,0,0,0,0,0,0,0.159467081456349,0,0,0.065610715001895,0,0,0,0,0,0,0,0,0,0,0,0,0.055516992950687,0,0,0,-0.211997811167837,0,0,0
X601328.CH.EQUITY,-0.0384855693974072,0,0,0,0,0,0,0.150043832720251,0.115558703094268,0,0,0,0,0.202603859075496,0.47654537728086,0,0,0,0.0815995956245869,0,0,0.125030790102377,0,-0.0240121883597956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114706437715025,0,0,0,0.0631159976447181,-0.143127759572059
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450104125091207,0,0,0,0.0829357955292726,0.0172253552957679,0.484087589451307,0,0,0.0385345260146901,0,0.0552197100221656,0,0.077831152318215,0,0,0,0,0,0,0,0,-0.0720335368153202,0,0,0,0,0,-0.145068213292256,0,0,0,-0.0806855040657818,0,0,0.143682106785847,0,-0.0470874560648933
X601577.CH.EQUITY,0,0,0.185927692240379,0,0.181539863265781,0,0,0,0,0.0723650520226518,0.13536769522563,0,0,0,0,0,0,0,0,0,0,0,0.123949147684967,0,0.103610725238776,0,0,0,0,0.00636421538010271,0,0,0,0,0,0,0,0,0.144520439730277,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.447616030959759,0,0,0,0,0,0,0,0,0,0.187990754070109,0,0,0,0,0,0,0,0.212048038376145,0,0,0.124293482810931,0,-0.00339441240420815,0.062289531208203,0,0,0,0,0.029832365524284,0,0,0,0,0.0158271359207658,0,0,0,0,0,0,0,0,0,0,0,0
X601838.CH.EQUITY,0.116781353143993,0.284950300821695,0,0.0647807211391903,0,0,0,0.0814807976479432,0.101836420091743,0,0,0,0,0,0.0063048610590027,0,0.137069668314478,-0.0235807585275825,0,0,0.131252974616928,0,0,0,0,0,0,0,-0.0364545367915519,-0.0515821863223811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100894631906204,0,0
X601939.CH.EQUITY,0,0,0,0,0.04563622124668,0,0,0,0,0.0282797297004912,0,0,0,0,0.294475310543221,0,0.144098328493508,0,0.178871461905301,0.108221929023774,0,0.174854301680727,0,0,0.108545312160927,0,0,0,-0.0421980205683258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0529385269245986,0,-0.0406915358511555,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0585512375528627,0,0,0,0.285271493664513,0,0.19907892537536,0,0,0,0.22872606636908,0,0,0,0,0,0,-0.151999431931246,0.0921437286022451,0,0,0,0,0,0,0,0,0,0,0,0,-0.0412139009024094,0,0,0.229635924977997,0,0,0,-0.0369778942064443,0.0811740435679473,-0.0541815447925147,0.253025220046785
X601997.CH.EQUITY,0,0,0,0,0.223148403269474,0,0,0,0,0.289407990457286,0,0,0.0228690328395145,0,0,0,0,0.210925253188568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123220093323865,0,0,0,0.0746665321716852,0,0,0,0.0348562172954474,0,0,0,0,0,0,0,0,0.0789527632018313,0,0
X601998.CH.EQUITY,0,0.242722582457241,0,0,0,0,0.0531241548807804,0,0,0,0.0780616837783738,0,0,0,0,0,0.0902550545910708,0,0,0,0.098229957308849,0.041200672354097,0,0,0,0.233275061030444,0,0.110452901255996,0,0,0,0,0,0,0,0,-0.0556208319483451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0984571565531547
X601658.CH.Equity,0.0977276654915012,0,0,0,0,0,0,0.191498930706293,0,0,0,0.00770618633618644,0,0,0,0.109851615457175,0,0,0,0.193517742445858,0.132591788712004,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.024798684543372,0.0560060779731939,0,0,0,0,0,0,0,0,0,0.103098357758589,0.0292899687184207,0,0,0,-0.0169663659796217
