,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0864303327661189,0,0,0,2.77555756156289e-17,0.134904664506229,0,0,0,0,0,0,0,0,0.0262956684772814,0.132878021439279,0,0,0,2.77555756156289e-17,0.0585763904246672,0.0182155299752296,0,0.12418473110484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327067644507218,0,0,0.121330084376425,0,0,0,0,0,-0.0745206158541844,0
X002142.CH.EQUITY,0.0342235954844614,0,0,0,0,0.743320307802313,-0.135515127723903,0.109391304926142,0,0.152210650560817,0,-0.41011373524204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244892739634316,0,0,0,0.193243075638046,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0766567817272282,0.0428433252886541,0,0.266719031887721,0.145409527490917,0,0.233797515714757,0,0,0,0,0,0,0,0,0,0,0.0771972001367404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0379674218115422,0,0,0,0,2.71050543121376e-20,0,0,0,0,0.00725247364979407,0,0,0,-0.0196723940258699,0.0777970815793553
X600015.CH.EQUITY,0,0,0,0,0,0,0.310345440829029,3.46944695195361e-18,0,0.103619293658722,0.0351834708268008,0,0,0,0.148659233299286,0,0,0,0,0,0,0,0.0197129075511917,0.226133538259427,0,0,0,-0.00769384303851022,0,0,0,0,0,-0.415286951708621,0,0,0,0,-0.161866782472489,0,0.0537024572062126,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.145723310849376,0,0.464139181059163,0,0,0,0.063707159798977,0.200702978608707,0.0900698210586299,0,0,0.0842300911090263,0,0,0,0,0,0,0,0,0,0,0,0.0397572901546616,0,0,0,0,0,0,0,0,0.0610941875336091,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0580310370065329
X600036.CH.EQUITY,0.145128872650117,0.300086588121257,0,0,0,0,0,0.0165033138522967,0,-0.0793650296959699,0,0,0,0,0.142885381681974,0,0,0,0,0,0.099971088623365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261772227916045,0,0,-0.0577530278736557,0,0.0507431389350294,0,0,0.0034563691977241,0.233248954476068,0.0430307149541536,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.762759455850725,0,0,0,0,0,0.201643677440689,0,0,-0.0270943260540637,0,0,0,0,0.0553818965692587,0,0,0,0,0,0,0,-0.0152267796891361,0,0,0,0,0,0,-0.0297954036368818,-0.017634673230761,0,0,0,0,0,0,-0.0242934274623875,0.0356388332333451,0,0,0,0,0,0,0,-0.094296263668023,0.0180675888731619,0
X601166.CH.EQUITY,0.0800774584903899,0.048100952029364,0.377569733781026,0,0,0,0,0,0,0,0.0877376483348043,0,0,0,0.150467991384461,0,0,0.0251278482793573,0,-0.00069880728085666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106431093178974,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.157816651006024,0.218693389396543,0,0.328533748239792,0,0.0389968713121866,0,0,-0.0613423085956586,0,0,0,0,0.135953127045187,0,0.0109493364997195,0,0,-0.0336288602468969,0,0,0,0,-0.111174929875506,0,0,0,0,0,0,0,0,-0.00188456692977553,0.189696097327312,0,0,0,0,0,0,-0.0461239056831755,0,0,0,0,0,0,0,0,-0.0997747118238141,0.0547503070518814
X601229.CH.EQUITY,0,0.284313467102604,0,0,0.123406817507851,0,0.197872922999812,0,0,0,0,0,0,0,0,0,0.119990866759443,0,0,0,0,-0.0876220376073505,0,0,0.0830535124057815,0.0680998574568466,0,0,0,0,0,0,0,0,0,0,0.056870085555956,-0.061634761276071,0,0,-0.080399899463182,0,0.170101980892208,0,0,0.0230133217331577,0,0,0,-0.234894870187609,-0.253294424469708,0
X601288.CH.EQUITY,0,0,0.0688683873349881,0,0.167531197631746,0,0,0,0,-0.0910345017895866,0,0.160666145710615,0,0,0.320377844470785,0.258799708758696,0,0,0,0,0,0,0,-0.0126154805373598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0801116223611608,0,0,0,0,0,0,0.0362339383157538,0.0342728215558406,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0.0797288178227135,0,0.0744677851396797,0,0.0432558810571962,0.0962205753227796,0.245738287320638,0,0.237328291227215,0,0,0,0.197638857452805,0,0,0,0,0,0,0,0,0,0,0,0,0.117190713561633,0,0,0,0.0283898092677285,0,0,0,0,0,0,0,0,0,0,0,0,0.0165045827442236,0,0,-0.0574619400772704,0,0.0457494996808031
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340637585696538,0,0,0,0,0,0,0,0,0,0,0,-0.182411754500274,0,0,0,0,0,0,0,0,-1.18608782279317,0,0,0,0.10086439647305,0,0,0,0,0,0.280843468334031,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292020539499183,0,0,0.00255067207639711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447397632043827,0,0,0.176622591343325,0,0,0,0,0.068550160962439,0,0,0,0,0,0,0,0,0,0,0.0960090707726431
X601939.CH.EQUITY,0,0,0.0120173951963795,0,0,0,0,0.19333554772922,0.117469899189177,0,0.348036439341016,0.200096437823464,0,0.101872979192429,0,0,0.0072497783625908,0,0,0,0,0,-0.0490941271657259,0.0163749041251933,-0.117228242277679,0,0,0,0,0,0,0,0,0,0,0.0101047175224672,0,0,0,0.049308326458605,0,0,0,0,0,0,0,0,0,0,-0.0952269987664079,0
X601988.CH.EQUITY,0.108792365886175,0,0,0,0,0,0.190301189441336,0.0989827553719366,0,0,0.235676483300444,0,0,0,0,0,0,0.347462288374269,0,0,0,0,0,0,0.0779665587873272,0,0,0,0,0,0,0,0,0.0931936828603847,0,0,0,3.46944695195361e-18,0,0,0,0.045967114087806,0,0,0,0,0,0,0,0,-0.215328690618176,0
X601998.CH.EQUITY,0,0,0.150257810727356,0,0,0,0,0,0.175144814486112,0,-3.46944695195361e-18,0.0658571988633842,0.253576647756486,0.0273729786788703,0.0928289660256626,0.015392652156403,0,0,0,0,0,0.00969474732769917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184199403582837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0.145091759756884,0,0,0,0.21917985156299,0,0,0,0,0,0.158910726464379,0,0,0,0,0,0,0,0.110676297030649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457521033150972,0,0,0,0,0,0,0,0.0727086949795845,0
X601916.CH.Equity,0.00143543100318248,0,0,0,0.0189437703788645,0,0,0,0,0,0,0,0,0,0,0.265446794725299,0,0,0,0,0.112332299769395,-0.20414488808498,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100306014449856,0,0.298879336981013,0,0,0,0,-0.0456300412861647,-0.0863117127866988,-0.0934962127651379,0,-0.510090382230619
X11.HK.EQUITY,-0.0671200592715127,0.0173037866860361,-0.0803522155826494,0,0,0.10618556760055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239749305139768,0.293828592938276,0,0.0745633021847019,0,0,0,0,0,0,0,0,0,0.021568700632165,0,0,0,0,0,0,-0.0929299750754835,0,0,0.0527356085717805,0.0895952945530509,0,0.181493525979514,0,0,0,0,0
X2388.HK.EQUITY,0,0.0308392648689313,0,0,0,0,0,0,0,0,0,0,0,-0.109504370307536,0,0,0,0,0,0.467126653481279,0,0,0.0355695292058606,0.0651906754605762,0,-0.00494452636744272,0,0,0,0,0,0,0,0,0,0.119446189337026,0,0,0,0,0.0607168992621538,0.0841810772709654,0,0,0,0,0.338428430438233,0,0,0.00566627535853511,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774717054732962,-0.600895380326043,0,0,0.0575140085532027,0.0309575090362859,0,0,0.101999836348916,0,0,0,0,0,0,0,0.131092978542169,0,0,0,0,0,0,0,0,0.0409198389647207,0,0,0,0,0.636799207532537,0,0
X2884.TT.EQUITY,-0.0317940544243366,0,0,0,0,0,0,0,0,0.0506921422063469,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187944551056191,0.157325340088189,-0.0302287958580011,0,0,0,0,0,0,0.706127306306307,0,-0.1548702543065,0,0,-0.17184235815333,0,0,0,0,-0.0349661516233936,0,-0.0575036538749076,0,0,0,0.0392928280467572,0.231184076822832,0,0
X2886.TT.EQUITY,-0.068821694634752,0,0,0.086903385746098,0,0,0.0295239665383808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182108733611161,0.103676879435653,0,0.0723939690072194,0,0,0,0.0297006192596872,0,0,0,0,-0.0624471078079445,0,0,0,0,0,0,0,0,0,0,0,0,0.0443745382317791,0.172253044576517,0.211428700740043,0,0,0
