,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0.0961632773855797,0,0,0,0,0.0335070542126191,0,0,0.405409379643618,0,0.0717988102560954,-3.46944695195361e-18,0,0.241606520578748,0,0,0,0.00804241602260659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273710003038331,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,6.93889390390723e-18,0,0,1.38777878078145e-17,0,0,0,0,0,0.185401472760665,0,0,0,0.187461411157264,0,0,0,0,0,-0.127509675555568,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0525159316146363,0,0,0,0,0,0.174198576079131,0,0.323219577116902,0,0,-0.0412464565236363,0,-0.0986722045985194,0.0700965427261274
X600000.CH.EQUITY,0,0,0,0.361030337892867,0.344037346399102,0,3.46944695195361e-18,0,0.0321482409916211,0.120043695728965,0,0,0,0,0,0,0,0,0,0.0212437882085168,0.00322406716082398,0.098359004736854,0,0,0,0,0.0320973428911218,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.0207055496999641,0.262053745038087,0,0,0.0648820113609683,0.152355033288801,0,0,0.289089743488343,0,0,0,0,0.0111885831341834,0,0,0.0185863294751102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00784238183353613,0,0,0,0.109940501330071,0,0,0.0566554615392754,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.148033224356542,0,0,0.267707419902553,0,0.0530926277734019,0.370061601983778,0,0,0,0,0,0,0.0870783670022816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795272390127148,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.142242399145963,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258814813852183,0,0.0103295372485902,0,0,0,0,0,0,0,0.0364619276471844,0,0,0.0413720854823485,0,0,0,0,0,0,0,0,0,0.168169714903575,0,0,0,0,0,0,0,0,0.178583492976075,0.0281020688435197,0,0.0115321825430339,0,0
X600919.CH.EQUITY,0,0,0.179239115431882,0,0,0,0,0,0,0,0,0,0.324534170655212,0,0,0.35781696252567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736235363720113
X601009.CH.EQUITY,0,0,0.190523427470722,0,0.128200718263958,0,0,0,0.218744758168213,0,0,0,0,0,0,0.0753101998551,0,0,0,0.206171251567406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109020250479829,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.188565177096013,0,0,0.0452344150296705,0,0.253358647197804,0,0,0,0.047672996211973,0,0,0.375956328278369,0,0,0,0,0,0,0,0,0,0,0.0448165414906235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264983561700113,0,0
X601169.CH.EQUITY,0,0,0.00872173255075263,0.286940589266568,0.0055510109917474,0,0,0,0,0,0.32375860628917,0,0.221053532392223,0,0,0,0,0.0545317957688096,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682174427182895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
