,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.233611577520519,0,0,0,0,0,0,0.170182084689691,0,0,-0.0212040296055057,0,0,0,0,0,0.0998050258007526,0,0.139691301927641,0,0,0,-0.0840804435767407,0,0,0,0,0,0,0,0,0,0,0.0913434273083212,0.360951352720605,0,-0.27932059412266,0,0,0,0,0,0.0496210041408477,0,0,0,0,0.0347335789418832,0,-0.232422949210581
X002142.CH.EQUITY,0.112414676068025,0,0,0,0,0.151892257530502,0.0969091010785917,0.197727224127557,0,0,-0.155204972730404,0,0,0,0,0,0,0,0,0.11075529945422,0,-0.02987256941308,0,0,0,0.0250594678475818,-0.148866716441087,0,0,0.0178666789284187,0,0,0,0,0,0,0,0,0,0.0264451088625258,0.042102710039677,0,0.20333174635409,0,0,0,0,0,-0.0831920954629079,-0.130756537711476,-0.160556199257133
X600000.CH.EQUITY,0.0645822190980066,0,0,0,0,0.16033793574296,0,0,0,0,0,0,0.382321721320351,0,0.162902787310524,0,0.0870337532710662,0,0,0.0184386301890155,0,0,0,0,0,0.190634863361927,0,0,0,0,0,0,0,0,0.0463951700961859,0,0,0,0,0,0,0,0,-0.0160182151319998,0,-0.0557363715258675,0.00465129692247582,0,0,0,0.0564432352521151
X600015.CH.EQUITY,0,0,0,0,0,0,0.0388509570897797,0,0,0.0461933526016699,0,0,0,0,0.171952119980198,0.110410177672156,0,0.060392051451602,0,0,0,0,0.0189666711845788,0,0,0,0,0,0.0455696461560755,0,0,0,0,0,0,0.107772051342422,0.0508891957784637,0,0,0,0,0,0.26032111205698,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.092363994730977,0,0,0,0,0,0,0.278879823233143,0,0,0.220010136476359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355404410386327,0.0291715612732253,0,0,-8.67361737988404e-19,0,0,0.158187487483341,0,0,0,0,0,0,0,0.0757388856774218,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.212637487842947,0.107593495876817,0.149298041415369,0,0,0,0,0,0.0471649174283246,0,0,0,0.0144537572635903,0,0,0,0,0,0,0,0,0,0.0850057737269158,-0.108731187064124,0,0,-0.0385613244935211,0,0,0,0,0.142243577963562,0,0,0,0,0.016646523039478,0,0,0,0.0979107162685413,0,0,0,0,0.25451074464363,0,0,0,0,0
X600919.CH.EQUITY,0,0.0727451395726232,0,0,0,0,0,0,0.125524718280752,0.0991829617576702,0.0732665191021277,0,0,0,0,0.100937104021993,0,0.0276001513969472,0,0,0,0,0,0,0,0.0559190606546941,0,0,0,0.187757564649337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027328017301088,0,0,0,0,0,0
X601009.CH.EQUITY,0.127066366008367,0,0,0.508035961808893,0,0,0.0375701644975839,0,0,0,0.0354778620607444,0.120373011446651,0,0,0,8.67361737988404e-19,0,0,0,0,0.101439133913731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239045566568003,0,0,0,-0.152049783094425
X601166.CH.EQUITY,0,0,0,0,0,0.319604392652547,0,0.164162096591998,0,0.125190231880739,0,0,0,0,0.0374659220090766,0.0397880350014445,0,0.105226519339903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100304239983091,0,0,0,0,0.198964818031914,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0352923267598876,0.29583802775032,0.461925860857062,0,0,0,0,0,0,0,0,0.270657510806229,-0.0427177749964964,0,0,0.0145409472896009,0,0,0,0,0,0,0,0.0512838103912382,0,-0.0955038662191808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020657773348632,0,0.0278273145892349,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0.0123093578325951,0,0,0,0,0,0,0,0,0.325211591468375,0,0.115773642491972,0,0,0,-0.184604786951022,0,0,0,0,0,-0.0804258639814778,0.175625907619531,0,0,0,-1.73472347597681e-18,0,0,0,0,0.383138943089012,-1.38777878078145e-17,0,0,0,0,0,0,0.0786065199264436,-0.0600056966297572,0,0,-0.129526700765388,0,0.0161413923521864,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.0649063623990502,0,0,0.0909372264353915,0,0,0.533053927605839,0,0.102393273297008,0.11369813833958,0,0,-0.0212421093184203,0,0,0,0,0,0,0,0,0.17926140393608,0,0,0,0.0587818735545447,0,0,0.0407301619480544,0,0,0,0,0,0,0,0,0.00162959259146074,0,0,0,0,0,0.0639542602906433
X601328.CH.EQUITY,0,0,0.412983439861696,0,0,0,0,0,0.0393105352520411,0.177673759634149,0,0,0,0,0,0,1.38777878078145e-17,0.144707909578194,0,0,0,0.148338817231149,-8.67361737988404e-19,0,0,0,0,0,0,0.104173302112411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0326949649689771,0,0
X601398.CH.EQUITY,0,0,0.0530187540601754,0,0,0,0.0607258644392449,0.30696761660267,0,0,0,0.137167745629506,0.0616603125928531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100479816358141,0,0,-0.222709090022968,0,0,0,0,0.23399759568292,0,-0.0587197643377734
X601818.CH.EQUITY,0.121112633080866,0,0.08454520236787,0.238213164161827,0,0,0,0,0,0,0,0,0,0,0,-0.139669689215121,0,0.106542613047016,0,0.123470486103287,0,0,0,0,0,-0.027459481622857,0.0383959600410562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247135610390723,0,0,0,0,-0.0766349925547578,0,0,0.0711955956357719
X601939.CH.EQUITY,0.0855694377583284,0,0,0,-1.38777878078145e-17,0,0,0,0,0.0517800805857544,0.364636538100358,0,0,0.478748694672187,0,0,0.166577212009536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0539964778032745,-0.0956372445125406,0,0.0123780930356015,0
X601988.CH.EQUITY,0,0,0,0,0.364467461819296,0,0,0,0.136898252763213,0,0,0.276967878210606,0.017323043685643,0,0,0.0945536714978996,0,0,0,0,0,0,0,0,0,0,-0.251862324085843,0,0,0,-0.0112459798785388,0,0,0,0,0,0,0,-0.0127218996567669,0,0,0,0,0,0.0469462169090016,0,0,0,0.147839370957753,0,0
X601998.CH.EQUITY,0,0,0,0.269826197592114,0.455871050014977,0,0,0,0,0,0.0286519606655879,0,0,0,0,0.030003574744664,0,0,0.0621959385204779,0,0,0,0,0,0,0,0.0119221016211012,0,0,0,0,0,0,0,0,-0.244233696860884,0,0,0,0,0,0,0.0391787152386857,0,0,0,0.0146941577628577,0,0,0,0
X601916.CH.Equity,0,0,0,0,0,-0.0774477144024672,0,0,0,0,0,-0.0738359354561249,0,0,0,0,0,0.101529694720561,0,0,0,0,0,-0.16616498358196,0,0,0,0,0,0.030368022598646,0,0,0,0.203683282140234,0,0,0,0,-0.30102762860934,0,0,0,0,0,0,0,0,0,0,-0.641599530516977,0
X601077.CH.Equity,0,0,0,0,0,0.048864467316012,-0.0449268263863739,0,-0.109299330874242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0525956398856016,0,0,0,0,0,0.289409749954376,0,0,0,0,0.103290113865644,0,0,0,0,0,0,0,0,0,-0.385044331990189,0,0,0.0786449295453265,0.128381843630288,0,0.0478604991834284
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.151894202710084,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.583895177584725,0.143718370334405,0,0,0.0130099249683942,0.0142702616300817,0,0,0,0,0.0926524108518154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13842459716964,0,-0.175075200863052,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.139455669516001,0,0,0,0,0,0,0,0,0,0,0.350731013629224,0,0.303053088290076,0,0.0277734830766115,0.150576230002777,0,0,0,0,0,0,0,0,0.0542192721372042,0,0,0,0,0,0,0,0,0,0,0.164259507363379,0,0,0,0.198985115199687,0
X5.HK.EQUITY,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.132626172300356,0.121951633972662,0,0,0,0,0,0,0,0.751438580882793,0.137012875009208,0,0,0,0,1.38777878078145e-17,0,0,0,-0.0296876842850861,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362375529925193,0,-0.306339503885802,0.243024560399529,0,0,0,0
X2884.TT.EQUITY,0,0,0.0809644539158585,0,0,0,0,0,0,0,0,0.21515870726904,0,0,0,0,0,0,0,0,-0.199346460915112,0,0,0,0.0486071801856967,0,0.134490149960714,0,0.122166485613983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.226877045716437,0,0,0,0.227247898327276,0,0,0
X2886.TT.EQUITY,-0.0357656195903563,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.125796940662254,0,0,0,0,0,0,0.397736270730736,0,-0.133121613128095,0,0,0,0,0,0,0,0,0,0,0,0.0301886055467664,-0.195963828345405,0,0,0.0122271537072243,0.32084405955467,0,0,0.173097499205585,0,0,-0.00570267055613924
X2891.TT.EQUITY,0,0.0501210950904727,0.0757300629819667,0,0,0,0,0,0,0.0750987235523275,0,0,0,0,0,0.385582435016462,0,0,0,0,0,0,0,0.0821658449623863,0,0,0.385774382902472,0.00860241518547079,0,0,0,0,0,0,0,0,0,0.00342175046675883,0,0,0,0,0,0.116591314090458,0,0,0.0528665731828469,0,0,-0.196283029535646,0
X2892.TT.EQUITY,0,-0.0281444688367363,0,0,0,0,0,0,0,0,0,0,0,-0.0635403549091442,0,0,-0.111501472703887,0,0,0,0,0.254050078005242,0,0.466106300943887,0.016453009062581,0.0705116669009112,0,0,0,0,0,0,0,0,0,0,0,0,-0.111392668386426,0,0,0,0,0.0941506211435514,0,0,0.163289439636788,0.0334204876096744,0.112608769247147,0,-0.115538169718268
X000166.CH.EQUITY,0,-0.013040701184133,0,0,0.0394994378115815,0,0,0,0,0,0,0,0,0,0,0.0442040421350218,0.0530778271030015,0,0,0,0,0,0,0,0,0,0,0,0,0.426275139253489,0.0799533444015897,0,0.0684810690272863,0.154066513274614,0.166265924946046,0,0,0,0,0,0,0,0.0328142779729603,0,0,0,0,0,0.000658226591137922,0.04377684691835,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1089216810828,0,0,0,0.103039851268798,0,0.011692918885621,0.11118593140697,0.357828229143431,0.110826036286096,0,0,0,0.040975381242525,0,0,0.191458261899056,0,0,0,0,0,0,0,-0.058128633352214,0,0,0
X002736.CH.EQUITY,0,0.0633082036994427,0,0,0,0,0,0,0,0.0185230137478678,0,0,0,-0.0086843162917012,0,0,0,0,0,0.0877940903371903,0,0,0,0,0,0,0,0.446728599050502,0,0,0,0,0.129823786734215,0.385864961921874,0,-0.121014184314634,0,0.0701554931309481,0,0,0,0,0,0,0,0,0,0,0,0.090511690086466,0.0559919751047204
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0819853793366839,0,0,0,0,0,0,0,0.0805063992175707,0.391811624650674,0,0,0.0636888544396107,-1.73472347597681e-18,0.259480553616906,0,0.072387399951787,0,0,0,0,0,0,0.0536886515891306,0,0,0,-0.111379170443552,0,0,0,0
X600030.CH.EQUITY,0,0,0,0.00888892414742695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341844545395261,0,0,0,0,0,0.0489805292295582,0.284928803109427,0,0.0242250674221584,0,0,0.0550485324775962,0,0,0.242300985542935,0.0510241746809456,0.165845182143863,0,0,0,0.0520651013415913,0,0,0,0,0.0694484772014042,0,0,0
X600837.CH.EQUITY,0,-0.0538342195841291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237956817910164,0,0,0,0,0,0,0,0,-0.156069795324734,0,0.268257466649816,0,0,0,0.14664587348996,0,0,0,0.0466972826524756,0.234061242095484,0,0.182476976207926,0,0,0,0,0,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00474203901267241,0,0,0,0,0,0,0,0,0.149588292909599,0,0.00203961227148115,0,0,0.107278955177379,0,0.262832167729897,0,0,0.356278474959979,0,0,0,0,0.143457784820435,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.271616399628453,0,0,0,-0.129673064364827,0,0,0,0,0,0,0,0,-0.086417812323101,0,3.46944695195361e-18,0,0,0,-0.0156472668959558,0.0297920645782879,0,-0.0368201896090694,0,0,0,0,0,0.0369784412462826,0,0,0,0.802051436934828,-0.173873192554499,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0.00633126351665244,0,0,0,0,0,0,0.160935206298234,0,0,0,0,0,0,0,0,0,0,-0.267323990376584,0,0,0,-8.67361737988404e-19,0,0,0,0,0.29778807746526,0,0.214557362976027,0,0,0,0,0.0729965007867723,0.168831734810672,0,0,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0.0729849486477823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100719252645211,0,0,0,0,0.234050534086088,0.249536764750841,0,0,0.339933216506297,0,0,0.0869166084494628,0.11172055476309,0,0,0,0,0,0,0,0,0.0333308321493103,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322900018198189,0,-0.442963029178923,0,0,0,0,0,0.0682851921703137,0,0,0,0,0,0.223577737622309,0,0.426101453095754,0,0,0,0,0.137333915839113,0,0.327773328681711,0,0,0,0,0,-0.368006054985257,0,0,0,0,0,0.0283193863633046
X601881.CH.EQUITY,0,-0.0459144317395105,0,0,0,0,0,0,0.182508823992484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150197680792737,0,0,0,0.044728124629484,0.0231287700462042,0.0685222269335311,0.117775273898884,0.505007224615709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381648872854737,0,-0.112669159680587,0
X388.HK.EQUITY,0,0,0,0,0,0,0.304995486815381,0,0,0,0,0.103729288128234,0,0,0,0.1177299819776,0.0014306815081093,0,0,0,0,0,0,-3.46944695195361e-18,0.00307863599208446,0,0,0,0,0,0.0728924603321419,0,-0.417221080131083,0,0,0,0,0,0,0,-0.0391316904464911,0,0,0,0,0.467893738550012,0,0,0,0.240645402750075,0
X601318.CH.EQUITY,0,0.111638017225137,0,0,0,0,0,0,0,0.243842475117287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149634371883091,0,0,0,-0.115204139583389,0,0,0,0,0,0,0,0,0,0,0,0,0.157166354163825,0,0.225051734768956,0,0,0,0,-0.0764627378092824,0
X601319.CH.EQUITY,0,-0.157635475314399,0,0.159642487600946,0,0,0.238238935923408,0.00435007603229094,0,0.00410368452008452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00560286964373033,0,0,0,0.118303030188154,0,0,0,0,0,0,0,0,0.160904817919142,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.197491209298537,0
