,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.155459003294802,0,0,0,0,0,0.21887695808432,0,0,0.0268199522762725,1.38777878078145e-17,0,0,0,0,0.121019142208597,0,0,0,0,0.030277273555227,0,0.171437680194196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127946230663766,0,0,0,0,0,0,0,0,0,-0.118972271923582
X002142.CH.EQUITY,0.211730984619517,0,0,0,0,0,-0.0985108209718142,0.010209677251472,0.0405564320109528,0,0.0591059738416924,0,0,0,0,0.31790271240465,0,0,0,0,0,-0.0622347947059235,0,0,0,0,0,0,0,0,0,0.0528014672597302,0,0,0,0,0,0,-0.0990495897191741,0.174023404273115,0,0,0,0.0774204347137096,0,0.0834577980701426,0,-0.0834220484074495,0,-0.0418092429615174
X600000.CH.EQUITY,0,0,0,0.153438258126398,0,0.281030316351293,0.0604006718412614,0,0,0,0,0,0.0724350384767719,0,0,0,0,0.0504840600435186,0,0,0,0.0896196110005975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268386445996265,0,0,0,0,0.0390589539971163,-0.140269700429296,0.236667398446534
X600015.CH.EQUITY,0.0584696034699771,0,0.103552737706143,0,0.145007472602616,0,0,0.032422833936119,0,0.496916205740126,0,-8.67361737988404e-19,0,0.0192033533771824,0,0,0.103176790985697,0,0,0,0.0179432929313128,0,0,0,-0.0119721432015228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145903939885485,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0607102761600677,0,0,0,0.138345801037532,0,0,0,0,0,0,0,0,0,0.179686835460957,0,0,0,0.0680399229388609,0,0,0,0,0,0,0,0,0,0.0774433581671501,0,0.152765537328115,0,0.306570476917981,-0.80073406552547,0,0.00754002672410547,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.391299057902686,0,0,0,0.215679591240816,0,0,0,0,0,0,0,0.145275795266247,0,0,0,0,0,0,0,-0.000653208569675842,0,0,0,0,0,0,0,0,-0.0673178757141672,0,0,0,0,0,-0.0820951596147158,0.0559170489994056,0.168471422460253,0,0.233368205758239,0,0,0,-0.130759563025198,0,0,-0.133610705645795,0
X600919.CH.EQUITY,0,0,0,0.081161262084001,0,0.279850101975835,0,0.0857208635147322,0,0,0,0,0,0,0,0,0.26232198068411,0,0,0.131791347286218,0,0,0,0,0,0,0,0,0,0,0,0,0.0468234562322936,0,0.470679905401629,0,0,0,0,0.20980250183404,0,0,0,-1.01201970137071,0,0,0,0.0357440639697011,0,0.0178730331825006
X601009.CH.EQUITY,0.291814332424004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46317359312875,0.0395486526382923,0,0,0.319740737402894,0,0,-0.502753901460279,0.022869496278363,0.271675590407392,0,0,0,0,0,0,-0.233892341387794,-0.0725066087521402,0,0.23649363993588,0,0,0,0,0,0.448383143005352,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.165044259514385,0,0,0,0,0,0.00452495444033288,0,0,0,0,0,0,0,0,0.341226465955776,0,0,-0.175291752878278,0,0,0,0,0.114640594678796,0,0,0,0,0,0,0,0,0.0752486198012123,0,0,0,0,0,0,0,0,0.547332771310168,0,0,-0.0752714416875167,-0.0417387040771418,0,0.0936295801570456,-0.0768032907915222
X601169.CH.EQUITY,0,0,0,1.06329469861656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29149427480922,0.117017047686671,0,0.123939226441834,0,0,-0.077914611945307,0,0,0,0,0,0.121710623226256,0,0,0,0,0,0,0,0,-0.428502328638604,-0.0738582077124999,0.0258838998159228,0,0.052093266158368,0,0,0
