,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0796035178808468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116491104895316,0.214921520630903,0,0,0,0,0.0455079625580118,0,0.0575952804968391,0,0,0,0,0,0,0,0.0125439984339834,0,0,0,0,0,0,0,0,0,0.340634833185819,0,0,0.123816296135266,0,0,0,0,0,-0.0416460127425642,0
X002142.CH.EQUITY,0,0,0,0,0,0.649107528868849,-0.117665013339075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770194530423519,0,0,0.190419230348919,4.33680868994202e-19,0,0,-0.176563047447435,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.109507200933473,0.0519341495030974,0,0.588318401589648,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439031272864715,0,0,0,0,0,0,0,0,0,0.00366084332513945,0,0,0,0,0,0,0,0,0.00822534132849414,0,0,0,0,0,0.0244278046572483,0,0,8.67361737988404e-19,0,0
X600015.CH.EQUITY,0,0.0528346414452044,0,0,0,0,0.410014502180282,0,0,0,0.00664181433028574,0,0,0,0,0,0.277673328822884,0,0,0,0,0,0.00148671235275438,0,0,0,0,0,0,0,0,0,-0.110711205924267,0,0,0,0,-0.196752485817392,0,0,0,0,0.039478634478175,0.169812077777074,0,0,0,0,0,0.039127839494346,-0.0129765058687283,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.154703145560788,0.025450214739952,0,0.458929302079991,0,0,-1.38777878078145e-17,0.249179961971188,0,0,0,0,0,0,-0.0140837994687258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579468107392579,0,0,0,0.0544281107199785,0,0,-0.0384878144822905,0,0,0.000331538784675373,0,-0.0230870522791172,0,0,0
X600036.CH.EQUITY,0,0.280520135610689,0,0,0,0,0,0,0,0,0,0,0,0,0.494055889627809,0.0998521027198288,0,0,-0.052469269475819,0,0.0357427443167226,0.0500156313873977,0.0534385382050237,0,0,0,0,-0.0236288309875372,0,0,-1.73472347597681e-18,0,0,0,0,-0.026360943877691,0,0,-0.0490627023310092,0,-0.0813857352061521,0.00289763192237296,0,0,0.0217403749754244,0,0.126597054212343,0,0,0,0,0
X601009.CH.EQUITY,0,0.0305093887434276,0,0.817796514556383,0,0,0,0,0,0.0603655754007613,0,0,0,0,0,0,0,0.0323701672282182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0672319232185452,0,0,0,0,-0.0400504307377629,0,0,-0.0626203760416421,0.139406181818141,0,0,0,0,0.0563281532861606,-0.0770969466000004,-0.0169651548257493,-0.0665954877087078,0,-0.0276729532265737
X601166.CH.EQUITY,0.0898335467886274,0.0367171020176231,0.514237727311321,0.0484289390087352,0,0,0,0,0,0,0.0450345990149102,0,0,0,0,0.0563757190864294,0,0.0092574328293751,0,-0.00317299137389362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272294377910901,0,0,0,0,-0.0184430922900598,0,0,0.0853862690531245,0,0,0.0406469483263319,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.00745056628663022,0.108958805839756,0.0974842520043673,0,0,0.121432279039557,0,0,0,0,0,0,0,0,0,0.222269824326983,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.173545105075936,0,0,0,0,0,0,0.037432734510988,0,0,0,0,0,0,0,-0.0525372579006199,0.164748910025089,0,0
X601229.CH.EQUITY,0,0,0.00950427955017843,0,0,0.0878412636158543,0.0361736137716492,0,0,0,0,0,0.328720695154002,0,0.514253446531863,0,0,0,-0.437341070129426,0,0,0.0988626015539731,0,0,0,0,0,0,0,0,-0.148328509729138,0,0,0,0,0.183404339931334,-0.0203127320373134,0,0,4.33680868994202e-19,-0.0439593609974356,0,0,0,0,0,0,0,0,-0.204237258706367,-0.0494103086500138,0
X601288.CH.EQUITY,0,-0.0894165278055729,0,0,0,0,0,0,0,0,0,0.191707123981778,0,0,0.716773399300915,0.121646508801081,0,0,0.113719020924332,0,0.00358398363925368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11962862778752,0,0,0,0,0,-0.0295305605917049,0,-0.00541175843756109,0,0,0,0
X601328.CH.EQUITY,0,0,0.0389284579493771,0,0.322368943702805,0,0,0,0,0.0337766295248189,0.181655870828535,0,0.270040365721281,0,0,0,0,0,0,0,0.00449970220474948,0,0,0,0,0,0,0,0.0776436306701968,0,0,0.0130757848703913,0,0,0,0,-0.00847848894217012,0.0400402327482017,0,0,-0.0133745247739088,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0
X601398.CH.EQUITY,0,0.34227817031629,0,0,0,0,0,0,0,0,0.147979779475339,0,0,0,0,0,0.219626719318911,0,0,0,0,0,0,0.00475213040271969,0,0,0,-0.140709834774098,0,0,0,-0.194923650238433,0,0,0,0,-0.098065367959477,0,0,0,0,0,0,0,0,0,0,0.0322512267395721,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.332647027482698,0,0,0,0.0437231475644193,0,0,0,0,0,0,0,0,0,0.0649415355635625,0,0,0,0,0,0,0.00319496249424232,0.0703814475097748,0,0.0270910785643505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103716113929656,0,0
X601939.CH.EQUITY,0,0,0,0,0,0.0433975398174022,0,0,0,0,0.71480651751155,0,0.113000473499881,0,0,0,0,0,0.119131404562647,-0.0483523998886811,0,0.0285526350675634,0.0993680619485446,-0.0953349126141612,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488236147209716,0,0,0,0,0,0,0,0,0,0,0,0.0190398240584209,-0.028504593064803,0
X601988.CH.EQUITY,0.197293942966478,0,0,0,0.0147733565738825,0,0,0.273509996755114,0,0.0374176926076035,0.191527374323488,0,0,0,0,0,0,0,0,0,0,0,0,0.0720853575137185,0,0,0,0,0,0,0,0,0.131750587893534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108467591180382,0
