,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X000627.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.107460973510183,0.0654827676828532,0,0,0,0.0530642523079688,0.360691386044719,0,0,0,0,0,0,0,0,0,0,0,0,0.0197149938045846,0,0,0,0,0,0.0254798739042815,0,0,0,0,0,0.0136243393462325,0,0,0,0.0251771660935587,0,0,0,0,0.157306420062615,0.0788445835213439,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0.169407195909222,0,0.0085707080765694,0,0,0.338860830431895,0,0,0,0,0,0,0,0.220296861777841,0,0.0157046712070461,0,0,0.0144919325063336,0,0,0,0,0,-0.0818823099185614,0,0,0,0,-0.0181405030231562,-0.0429034525535102,0,0,0,0,0,0,0,0,0.255437074684671,0,0.0642208061556628,0.0444403065471579,0,0.0156126329147495,0.0310887932181726
X002958.CH.EQUITY,0,0.0445016770030849,0,0,0,0,0,0,0,0.132759453150835,0,0,0,0,0,0,0,0.361925559817335,0,0,0,0,0,0.030462978277428,0,0.00568630584029563,0,0,0,0.00393843523169571,0,0,0,0,0,0,0,0,0,0,0,0,0.140177735450112,0.0679383219907961,0,0,0,0,0.0889883430813364,-0.0460213113457454,0,0
X600000.CH.EQUITY,0,0,0,0,0.00289224745351718,0,0.0736007653344661,0,0,0,0,0,0,0.461550917758968,0.0759634607040384,0.158345558850335,0.158095463136519,0,0.0394519703448628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.00705820858004529,0.121637282662238
X600015.CH.EQUITY,0,0,0,0,0,0.0221175347740777,0,0,0,0,0,0,0.306271585401081,0.0828760882661641,0,0,0,0,0,0,0.0359403054438321,0,0.117261198434194,0,0,-0.0259121494494876,0.430091932915188,0,0.111996600054441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787178361303365,0,0,0,0,-0.110513431145034,0,0
X600016.CH.EQUITY,0.0739971712755249,0,0,0,0.264580257887497,0,0,0,0,0.0297035994671803,0,0,0,0,0,0,0.0204131724985959,0.343656813288886,0,0.0366784177463194,0,0,0,0,0,0.158971393623542,0,0,0,0,0,0,0,0,0,0,0,0.069781444210768,0,0,0,0,0,0.070256616595881,0,0,0,0,0,0,-0.0241816759443933,0
X600036.CH.EQUITY,0.378107479801675,0.10807025319495,0,0,0,0.133003194855318,0,0,0,0.0343777592921343,0,0.131773873141137,-0.0113807421200124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124599119629968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04034659410973,0,0
X600919.CH.EQUITY,0,0.0817943307098332,0,0,0.274591253428825,0,0,0,0.508976121751831,0,0.039276082527902,0,0,0,0,0.0861816645141869,0,0,-0.0153584242905478,0,0.113533611106277,0.00328355645592461,0,0,0,0,0,-0.0740171841828018,0,-0.0870151084384854,0,0,0,0,0,-0.018979667596354,0,0,0,0,0.0683571189713923,0,-0.0578295356990879,0,-0.140470857985904,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0.0920014126664344,0,0,0,0,0,0.357183783816355,0,0,0,0,0,0,0,0.084372133159738,0,0,-0.0298806441304067,0.354663078479036,0,0,0,0,0,0,0,0,0,-0.0234231370641125,0,0.223880503472955,0,0,0,0,0,-0.157153272656826,0,0,0,0.127405470677793,0,0,0,0,0,0,0,0,0.183637491803819,0
X600928.CH.EQUITY,0,-0.0416111419805733,0.197094972600573,0,0,0,0,0,0,0,-0.0241967483834157,0,0.0255142972806038,0,0,0,0.134926172934494,0.125794702608092,0.150015613854377,0,0,-0.078102338805535,0.386600052582306,0,0,0,0,0,0,0,0.0623629558207289,0,0,0,0,0,0,0,0,0,0.0113537109184604,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,-0.233749007526564,0,0.775260329300984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133351117157214,0,0,0.157392938543663,0,0,0,0,0.012830254530009,0,0,0,0,0,0,-0.024048689853976,0,0,0.27385130974797,0,0,0,0,0,0.157856111392029,0
X601166.CH.EQUITY,0.0168054733787031,0.262570878208812,0,0.0935706095428248,0,0,0.421655439803063,0,0,0,0.0819148376696655,0,0,0,0.00310343017174852,0,0,0,0,0.0361074437496723,0,0,0.0433639572862061,0,0,0,0,0,0,0,0,0,0,0,0.0706697592400704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0.134013085715762,0,0,0,0.149762139327316,0,0,0,0,0,0,0,0,0.342908481321433,0.0174172547122547,0,0,0,0,0,0,0.194920369432193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142353663524096,0,0,0,0,0,-0.0686669101739076,-0.0223117129422233
X601229.CH.EQUITY,0,0,0.0923381095446542,0.379251224305028,0.117909939895542,0,0,0,0,0.032085403411176,0,0,0.103053590786039,0,0,0,0,0,0.0448361298893366,0,0,0,0,0,0,0,0,0,0,0.0357560576571254,0,0,0,0,0,0,0,0,0.192904379688939,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.122032410019479,0,0,0,0,0,-0.0602114985109724,0,0,0.11361663472625,0,0,0,0,0.737502483482534,0.216136978609696,0,0,0,0,0,0,0.139569957921539,0,0.0513262271200167,0.0338936168921497,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06257613543382,0,0,-0.130600902558328,0,1.38777878078145e-17,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.154654400982856,0.121079954867736,0,0,-0.0456134605426561,0,0.18491590777108,0.477459262022062,0,0,0,0.0829704223030358,0,0,0.140298667475936,0,-0.0101567811117072,0,0,0,0,0,0.000575920482874715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041521655122802,-0.147817869118658
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465736389274699,0,0,0,0.0794947174121082,0.01780806242242,0.470923122934896,0,0,0.0306903749185369,0,0.0601405140048191,0,0.0799458850446158,0,0,0,0,0,0,0,0,-0.0892208253708525,0,0,0,0,0,-0.137871845700384,0,0,0,-0.0746103309419105,0,0,0.150411473893287,0,-0.0451871300767643
X601577.CH.EQUITY,0,0,0.177911736259294,0,0.0401517323864135,0,0,0,0,0.0490683352532593,0.0833454109881908,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.175679448193563,0,0.106188982063192,0,0.0775601123986562,0,0,0,0,0,0,0,0,0,0,0,0.166230391824071,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.347103644445082,0,0,0,0.0914717673172734,0,0,0,0,0,0.370248858320316,0,0,0,0,0.0510030892330878,0,0,0,0,0,0,0,0,0.0683711626692866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601838.CH.EQUITY,0.0724822523290837,0.30153653670325,0,0.0468428665218919,0,0,0,0.144066463917835,0.0428793709301875,0,0,0,0,0,0,0,0.121818658451226,-0.00753586641155183,0,0,0.145471753073069,0.000920972458676554,0,0,0,0,0,0,-0.0973086902358186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.00648371087792789,0,0
X601939.CH.EQUITY,0,0,0,0,0.135145328086822,0,0,0,0,0,0,0,0,0,0.400325157494945,0,0.0658097208456162,0,0.141982126399648,0.112612819453696,0,0.164906534420821,0,-8.67361737988404e-19,0.0310846244865368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297699823820824,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0586456051543123,0,0,0,0.286416559301485,0,0.199210276347897,0,0,0,0.228873232444471,0,0,0,0,0,0,-0.15211886726869,0.0933127374479123,0,0,0,0,0,0,0,0,0,0,0,0,-0.0414569430439645,0,0,0.229629148879427,0,0,0,-0.0370566659316558,0.0807951367949165,-0.052838562056716,0.253423220836818
X601997.CH.EQUITY,0,0,0,0,0.222088977833836,0,0,0,0,0.288196933933798,0,0,0.0226823585954916,0,0,0,0,0.210719590881401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121024213483634,0,0,0,0.0734412995499844,0,0,0,0.0346577791713246,0,0,0,0,0,0,0,0,0.0779697526871214,0,0
