,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.19635321212456,0,0.100777558008849,0,0,0,0,0,0,0.153920626356001,0,0,0,0,0,0,0,0.133735872502652,0,-0.167128369050835,0,0,0,0.22282603553216,0,0,0,0,0,0,0.169750958408676,0.0195985374911897,0.174088983628585,0,0,-0.366914617104406,0.118441091415455,0,0,0,0,0,-0.0283838060739931,0,0,0,0,-0.0123688741863046,-0.0706705716172116
X002142.CH.EQUITY,0.216668562923723,0,0,0,0,0.0420664951420878,0.02348565508626,0,0.0670558677626381,0,0,0,0,0.0155481709594084,0,0,0.155208138871318,0,0,0,0,0,0,0,0.0123531817106448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718536286334592,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0136083036288906,0.051890274824005,0,0,0,0.285029860628502,0,0,0,0,0,0,0.49210708094243,0,0,0,0,0,0,0,0,0,0.06367089529227,0,0,0,0,0,0.0271976029214714,0,0,0,0,0,0,0,0,0,0,0.0460779966525997,0,0,0,-0.00206427956573225,-0.000256370967471761,0,0,0,-0.0867273487794865,0.0623456109586588
X600015.CH.EQUITY,0.0291477226234973,0,0,0,0.0133173643231919,0,0,0,0,0.265739724406608,-1.0842021724855e-19,0,0,0,0.405105442314618,0.0168313465259917,0,0,0,0.0304919570560869,0,0.219173695865952,0,0,0,0,0,0,0,0,0,0.033214780209262,0,0,0,0,0,0,0,0,0,0.123700342332347,0,0,0,0.0306028686971672,0,0,0,0
X600016.CH.EQUITY,0,0,0.0378040418926312,0.188556051873493,0,0,0,0,0,0,3.46944695195361e-18,0,0.417926984879397,0.0277179205175618,0,0,0.15548229901225,0,0,0,0,-0.0628257607432889,0,0,0.0428393614995432,0,0,0,0,0,0,0,0.0956009223415992,0,0,0,0,0,0,0,0.0646876581939573,0.146416543154539,0,0,0,0,0,0,-0.168829155373269,0.0637986555898917
X600036.CH.EQUITY,0,0.224335056864419,0.193803551663609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702618854998069,0,0.212357178358934,0,-0.0341549698169271,0.0189327022137826,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0221829226913845,0.395666875364547,0,0.0153539054667776,0.0344529113234932,0,0,0,0,0,0.00746655617564852,0
X600919.CH.EQUITY,0,0,0,0,0.0553030356259558,0,0,0,0,0.194743328002504,0,0,0,0.193414369312855,0.0598647011631642,0,0.287683229796796,0,-0.0093181358208565,-0.0454552177269398,0,0,0,0,0,0,0,0,0.143149509266779,0,0,0,0,0,0,0,-0.0286851950320839,0,0,0,0,-0.0923091966719525,0,0,0,0,0,0,0,0.0527851262450818
X601009.CH.EQUITY,0.432717487346606,0,-0.0756479640605557,0,0,0,0,0,0.145515065261551,0,0,0,0,0.140518392622327,0.223429466103587,0.124665594476806,0,0,-0.0715363423546981,0,0,0,-0.237501594835548,0,0,0,0,0,0,0,0,0,-0.0630016601050557,0,0,0,0,0,0,0,0,0,0,0,0.286595155917133,0.174449503953984,0,0,0,0
X601166.CH.EQUITY,0,0.208669144560425,0,0,0,0,0,0,0,-0.185656180068583,0,0,0,0.025654690146056,0,0,0.52466278288684,0,0,0,0,0,0,0,0,0.0471297709661943,0,-0.090078792506446,0,0,0,0,0,0,0.177513280125379,0,0,0,0,0,0.0667821419806654,0.271404019235654,0.216728569964297,0.0521362183210503,0,0,0,-0.162605724950554,0.378765321250872,0
X601169.CH.EQUITY,0,0,0.0811534940043419,0.614141809711244,0,0,0,0,0,0,0,0,0.0666586096745638,-0.112348265959759,0.0941481190976103,0,0.249764144146429,0,0,0,0,0.143612517268108,0,0.139781805378011,0.0414201915284643,0.00604937561671724,0,0,0,0,0,0,0,0,-0.0307746784007836,0,0,0,0,0,0,0,0,-0.00313156901737297,0,0,0,0,0,0.0461646987734292
