,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.241610722161059,0,0,0,0,0,0,-0.0442114860162453,0,0,0,0,0,0,0,0,0,0,0,-0.108332642673673,0,-0.0378786937066077,0,0.012227553980544,0,0,0,0,0.0551893117021315,0,0,0,0,0,0,0,0,0.41972625060956,0,0.0631518366946619,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.168173833563006,0,0,0,0,0.203603568304873,0,0.0640752343146774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296438734722502,0,0,0,0,0,0,0,0,0.115729138441101,0,0,0,0,0,-0.0352307213794676,0.0496446830942842,0,0,0,0.18296700569432,0,0,0,0,0,0,-0.0389593110500415,-0.0332974156090243,0,0.0232706397047778
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751843891508906,0,0,0,0,-0.0921988635022911,0.0379099397169129,0,-0.0108520302313245,0,0,0.0325074744679366,0.0065711713726541,0,0,-0.0731342466094595,-0.0901588423905205,0,0,0,0,-0.0922880629159466,0,0,0.152900209619398,0,0,0.135179167031671,0,0,0,0,0,-0.118134268281693,0,0.0599708981642184
X600015.CH.EQUITY,0,0.177532977138482,0,0,0,0,0,0,0,0,0.0751655420892008,0,0,0,0,0,0.349161624151673,0.0361784398806429,0,0,0.00405401693961368,0.0993509586758352,0,0,-0.0562624379009769,0,0,0,0,0,0,-0.0801553663604586,0,0,0,0,0,3.46944695195361e-18,0.945819903000998,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.0720139109125745,0,0,0,0.283480617085454,0,0,0.0657656028789056,0,0.178390219473765,0,0.128727814450394,0,0,0,0,0,0.00456559675092524,0,0,0,0,0,0,0,0,0.198286745259672,0,0,0,0,0.136873456789532,0,0,0,0,0,0,0,0,0,0.0359747424174166,0,0
X600036.CH.EQUITY,0.536860124731716,0.0314083885280003,0,0,0,0,0,0,0,0.00791325323196825,0,0,0,0.0117205807489087,0,0,0,0,0,0,0,0,0.0633946579138877,0,0,0.129723404039198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390942661164704,0,0.178448553791217,0,0,0,0,0,0,-0.0152313966973224,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356471144399167,0,0,0,0,0,0,0,0,0.0979773818601956,0,-0.211168396865618,0,0,0,0,0,0,0,0,0,0.356177276481479,0,0,0,0,0,0.579883137561617,0,0,0,0,0,0,0,0.0811096155193848,0
X600926.CH.EQUITY,0,0.223769632493923,0,0,0,0,0.0446648616648864,0,0,0,0,0.0915826484370258,0,0,0,0.213254912782665,0,0.229223278376849,0,0,0,0,0,0,0,0,-0.0481117940686285,-0.0678819272506416,0,0,0,0,0,0,-0.110760394919143,0,0,0,0,0,0,0,0,0.1847811950169,0.00638631829303344,0,0,-0.0111117975065085,0,0,-0.039916587342276,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107433717843225,0,0.235176586171589,0.0609007901148876,1.73472347597681e-18,0.0271124745967068,0.0752784206043867,0,0,0,0,0.0814489259120759,0,0,0,0,0.0880601372605261,0,0.0323166526698464,0,0,0,0.0827288604903181,0.049073483970355,0.0468355288791956,0.31722222466851,0,0,0,0,0,0,0,0,0.0330562635845789,0,0
X601166.CH.EQUITY,3.46944695195361e-18,0,0.065391863625174,0.0196349611214107,0,0.17900678623693,0,0,0,0,0.0298406434880937,0,0,0,0,0.0523057585908229,0,0,0,0,0,0,0,0,0,0,0.0849936763356294,0,0,0,0,0,0,0.157220483205981,0.341869874188656,0,0.0263207142045805,0,0,0,0.0268552484833811,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.442761036720541,0,0.119863862074836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292336728597661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321787088583656,0,0,0,0,0,-0.0116319977746806,0,0,-0.143903606453651,0
X601229.CH.EQUITY,0,0,0,0.0257587784825921,0,0,-0.0927206640015299,0.1005090052183,-0.02941222344519,0,0,0,0,0,0.790021005280853,0.211266919353367,0,0,-0.0628244322089513,0,0,0,0,0,0,0,0,-0.0847686430125763,0,-0.0377786951528601,0,0,0,0,0,0.0733301001895643,0,0,0.26259393980409,0,0,0,0,0,0,0,0,0,0,0,-0.208063645664409,0.0469160723824541
X601288.CH.EQUITY,0,0,0,0,0.222961497071499,0,0,0,0,0,0,0,0,0,0,0,0,0.11437578604952,0.225342395747239,0,0,0.246788173871639,-0.0903446063854196,0.0309013814463924,0.249526130240359,0,0,0,0,0,0,0,0,0.0204863840512901,0,0,0,0,-0.00522822588705759,-0.126245884094943,0,0,0,0,0,0,0,0,0,0.0832131045524214,0,0
X601328.CH.EQUITY,0,0,0,0,0.19263712394599,0,0,0,0,0.174955760044316,0,0,0.0450650108660168,0,0,0.090673708198344,0,0,0,0,0,0,0,0,0,0,-0.0361439970593136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380526970067873,0,0,0,0,0,-0.0592666575803188,0
X601398.CH.EQUITY,-0.0700976591706338,0,0,0,0,0,0,0,0,-0.00469771710681644,0,1.00462510531588,0,1.0842021724855e-19,0,0.0192337594509834,0,0,0,0,0,0,0,0,0,-0.0271878567132207,0,0,0,0.0173779251966172,0,0,0,-0.0188161581819639,-0.00334138179172199,0,0,0,0,0,0,0,0,-0.0394616763976585,0,0,-0.168442868597686,0,0,0,-0.124591838304598,0
X601577.CH.EQUITY,0.0123125783690326,0,0,0,0,0,0.181242012519166,0.407822763925641,0.143383495849155,0,0,0.291208588001429,0,0.0611711437779843,0,0,0,0,0.0664203191096493,0,0,0,0,0,0,0,0,-0.0646576642515541,0,0,0.13286659724596,0,0.0542826289519626,0,-0.289361981499372,0,0,0,0.0632353380310314,0,0,0,0,0,-0.0513807346513885,0,-0.0302694775151678,0,0,0.140072708658374,0.16803202199117,0.00595331529433532
X601818.CH.EQUITY,0,0,1.02071557810119,0.0135182457465843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060707428554978,-0.0197991606319752,0,0,0,0,-0.151113105574464,0,0.0743512263221276,0,0,0,0,0,0,-0.122655465339108,0,0,0,0,0,0.0632724714825407,0,0
X601838.CH.EQUITY,0,0,0,0,0,0,0.00588563712650237,0.543307293479323,0.05820063963909,0,0,0.149327541042747,0.0501633330186414,0,0,0.110615228907013,0,0,0,0,0,0,0,0,0,0.0297721493776691,0,0.195694060473826,0,0,0,0,0,0,0,0,0,0,0.0313080367140297,0,0,0,0.11439318535007,0,0.0336528914090459,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.0370152064504982,0,0,0,0,0,0,0,0,0,0,0,0.0171712629689934,0,0,0,0.238720774799518,0,-0.0573347767284404,0,0,0,0,0.0486793209695234,0,0.0364711182841888,0,0,0,0,0,0,0,0,0,0,0,0,-0.332059645818559,-0.265584027343296,0.601756808668278,0,0,0,-0.179694910689196,0,0,-0.0304093407493383,0
X601988.CH.EQUITY,0,0,0,0,0.404469386919979,0,0,0,0,0,0,0,0.183578984741176,0.0407890347661308,0,0,0,0,0,0,0,0.0705613141574413,0.100721323694795,0,0,0,0.0563334784797772,0,0,0.0363803752377382,0,0,0,0,0.0250883707724955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0.247338085547601,0,0,0,0,0.0965813867377428,0,0,0,0,0,0,0,0,0,0.0208066767894681,0,0.0487507881030153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241385766372845,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0
X601658.CH.Equity,0.0347437520217668,0,0,0,0,0,0,0,0.0283678072153947,0.447178088184118,0.0468298290329477,0,0,0,0,0,0,0,0,0,0,0,0.0323961854658702,0,0,0,0,-0.0456045263662794,0,0,0,0,0,0,0,0,0,0,0,0.101771128401192,0,0,0,0,-0.245721688053591,0,0,0,0,0.0574273659422809,0,0
X601916.CH.Equity,0,0,0,0,0,0,-0.0257971437625964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26892810616777,0,0,0,0,0,0.0997695594900784,0,0,0,0,0,0,0,0.0282650068167696,-0.0693780599267049,0,0,0,1.14424457515355,-0.317572483421415,0,0,0,0,0,0,0.151495082156347,0.0911755845548356,-0.217037353281302,0
X601077.CH.Equity,0,0,0,0,0.294672171607607,0,0,0,0.117674958294293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513634829061725,0,0,0,0,0,0,0.0191975781296219,0,0.0398604748102712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,-0.0565010756463455,0,0,0,0,0,0,0,0,0,0,0,-0.245546740572588,0,-0.0550532774600943,0,0,0.0786184562195762,0,-0.0332825278906308,0,0,0.0508788738795415,0.314681829917272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812098259095301,0,0,-0.0629979288242443,0,0.00947379204368075,0,0
X2388.HK.EQUITY,0,0,0,0,0.231199466139239,0,0,0,0,-6.93889390390723e-18,0,0.0157850144436489,0,0,0,0,0,0,0,0.077369943539077,0,0,0,0,0.365370303816884,0,0.00197457934906408,0,-0.0618571909014371,0,0,0,0,0,0,0,0.277340575713982,0,0,0.0093286874581871,0,0,0,0,0,0,0,0,0,0,0.105976143448097,0
