,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.192997407094614,0,0.132273498637812,0,0,0,0,0,0.102271726001383,0,0,0,0,0,0,0.111350264858225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104370709105058,0,0,0,0,0.0375827920419405,0,0,0,0.117188959237929,0.051242073349556,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.321512306594664,0,0,0,0,0.351000688951393,0,0,0,0,0,0,-0.204732799835401,0,0,0,0,0,0,0,0,0,0.040296918738661,0,0,0,0,0,0,0,0,0,0,0,0.0677838135977796,0,0,0.0543040943375475,0.217891938648805,0,0.00254065284489594,0,0.165902984301996,0,0.0813793820044075,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.0398491619446493,0.0730483193455386,0,0.351706562883791,0,0,0,0.262005153153605,0,0,0,0,0,0,0,0,0,0.128882505937384,0.015779975745832,0.188468570356619,0,0,0,-0.0550147880190909,0,0,0,0,0,-0.0218504112154114,0,0,0,0,0,0,0,0,0.0725053425853673,0,-0.0519289844777108,0,0,-0.0457067468146041,0
X600015.CH.EQUITY,0,0,-0.384555351155319,0,0,0.00769197807507621,0,0,0,0,0,0,0,0,0.515720152178231,0.113436023451428,0,0.621350008858535,0,0,0,0,-0.0175694285776857,-0.0516776513928233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.195812890538361,0.0851570179044632
X600016.CH.EQUITY,0,0.16439689984944,0.146316417128386,0.270427070016878,0,0,0,0.0400549612396656,0,0,0,0,0.0301732701558763,0,0.0697105692842974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.175057251188953,0,0.219277709689906,0,0,-0.110566094383925,0,0,-0.0501103967659788,0,0,0.468598386571648,0,0.0627765682389665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623773792023759,0.0365337380364264,0,0,0,0,0,0.0658422386977614,0,0.056365004548931
X600919.CH.EQUITY,0,0.0119807388796474,0.00102360387898178,0,0,0,0,0.201447296920014,0,0.150499432167577,0.114749952904475,0,0,0,0,0,0,0.277929126125524,0,0.194154353248779,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.042076796580711,0,0,0,0,0,0,1.38777878078145e-17,-0.00533040035416789,-0.00241010679996786,0
X601009.CH.EQUITY,0.0950353551575985,0,0,0,0,0,0.307445259744082,0,0.0985373916777898,0,0,0,0,0,0,0.226331567953905,0,0,0,0.145167135493434,0,-0.0696533422850081,0,-0.0119194051863965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138148974010544,0,0.0965412676876522
X601166.CH.EQUITY,0,0,0.252118707616322,0,0,0,0.0246495879384231,0.131522776430087,0,0,0,0.270697548786901,0.214194556894392,0.0326417623423436,0,0.0783730213890268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0.0916112124592607,0,0,0,0,0.230921436731514,0.132273800524791,0,0,0,0,0,0.18922014976581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00740588414479376,0,0,0.146779795905426,0,0,0,0.0429959992215678,0,0,0,0.00831909534759137,0.0623358802815325,0,0.0847266278956032,0.0163748547585037,0,0,0
X601229.CH.EQUITY,0,0.0449112431755233,0.178665496721399,0,0,0,0,0,0,0,0,0,0,0.373359411368284,0,0,0,0,0,0.0615087955116646,0,-0.248560620585872,0,0.0583416281656695,0,0,0,0,0,0,0,0,0.124936458221554,0,0,0,0.104462898284687,0,0.150775071101797,0,0,0,0,0,0.0739659081028458,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.928260267404821,0,0,0,0,0,0,0,0,0,-0.0158828806333936,0,0,0,-0.259935461560046,-0.026388480911391,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,-0.0880917608771778,0,0,0,0,0,0.160716780923578,-0.240755524043018,0,0,0,-0.315337282461943,0,0
X601328.CH.EQUITY,0,0,0.130939067242108,0,0.093544843431809,0.711328094423456,0,0,0,0,0,0,0,0,0,0.106917272164006,0,0.115031038384067,0,0,0,0,-0.0248789552669125,0,0,0,0,0,0,0,0,-0.0632751598113346,0,-0.0198635043794022,0,0,-0.179570772910509,0,0,0,0,0,0,-0.0679306863491677,0,-0.135843760767849,0,0.0242190409620074,-0.167345762589174,0
X601398.CH.EQUITY,0.52844221374221,0,0,0,0,0,0,0,0,0,0.492595910642086,0,0,0,0,0.0684862253739316,0,0,0,0,0,0,0,0,0.0590139543094433,0,0,0,0,0,0,0,0,-0.196532023905122,0,0,0,0,0,0,0,0.120851754935556,0,-0.0864606832974898,0,0,0,0.242806468511833,0.159254365286558,0
X601818.CH.EQUITY,0,0,0,0,0,0.214213316446403,0,0.262696021018942,0,0,0,0.167197438930162,0.0878511424597321,0,0,0,0,0,-0.0529072605998934,0,0,0,0,0.0373269781310661,0,0,0,0,0,0,0,0,-0.305193944115628,0.355279243806502,0,0,0.393060145005285,0,0,0,0,0,-0.0768940548050918,0,-0.184482630651428,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,0.0125531373266427,0,0,0,0.651955074494754,0.400473473953361,0,0,0,0.0144105597566964,0,0,0.0421123782434523,0,0,0,0.00792170669960134,0.146660263385438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0179146964548133,0.136055337430088,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.221135125088651,0,0,0,0,0.270817946964008,0,0,0,0.242183107684852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149348675982348,0,-0.202336084384622,0,0,-0.0940018987540759,0,0
X601998.CH.EQUITY,0.217489535202657,0,0,0,0,0,0,0,0,0.013504173424364,0,0,0,0,0,0.223442098829604,0,0,0,0,0.111729389691947,0,0,0,0,0,0,0,0,0.070036161535757,0,0,0,0,0,0,0,0,0,0,0,0,0.0538311998652191,0,0,0,0,0,-0.0696690302366393,0
X11.HK.EQUITY,0,0,0,0,0,0.0704907704737261,0.169930488306374,0,0,0,0,0,0,0,0,0.0311193711632582,0,0,0,0,0.358367473831055,0.022623708961899,0,0,0.00356779750449969,0.595854168081289,0,1.38777878078145e-17,0,0,0,0,0,0,0,-0.613072929420188,0,0,0.0321677222128663,0.0744214082853496,0,0.188228092577241,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.0825843776477377,0,0,0,0,0.0839910178920854,0.53732220047139,0,0,0,-0.291690605073935,0,0,0,0,-0.455565732221895,0,0,0,0.246504544768752,0,0,0,0,0,0,0,0,0,0,0,0,-0.174879864903372,0,0,0,0.395480404073581,0.157288630120769,0,0,0,0,0,0,0,0,0,0,0.106734727128776
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.254319345991457,0,0,0,0,0,0.0606375050043073,0,0,0.0583018966917388,0,0,0,0.257970053209975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412434778513479,0,0,0,-0.0370484775685857,0.0189396704085492,-0.0335303996536766
X2884.TT.EQUITY,-0.0882151055611649,0,-0.157024757530314,0,0,0,0,0,-0.0934638852546221,0,0,0.243738263278797,0,0.239268752005462,0,0,0,0,6.93889390390723e-18,0,0.111348623111136,0,0.205531362823804,0,0.497602694382349,0,0,0,0,0,0,0,0.0807737533210985,0.163600124636487,0,0,-0.236566723614813,-0.0187383615548276,0,0,0.0800630716567224,0,0,0,0,0,0,0,0.214543075748323,0
X2886.TT.EQUITY,0,0,0.129970832969777,0,0,0,0.216917137446249,0,0,0,0,0,-0.196379662795283,-0.262480346901763,0,0,0,0,0.302161028712839,0,0,0,0,0,0.477270937691999,0,0,0,-0.171774912245794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0923809532871526,0,0.140381972280669,0,-0.0292769835886508,0.141437180666058,0
X2891.TT.EQUITY,0,0,0.048130554464515,0,0,0,0,-0.245094942836417,0,0,0.0367038213344942,0,0.31501397490022,0,0,0,-0.0126217626836264,0,0,0,0.119583899346608,0,0.101127329253498,0,0,0,0,-0.0477046467015786,0,0,0,0,0,-0.318706184403391,0,0,0,0,0,0,0,-0.0287672568240802,0,0,0.0682894401511534,0,0.0216657738735358,0.308520944380978,0,1.73472347597681e-18
X2892.TT.EQUITY,0.080271003008254,0,0.168462683317499,0,0,0,-0.0472703071461978,0,0,0,0.021397151271223,0,0,0,0,0,0.191153663831831,0,0,-0.0771611142015001,0,0.49568896350485,0.265421357776027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143027396899087,0,0,0,0,0,0,0,0,0,0.0120367945257465,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0651570225440865,-0.0568972077083819,-0.0336369678344854,0,0,0,0,0.161578846041182,0,0,0,0,-0.0136093414523752,0,0,0.325677463165337,0.0556609317737423,0.419479013297768,0,0,0,0,0.0650234026994861,0.0657287843683547,0,0,0,0,0.043395552536564,0,0,0,-0.0405968567915113,0,0,0,0,-0.0513861254142516,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0.145200016516424,0,0,0,0,0,0,0,0,0,0,-0.0459954882727266,0,-0.085580623077054,0,-0.0586567638520823,-0.0354562352199486,0,0.213084404071951,0,0,0,0,0,0.0674450948440116,0.185066721969613,0.0519743502140411,0.36397061768585,0,0,0,0,0,0.0618174461195126,0,0,0,0,-0.0237195514196571,0,5.19132240508435e-05,0,0
X002736.CH.EQUITY,0,0,0,0.0255911780395309,0,0,0,0,0,0,0.0379702153380231,0,0,0,0,0.043579070012737,0.0302056514390553,0,0,0,0,0,0,0,0,0.299302965485665,0,0,0.0830860410495154,0,0,0.335799345629125,0,0,0.0692033204763172,0,0,0,0,0,0,0,0,0.0692528193403652,0,0.0886851415741486,0,0,-0.0269171949213565,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015959324009074,0,-0.0327913992839556,0,0.280270474686234,0,0,0,0,0,0.0845151069337501,0,0.216657540169828,0,0.0448494620225109,0.286600224296543,0,0,0.116138595960094,0,0,0,0,0,0,0,0,-0.112417139983804,0
X600030.CH.EQUITY,-2.71050543121376e-20,0,0,0,0,0,0,-0.0585187099073771,0,0,0,0,0,0.000698740009120844,0,0,0,0,0,0,0,0,0,0,0,0.368778952110217,0,0,0,0,0.203679659949613,0,0,0,0.147130197505015,0.177762619275691,0,0,0.126994655518865,0,0.0310799195572748,0,0,0,0,0,0,0,-0.00195175088370472,0
