,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0595504658253567,0,0,0,0.0892041250246698,0,0.18468957640303,0,0,0,0,0.0283496992017499,0,0,0,0,0,0,0,0,0,0,0.234187927874574,0,0,0,0,0,0,0,0,0,0,0,0.0363359254555486,0,0,0,0,0,0.288886143347113,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.36137097778074,0,0,0,0,0,0,-0.05046108826621,0,0,0.404889751752567,0,-0.00837546749907344,0,0,0,0,0,0.106262011250581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229065806156,0,0,0,0,0,0,0,0.07444513180644,0.0633797720956923,0,-0.0199827241653827,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.035308858080235,0,0,0.190026460934064,0,0,0.027001449890647,0,0,0.258524448769183,0,0.0901784887796116,0.0378475060398878,0.0718709968845159,0,0,0,0,0.000697358765224643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06950903648313,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.112089669793926,0,0,0,0,0,0,0.0673592438600043,0.323501325553742,0,0,0.0372952869904717,0,0.124917603145622,0.243604751596745,0,0,0,0,0,0,-0.18062516820306,0,0,0.103895298514748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173283415981429
X600016.CH.EQUITY,0,0,0.0477931914979093,0.00763065818354463,0,0,0,0,0.332141252553007,0.0755170024271763,0,0.0450826671061913,0.170984261548034,0,0,0,0.169622659886701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00878936501349736
X600036.CH.EQUITY,0.081897775955537,0.285451385579727,0,0,0,0,0,0,0.0694556608631723,0,0,0,0,0,0,0.0704251340119283,0,0,0,0,0,0.0120891795653075,0,0,0,0,0.129815809988118,0,0,0,0,0,0,0.0103098888497774,0,0.0150630223386999,0,0,0,0,0,0,0,0.145408080166071,0.216868419021262,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0.0113226683587817,0.0398646023952289,0,0,0,0.172626628899956,0,0,0,0,0,0,0,0.0738919123325733,0,0.0463097210974501,0.115002340366677,0.0494643770998267,0,0,0,0,0,-0.00202205953291315,0,0,0,0,0.0413373635801206,0,0,0,0,0,0,0,0.171716682907569,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.261311573669561,0,0.0810864894227588,0,0.013085692329223,0,0.180012535735848,0,0,0.066884122737275,0,0.0242814033791073,0,0,0,0,0,0.0528130053351234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117735064213406,0,0.0725541959204726,0,0.0704256684976419,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,-0.0431512168683134
X601166.CH.EQUITY,0.0566363304890205,0,0.0531204328264291,0.0324146161579135,0,0.373798375098763,0,0,0,0.00796286790533748,0,0.0315172486500889,0,0,0.268201086486896,0,0,0,0,0,0,0,0,0,0,0,0.113214751033341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197040374712995,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.215758643008797,0,0,0.412853803842397,0,0,0,0,0,0,0,0,0,0,0,0.100881290965458,0.174593645466398,0,0,0,0.0944648763968896,0,0,0,0,0,0,0,0,0,0,0,0,0.0372407269869651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,-6.93889390390723e-18,0.0920039790994442,0,0,0,0,0.216219270150119,0.0643211344269757,0,0,0,0,-0.103532725940597,0,0,0,0.103125331103354,0,0,0,0,0,0,0,0,0,0,0,0,0.100766900278131,0,0,0,0,0,0,0,0,0.236908240879679,0,0,0,0,0,0,0.107387446458778,0,0,0,0.0326438963606408,0,0.0543472906070443
X601288.CH.EQUITY,0,0,0.0666713726497587,3.46944695195361e-18,0.0723135264016706,0,0.0718525724288966,0,0,0,0.0476734564753686,0,0,0.396631715804112,0,-2.77555756156289e-17,0.233778893023426,0,0,0,0,0,0,0,0,0,0,0,0,0.0506289279386466,0,0,0,0,0,0,0.0462277294082778,0,0.00566281791215016,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0.0484732254272572,0,0,0.589861638453691,0,0.0786231609214283,0.174604688095227,0,0,0,-0.0716027823938407,0,0,0,-0.0476807395649156,0.00971525060540472,0,0.0789656508644641,0,0,0,0,0,0,0.129717342694308,0,0,0,0.000862895286741861,0,0,0,0.0323815791601915,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0.148964367636927,0,0,0,1.73472347597681e-18,0,0,0,0.10789866662441,0.0313442019395372,0,0,0.377043690312841,0,0,-0.084135456174578,0,0,-0.0966056735880017,0,0.00969532023469856,0,0.0682975997343323,0.132824060926773,0,0,0,0.10935390929329,0,0,0,0,0,0,0,0,0,0,0.0224325300902104,0,0,0.0503248727417357,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.0874312545946214,0,0.318547680788222,0,0,0,0.0219380283837948,0.162605634760571,0,0.209661012545394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102759244229471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753713859398419
X601939.CH.EQUITY,0,0,0.394111723983592,0.057613131592389,0,0,0,0,0,0,0,0.0689053143258486,0.104614786510524,0.182373699059684,0,0,0.027412008707439,0.198704493083077,0,0,0,0,0,0,0.131160869911338,-0.0667288216290579,0,0,0,-0.0568357211193368,0,0,0,0,0,0,0,0,0,0,-0.0689160523174412,0,0,0,-0.110190652678229,0,0,0,0,0,0,0.0236376919004902
X601988.CH.EQUITY,0,0,0,0,0,0,0.163427899470695,0,0,-0.259765153322721,0,0.515299219881487,0,0,0,0.0768806201346335,0,0,0.41649709547318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185069381723821,0,-6.93889390390723e-18,0.019583393200313,0,0.100995399574947,0,0,0,0,0,0,0,-0.130983494487036,0,0,0,0,0,-0.0600366525135851
X601998.CH.EQUITY,0,0,0.12583781563816,0,0,0,-3.46944695195361e-18,0,0,0.437131555988625,0.0547475659466515,0,0.107317890623795,0,0.191829407705741,0.0949880782702138,0.10405256456069,0,0,0,0,0,0.00926767872995691,0,0,0,0,0,0,0,0,-0.0447000026480121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240270651919819,-0.0408991753151517,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.437056566945775,0,0,0,0,0,0.0403140132835205,0,0,0,0,0,0.158316029583955,0.134088170829871,0,0,0.393012312031692,0.00107711857559073,0,0,0,0,0,0,0.189023746716061,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.00489335506440525,0,0,0,0,-0.201596630646683,0,0,0,0,0,0,0
X601916.CH.Equity,0,0,0,0,0.177717909967139,0,0,0,0,0.277130004131582,-3.46944695195361e-18,0.367891596038667,0,0,0,0,0,0.179389316925216,0,0,0,0,-0.17019627206834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.226660100934933,0.226038882083958,-0.0305389746167061
X11.HK.EQUITY,0,0.125927824437179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510526481981164,0.311131850041406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0758390395057117,0,0,0,0,0,0.0105397714792679,0.0288475020813212,0,0,0,0,0,0,-0.166141136271735
X2388.HK.EQUITY,0,0,0,0.0407529048174577,0,0,0,0,0,0,0,0,-0.0821944136960601,0,0,0,0,0,0,0,0.321756697799699,0,3.46944695195361e-18,-0.0309261800940108,0,0,0,0,0,0,0,0,0,0,0.0186545308396289,0,0,0,0,0,0.206143193051623,0,0,0,0,0.166336790300299,0.330884986602012,0,0,0,0.137552908526576,0
X5.HK.EQUITY,-0.0554231560296107,0,0,0,0,0,0,0,0,0,0,-0.046654274462994,0,0,0,0,0,0,0,-0.198224572779399,0.289272963994184,0,0,0,0.138425058380932,0,0,0,0,0,0.383880441977807,0,0,0,-0.344334734577364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698585313867615,-0.0755737350087689,-0.0359260587101608
X2884.TT.EQUITY,0.308720845301727,0.12845539603261,0,0.145644816352767,0,0,-0.0632920790418058,0,0,0,0,-0.101516616836394,0,0,-0.062796936883757,0,0,0,0,0,-0.105901426489065,0,-0.133675129998101,0,0,0,0.46532432975124,0.261702917810605,0,0,0.0947237034272888,0,0,0,0,0,0.0142578594877513,0,0,0,0,0,0,0,-0.0181091670740227,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,0.00519155187204543,0,0,0,0,0,0,0,0,-0.0467573691104685,0,-0.0308898562628703,0,0,0,0,0,0,0,0,0.0190620115563112,0.0328997192367162,0.361598916537268,0,0,0.214742998601999,0.118684955204661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145136698939186,0,0,0,0
X2891.TT.EQUITY,0,0,0,0.142739633370407,-0.0691611832669049,0,-0.0400692743471863,0,0,0.0957421997877028,-0.0628387240053846,0,0,0,0,0,0,0,-0.0146960822240106,0,0,0.0745000057642102,0,0,0.00364596873824187,0,0.436155757841477,0.223156099912449,0,0,0,0,-0.104968565093863,0,0,0,0,0,0,0,0,0,0,0,0.0980826261653739,0.0341614605619541,0,0.0262739931944083,0,0,0,0.0430628919887017
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411866737280836,0.142612998662432,0.337095488808299,0,0.156206267855608,0,0,0,0,0,0,0,-0.0178466887988345,0,0,0,0,0,0,0,0,0,0,0,0.0559336728628846,0,0,-0.0208056437713552,-0.0683534755727554
X5880.TT.EQUITY,0,0.0170689638409452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0809140723098692,0.0181071197728719,0,0.253336220911232,0.124448709227851,0.473779135184662,0.0916200424815648,0,0,0,0,0,0,-0.048760617327959,0,0,0,0,0,0,0,0.0253084153294246,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.272691185333821,0,0,0,0,0,0,0.0978023932281687,0,0,0.14811617984777,0,0,0,0,0,0.0563442196908559,0,0.390122604872064,0,0,0,0,0.142546778906274,0,0.135069228202461,0.187227306596992,0,0,0,0,0,0,0,0,0,0.0685687759402188,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122471628447348,0,0,0,0.0382863344161136,0,0,0,0,0,0,0.109096032004687,0,0,0.0030535559717532,0.202803232936745,0.235444216368005,0,0,0,0.031640616764255,0.20110939461281,0,0,0,0.175881782150217,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0637268538816656,-0.0230264771530096,0,0,0,-0.133133655549578,0,0,0,0.0539886672590494,0,0,0,0,0.1166588902752,0,0,0,0,0,0.22957702442176,0.168701748364239,0.101989826730677,0,0.365883268832581,0.0422553538664701,0,0,0,0,0,0,0,0,0,0,0,0,0.0393097103897721
