,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.261874717033178,0,0.00787932367459425,0,0.0623632619413708,0.284290939546931,0,0.442634588405141,0,0,0,0,0,0.0434387357007318,0,0,0,0,0.11787587979545,0,0,0,0,-0.0406440705627253,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.220425616284691,0,0,0,0,0,0,0,0,0.118913447026648,0,0,0,0,0,-0.139299680403685
X002142.CH.EQUITY,0.028637772782365,0,0,0.0695715917906126,0,0.445628354085528,0,0,0,0,0,-0.201612059047692,0,0,0,0,0,0,0,0,0,0,0.0599963133761634,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728434268633975,0,0,0,0,0,0,0.332004717189741,0.0637914762184157,0,-0.272093196545468,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,1.73472347597681e-18,0,0,0,0.0892812658437416,0.0140451202108043,0,0.0805017060843361,0,0.474690872143337,0,0,0,0,0.0305427647042892,0,0,0,0,0,0,0.0595089282650413,0,0.105345741681487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230192069059585,0,0,0,0,0,0,0,0.027770992544124,0,0
X600015.CH.EQUITY,0,0.00783901679961887,0.140250467828111,0,0,0,0,0.323226370428688,0,0,0.0693021746484969,0,0,7.27985398005747e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.163846248086763,0,0,0.0104515085445624,0,0,0,0,0,0,0,0.0670830839237894,0,0,0,0,0,0,0,0,0.155086025279046,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.238000973830427,0,0,0,0,0.100630436227507,0,0,0.0946917889746731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.389384957976863,0,0,0.219481924307967,0.875080170118242,0,-0.304161586567114,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0958601879804173
X600036.CH.EQUITY,0.157160435042499,0.262740215784538,0,0,0,0,3.46944695195361e-18,0.137210283254157,0.0770742979969397,0,0,0,0,0,0,0.226754819672605,0.0967898226238524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597811619754645,0,0,0,-1.73472347597681e-18,0.237698633244685,0,0,0.0131257007454455,-0.00485859677035126,0
X600926.CH.EQUITY,0,0.250636612843334,0,0,0,0,0,0,0.0194311199406055,0,0,0,0,0,0.165164372614319,0,0.234026810141592,0,0,0,0,0,-0.0613032156531032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873058481769534,0,0,0,0,0,0,0,0.0715106240346281,0,0,0.0175646674016339,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0.176384151234874,0,0,-0.131048287263538,0,0,0.00930591622123653,1.38777878078145e-17,0.333098358079247,0.331898731668705,0,0,0,0.0458198589833649,0,0,0,0,0,0,0,0,0.0391894009866078,0,0,0,0,0,0,0,0,0.0154786560292798,0,0,0,-0.137127359464489,0.105337776656108,0.081756839569467,0,3.46944695195361e-18,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.133770564368205,0.0309659299887195,0,0.176541941679557,0,0,0.152566534296124,0,0,0,0.0559997705997505,0,0,0,0.281418701867736,0,0,0,0,0,0,0,-0.0391628226568205,0,-0.0157449115676959,0,0,0,0,0,0,0,0,0,0,0,0.0284446216988382,0,-0.0156623584034595,0,0,0,0,0,0,0.0375709348441266,0,0,0,0,0,-0.0339695812628
X601169.CH.EQUITY,0,0,0,0.118038913370129,0,0,0,0,0,0,0.268455808653647,0,0.148669813706888,0.00811295821023601,0,0,0,0.232536587595552,0.0276846818150141,0,0,0,0,0,0,0.0689399018288533,0,0,0,0,-1.73472347597681e-18,0.0585437855625684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
