,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.00305063663702486,0,0,0.11113654683215,0.007017892444774,0.0165952601047609,0,0,0.406181544430994,0,0,0,0,0,0,0,0.0587363307366258,0,0,0.04395859541116,0,0,0,0,0,0,0,0,0,0.0207753398590531,0,0,0.0769479472273377,0,0,0,0,0,0,0,0.0399875707508846,0,0,0.0715947780367659,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0.177915509256356,0,0.0332298409094467,0,0.35599843486464,0,0,0,0,0,0,0,0.210708806197778,0,0,0,0.0312466253866691,0,0,0,0,0,0,0,0,0,0,-0.129217240301965,0,0,0,0,0,0,0,0,0,0,0.251058578082735,0,0.0566634759914953,0.00553874025101039,0,0,-2.20724804086618e-05,0,0.022624216919443
X600000.CH.EQUITY,0,0,0,0.018146653932182,0,0.126583529358989,0,0,0,0,0,0.462819599841785,0,0.0498120895379658,0.240657390066619,0,0,0,0.0135901926327462,0.0755691543063145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132929099518209
X600015.CH.EQUITY,0,0,0,0,0,0,0.101228688247325,0,0,0,0.049063931402202,0.350730310932185,0,0,0,0,0,0,0,0.0615754578167299,0,0,-0.10179742142172,0,0.348073307483604,0,0.169980367761635,0,0,0.0230596409658509,0,0,0,0,0,0,0,0,0,0,0,0,0.130011204650212,0,0,0,0,0,0,0,-0.00820487548248825,0
X600016.CH.EQUITY,0.0594188879095827,0,0,0,0,0.0373216477494604,0,0,0,0,0,0,0,0,0.0048674883318674,0.349335407007154,0.0580609172281171,0,0,0,0,0,0,0.298422285640474,0,0,0,0,0,0,0,0,0.0857008831628134,0,0.0167821831908093,0,0,0,0,0,0,0.0530767223222397,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.4699779852072,0.142346059881385,0,0,0,0,0,0,0,0.00162336169705259,0,0,0,0,0,0,0.0823896650764088,0,0,0,0,0,0,0,0,0,0.155872225637474,0,0,0.0147745470369875,0.0415393880146332,0,-0.00946040522064592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146671679180802,0.0114342608113178,0
X600919.CH.EQUITY,0,0,0,0.0734727998008723,0,0.0599147093919074,0,0.507164712072073,0.104243851612179,0,0,0,0,0.0940423649643545,0,0,0,0,0,0.107835901975142,0,0,0,0,0,0,0,-0.0480075161041642,0.112053922232226,0,0,0,-0.12757645201893,0,0,0.0251152037076318,0,0,0,0,0,0,-0.0494628888777645,0,0,0,0,0,0,-0.0468012229514867,0,-0.0105879645451505
X600926.CH.EQUITY,0,0.202263166363962,0,0,0,0.149347914050722,0.403391066645882,0,0,6.36561174337802e-05,0,0,0,0.00768332463597283,0,0,0,0.258464765984498,0,0,0,0,0,0,0,0,0.0171430737189865,0,0.178999092239315,0,-0.116374613003559,0,0,0,0.0617202449307149,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.189089174786381,0,0.052865609253777,0
X601009.CH.EQUITY,0,0,0,0,-0.0438581364193503,0,0.291301395413903,0,0,0,0,0,0,0,0,0,0,0,0.0443475840571224,0,0,0,0,0,0.137672830823983,0,0,0.057076140024166,0.0200610731846195,0,0,0.222486647455451,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.428191675354627,0,0,0,0,-0.296233670911523,0,0,0,0
X601166.CH.EQUITY,0,0.303279716333412,0.225124813948083,6.93889390390723e-18,0,0,0,0,0.0335785203120082,0,0,0,0,0,0,0,0,0,0,0,0.192217032180548,0,0.0567256370098107,0,0,0,0,0,0,0.0193296934276045,0,0,0,0,0,0.141628209839368,0,0,0,0,0,0,0,0,0,0.103003069839041,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0265343350087593,0,0,0,0,0.240956552005204,0,0,0,0.207516046834723,0,0,0,0.300085101841747,0,0,0,0,0,-0.0943544083494755,0,-1.73472347597681e-18,0,0,0,0.140616016528895,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0849698936870718,-0.0208375531210176
X601229.CH.EQUITY,0,0,0.36701955196643,0.0181805818914486,0,0,0,0,0,0,0.25713915298841,0,0,0,0,0,0.022582999014001,0,0,0,0,0,0,0,0,0,0.0695631727333936,0.0657751446609963,0,0,0,0,0,0,0,0,0,0.104018004646453,0,0.0889661640781991,0,0,0,0.0601086991175077,0,0.0176600814076602,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107972955827072,0,-0.0318970052301969,0,0,0.670364500427061,0.175393426040834,0,0,0,0,0,0,0.119635593036144,0,0,0,-0.0768867527706703,0,0,0,0,0,0,0,0,0,0,0,0.0309490513134036,0,0,0,-0.177664296111464,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.0456694764974154,0.22980827044405,0,0,0,0.228629792978006,0.417491241104043,0,0,0,0.109898105795698,0.00154442867502958,0,0,0,0,0,0,0,0,0,0,0,-0.0200547199055105,-0.0652727307251701,0.0170466323402716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0890276861817705
X601398.CH.EQUITY,0,0,0,0,0.0323485259005769,0,0.0594902598501097,0,0,0,0,0,0.254193982434688,0,0,0,0.0596768966707094,0.0985486012291286,0.60833046909436,-1.73472347597681e-18,0,0.0885903171759974,0,0,0,0,0.0315409542696991,0,0,0,0,0,0,0,0,0,-0.156325338530977,0,0.0829843219746896,0,0,0,0,0,-0.226618985414777,0,0,0,0,0.0839434118550087,-0.0392645397666871,-0.016086161620243
X601577.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.134188745488396,0,0,0,0,0,0,0,0,0.193588322059977,0,0.205327486824717,0,0.0974104186427663,0,0,0,0,0,0,0,0,0,0,0,0,0.211827715992809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0.0030969712067931,0,0.513216603397606,0,0,0,0,0,0.134061967302906,0,0,0.00399658275204543,0,0,0,0,0.0559503222738158,0,0,0.174760496023246,0,0,0.162303157413107,0,-0.0136774961123305,0.0758835837703588,0,0,0,0,0,0,0,0,0,0,0.0118245858615748,0,0.0763614289690225,0,0,0,0,0,0,0,0,0,0,0.102656238542851
