,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.248583951868929,0,0,0,0,0,0,0.203113590581478,0,0,-0.034759885382873,0.00900627561002204,0,0,0.0718757194705278,0,0,0,0,0.121213866666417,0,0,0,-0.0791303664713872,0,0,0,0,0,0,0,0,0,0,0.169586384115725,0.352321832129134,0,-0.284616534530372,0,0,0,0,0,0,0,0,0,0,0.0360420791615473,0,-0.197093892384752
X002142.CH.EQUITY,0.1042564055321,0,-0.0371165938827816,-0.100171127858771,0,0.13821704573832,0,0.214172764000714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0842178154018865,0,0,-0.180476334165205,0,0,0,0,0,0,0,0,-0.0473517341817391,0,0,-0.00529076216923976,0.139411366753288,0.122828220269641,0,0.217814785987661,0,0,0.017190172407897,0,0,0,-0.165809783438793,-0.0547337870098847
X600000.CH.EQUITY,0.0506848756643586,0,0,0,-8.67361737988404e-19,0.127264837014129,0,0,0,0,0,0,0.366755006623045,0,0.154295774690184,0,0.0860109909924281,0,0,0,0.0268474777327382,0,0,0.0324251474699808,0,0,0.216844576600025,0,0,0,0,0,0,0,0,0.0627640240931481,0,0,0,0,0,0,0,0,-0.00587933994982118,0,-0.0648490302630063,0,0,0,0.0170887469816992,0.0727787368009107
X600015.CH.EQUITY,0,0,0,0,0.0471348999471795,0,0.0226169917798286,0,0,0,0,0,0,0,0.106881543375258,0.185586663658789,0,0.0510147442904888,0,0,0,0,0,0,0,0,0,0,0,0.00636827162815567,0,0,-1.73472347597681e-18,0,0,0,0.0663219953180429,0.0596163975491134,0,0,0,0,0,0.275202041637062,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.00608854946362488,0,0,0,-1.73472347597681e-18,0,0,0,0,0.137312623666657,0,0.427015125247303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470612612151591,0,0,0,0,0,0,0,0,0.323699510657713,0,0,0,0,-0.031144221892153,0.0667663402666784,0,0.180493932620717,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.217972870565934,0.0649626053776036,0.220421421577751,0,0,0,0,0,0.0256067291963249,0,0,0,0.019082723381793,0,0,0,0,0,0,0,0,0.00456638296426495,0,0.0650694758537126,-0.0838697005500159,0,0,-0.0862839601801901,0,0,0,0,0.100762956149411,0,0,0,0,0,0,0,0,0.0832556354692026,0,0,0.0466614841667961,0,0.254270685811426,0,0.0171712002110542,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.187367693969161,0,6.93889390390723e-18,0,0,0,0.239008433494211,0,0,0,0,0,0,0.130621860945005,0,0,0,0,0,0,0.0977763558256705,0,0,0,0,0,0,-0.0180937124913579,0,0,-0.0404110891673828,-0.0723087726795139,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.140701394700273,0,0,0.439420523073295,0,0,0.0922835831296071,0,0,0,0.082882527078231,0.0748343466601457,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0.0670893577750557,0.0340485431065061,0,0,0,0,0,0,0.0327565247606019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514874680275876,0,0,0,-0.180530311003095
X601166.CH.EQUITY,0,0,0,0.102790964059252,0,0.348457394167842,0,0.153374393162845,0,0,0,0,0,0,0,0.046185401928639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280359329267242,0,0,0,0,0.278078874562032,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.284251664219168,0.457862701411961,0,0,0,0,0.0549556485634209,0,0,0,0.226358775305672,0,0,0,0.00298109077753258,0,0,0,0,0,0,0,0,0.0405711155830692,0,-0.0879568716931526,0,0,-0.00614619192832194,0,0,0,0,0,0,0,0,0,0,0.048313607986514,0,0.0218458772789986,4.33680868994202e-19,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0.138158444478181,0,0.0231790472134083,0,0,0,0,0,0,0.0177177495062369,0,0.41560165677253,0,0,0,0,-0.123230554834738,0,0,0,0,-0.0955928774030796,-0.072134106425001,0,0,0,0,0,0,0,0,0,0.0546124485767743,0.385938323907524,0,0,0,0,0,0,0,1.73472347597681e-18,-0.037553279494788,0,-0.126969989344024,0,0,0
X601288.CH.EQUITY,0,-0.0352056270122399,0,0.0843294628754188,0,0,0,0,0,0,0.133074271475128,0,0,0.372998214501112,0,0.178824455684544,0.130144320788631,0,0,0,-0.0188441145060001,0,0,1.73472347597681e-18,0.0542962595482484,0,0,0,0,0.156050622350769,0,0,0,0,0,0,0,0,0,0,0.0161175201986524,0,0,0,0,0,0,0,0,0,0,0.0369913664665573
X601328.CH.EQUITY,0,0,0.335202636449303,0.0623855167448245,0,0.0460603314095381,0,0,0,0.15564376296263,0.100125569629068,0,0,0,0,0,0.075763275639309,0.120830216680815,0,0,0,0,0.205932960227714,0,0,0,0,0,0,0,0,0,0.00640014346379598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10401239910117,0,0
X601398.CH.EQUITY,0,0,0.408932556204758,0,0,0,0.0332247782123911,0.0230572884007683,0,0,0,0.110756176263774,0,0,0,0,0,0,0,0,0.0438177972461154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291727621284442,0,0,-0.0796647604164997,0,0,0.0488591632170975,0,0,0,-0.0994246932732139
X601818.CH.EQUITY,0.0853170258671691,0,0,0.0648708178939444,0,0,0,0,0,0,0,0,0,0,0,-0.0412041909363191,0,0.267542236976694,0,0,0.105016855353426,0,0,0,0,-0.0485475127940506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245384978108069,0,0,0,0,0,0,0,0.0756100350229318
X601939.CH.EQUITY,0.101084423842077,0,0,0,0,0,0,0,0,0,0.480901839936205,0.328328029843049,0,0.172121404237126,0,0,0.0805777929825543,0.0884496403537656,0,-0.0317582199045037,0,0,-0.0914134380778738,0,0,0,0.0032659669427258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149195942575001,0,0,0,-0.0787832493973608,0,0,0,0.0381209013438532,0
X601988.CH.EQUITY,0,0,0,0,0.204253179126272,0,0,0,0.132746263655785,0,0,0.356158230730292,0.0692997503750715,0,0,0.0786965681973747,0,0,0,0,0,0,0,0.0310148723510234,0,0,0,-0.24619199592381,0,-0.000941697828347095,0,-0.00371260604847152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105051767394253,0,0,0,0.14604449582483,0,0
X601998.CH.EQUITY,0,0,0.0695504105546965,0,0.431576051270052,0,0,0.00913556282753331,0,0,0,0,0,0,0.183444281263109,0.0826616732379818,0.00502304919179438,0,0,0.0795620043962179,0,0,0,0,0,0,0,0,0,0,0,-0.0377868158466939,0,0,0,0,0,0,0,0,0,0,0,0.0391399640319715,0,0,-0.0681231449377921,0,0.0148093765648624,0,0,0
X601658.CH.Equity,0,0.0201146824252148,0,0,0,0,0,0,0,0,0.0880267808945946,0,0,0,0,0,0,0,0,0,0,0,-0.0352701269385819,-0.0614751270052888,0,0,0,0,0.0476950711382549,0,0,0,0,0,0,0,-0.063290901311902,0,0,0,0,0,0,0,-0.0841449403185274,0.0146480471040982,0,0,0,0,-0.109061091610933,0
X601916.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.369779447840482,0,0,0,0.422864514753436,0,0,0,0,0,0,0,-0.186487678356173,0,0,0,0,0.11017603716236,0,0,0,0,0,1.73472347597681e-18,0,0,-0.113770395735561,0.0397528463943877,0,0,0,0,0,0,0.135150956683595,0,0,-0.671958817122056,0
X601077.CH.Equity,0.171521978638689,0,0,0,0,0,-0.101131740567817,0,0,-0.187810642155299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120620433856767,-0.0649987892582553,0,-0.00863956878279241,0,0,0,0.174967269051486,0,0,0,0,0.195921670262163,0,0,0,0,0,0,0,0,0,-0.345416702651971,0,0,0.0658467314390343,0.113302273462496,0,0.125230288543493
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0857109363619361,0,0,0,0,0,0,0,0,-0.0386409230459554,0,0,0.615447476807739,0.0629139990586865,0,0,0.0699975066317088,0.0927570208735543,0,0,0,-0.0926482866294536,0.12365202628937,0,0,0,0,0,0.161175813772358,0,0.0118807381131425,0,-0.0822345764532861,0,0,0,0.133898512112871,0,-0.0427526024526741,0,0.0773507664072793,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.114298410113603,0,0,0,0,0,0,0,0,0.357996520652977,0,0.0532394670104981,0,0,0.093747684292038,0.0285401663322149,0.261467531372858,0.0753244573859055,0,0,0,0,0,0.0895461946339767,-0.0385945551641203,0,0,0,0,0,0,0,0,0,0.229438239184382,0,0,0,0,-0.0104213056971099
X5.HK.EQUITY,0,0,0.0953656112850222,0,0,0,0,0,0,0,0,0.291819633354035,0,0,0,0,0,0,0,0,0,0.603988353119711,0.263447508648946,0,0.0198945228017002,0,0,0,0,0,0,-0.0808785401523138,0,0,0,0,0,0,0,0,0,-0.0921853285422859,0,0,0,0,-0.272655512318453,0.217713352453675,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.110996840458169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154155719979635,0.214221341894886,0.0974514356913105,0,0,0,0,0,0,0,-0.0490775803589511,0.240511300247394,0,0,0,0,0,0,0,0,0,0,0,0.0875906326151507,-0.0916095149732369,0,0
X2886.TT.EQUITY,0,-0.182492354259101,0,0,0,0,-0.0463770814308716,0,0,0,0,0,0,0.16784764010726,0,0,0,0,0,0,0,0,0,0.0763299155191167,0,0,0.240113436574799,0,-0.045232812178094,0,0,0,0,-0.0200379282054716,0,0,0,0,0,0,0.0673663688245196,-0.0923162315903197,0,0,0,0,0,0,0.0608151147387412,0.231672364857926,-0.00334998718364273,0
X2891.TT.EQUITY,0,0.135650936447897,0.13036863967694,0,0,0,0,0,0,0,0,0,0,0,0,0.372274375349671,0,0,0,0,0,0,0,0,0.108970178619438,0.278554389614603,0,0.315017031112182,0,0,0.00993571967974703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.110399025600813,0,-0.0618195345941347,-0.0159174766000781,-0.150747146476788,0,0,0,0,0,0,0.342413738144842,0,0.409999969886033,0.0515412579742287,0.130798377279691,0,0,0,0,0,0,-0.0505852954398445,0,0,0,0,0,-0.0592914316597393,0.16295032965416,0,0,0,0.11448185423025,0,0,0.0655755838553047,0.0765410451142266,0,0,-0.0691887692030366
X000166.CH.EQUITY,0,0,0,0,0.0775525175766478,0,0,0,0,0,0,0,0,0,0,0,0.0302000103441564,0,0,0,0,0,0,0,0,0,0,0,0,0.236191038494484,0.378944948391054,0,0,0.0142234250811514,0.138329927167677,0.120118641213855,0,0,0,0.0133876235504238,0,0,0,0,0,0,0,0,0.0825694081978244,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0.0572972218939365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679004300333344,0,0,0,0.258684755004707,0,0,0,0,0.119918238965694,0,0,0,0.237357252894783,0,0.0683384351545574,0.12974670214098,0,0,0,0,0,0,0,-0.0189902345922461,0,0,0
X002736.CH.EQUITY,0,0.0537573494235231,0,0,0,0,0,0,0.0505968526283994,0,0,0,0,-0.0468195307455231,0,0,0,0,-0.0734349715670166,0,0.0466523705048888,0,0,0,0,0,0,0,0.434200201388569,0,0,0,0,0.0219016043669601,0.338131177221469,6.93889390390723e-18,0,0,0.0238327370064552,0,0,0,0,0,0,0,0,0,0,0,0.196578241462557,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.0603332299970174,0,0,0,0,0,-0.107204626974644,0,0,0,0,0,0,-0.0726066833668825,0,0,0,0,0,0,0,0.22164338165452,0.172954488882377,0,0,0.15097442883184,0.0793079092924557,0.141600739245621,0,0.0974986316754494,0,0,0,0,0,0,0.115141986201005,0,0,0,-0.0323004188755047,0,0,0,0
