,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0.056237907441452,0,0.0109680861718876,0.186671781444234,0.207386230057283,0.0199961550036747,0,0,0,0,0,0,0,0,0,0,0.0978238441750469,0,0,0,0.00328789621085256,0,0,0,0.196406887258164,0,0.0363657798942661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932965200769153,0,0,0
X002142.CH.EQUITY,0.0331109345550595,0,0,0,0.0309881528869919,0.536658577188442,0.0338345076246535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263115067920787,0.154544252654309,0.147143030179559,-0.303071805653907,0,0,0.114160620749346,0,0,0,0,0,0,0,0,0.0581369127183822,0,0,0,0.0860270170184679,0,0,0.412125740445251,0,0,-0.250679325051459,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.288570155117008,0,0.0879345856701102,0,0,0,0,0,0.0679344376777301,0,0,0,0,0.378669122776102,0,0,0.207071718449146,0,0,0,0,0,0,0,0.0792714345789208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11808543874626,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.533616884012556,0,0,0,1.38777878078145e-17,0.0820892685734086,0,0,0,0,0.141746267988652,0,-0.0308502011035301,0,0,0,0.18978158967199,0,0,0.0159023289296342,0,0,0,0,0,0,-0.120231754526762,0,0,0,-0.0204214547796473,0,0.0393026676264545,0,0,0,0,0,0,0,0,0,0.0770120713828872,0,-0.0679656581776922,-0.00845790270796873
X600016.CH.EQUITY,0,0.246478814071949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654174669378972,0,0,-0.0483605300837216,0.707240783062332,0,0,0,0,0,0,0,0.0326843239732165,0,0,0,0,0,0,0.0725745797277998,0,0,0,0,0,0,0,0,-0.244529625177228,0,0,0,-0.0327262159048661
X600036.CH.EQUITY,0.0291148687882135,0.104321317509965,0.134598563538655,0,0,0,0,0,0,0.0103335490173409,0.360640737801265,0,0,0,0,0,0,0,0,0.0782689833628912,0.0600853564181951,0,0.00103008773032873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336952624754245,0,0,0,0,0,0.0337803172286803,0,0.0437429095665311,0,0
X601009.CH.EQUITY,0,0,0,0.810971429076528,0,0.0773639038402962,0,-0.105107810179969,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0642631569295811,0,0,0,0,0.07730839530252,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168845898268792,0,0,0.113674893977863,0,0,0.0582066370467338,-0.00632032955578489,-0.0158026250996255,0,0,0
X601166.CH.EQUITY,0,0,0.0506497809639684,0,0.0753161958725124,0.152630428198314,0,0,0.340853970994403,0,0.0117671527566777,0,0,0,0,0.25989680541897,0.00136771697822751,0.0572280417798679,0,0,0,0.00989053592691195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531721911157928,0,0.0281803390533753,0,0,0,0,0,0,0.0340029693304803,0,0,0,0,0
X601169.CH.EQUITY,0,-0.0456041434078964,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752702181778558,0.124453385317192,0,0,0,0,0,0,0,0,0,0.0448113663721964,0.0407674944973849,0,0,0,-0.0277399628152577,0,0,0.013225043685388,0,0,0,0,0.00358794832250937,0,0,0,0,0,0,0.0711811237314556,0,0,0,0,-0.0195597111777933
X601229.CH.EQUITY,0,0,0.022372262186532,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.819560544891861,0,8.67361737988404e-19,0,0,0,0,6.93889390390723e-18,0.247640457431933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273659681423481,0,0,-0.0501127822880354,-0.170783427074691,0,0,0,0,0,-0.0526620170005744,0,0,-0.157214627261794,-0.0441914575601976,0.135582129246583,0.0218259523782901
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828877509331454,0,0,0,0,0.0549218746437765,0,0,0,0,0.0882480271303949,0,0,0.0316140953302647,0,0,0,0,-0.007813242592368,0,-0.00137527319864176,0,0,0.0630509736374599,0.0562299150073301,-0.204368279418659,0,0,0.0129519233514882,0,0,-0.0162005271948108,0,0,0,0,-0.0309259281674921,0
X601328.CH.EQUITY,0,0,0.0848986119830152,0,0.390577040523515,-3.46944695195361e-18,0,0,0.00559835093485625,0.0783669549009308,0.140327202613329,0,0.108366872950777,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253807011335568,0,0.0533862060470471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0.143536248956164,0,0,0,0,0.0484210645363134,0,0,0,0,0,0.617028957559048,0,0,0,0,0,0,0,0,0,0,-0.358177942713126,0,0,0,-0.14959023287166,0,0,0,0,0,0,0.0986115422188448,0,0,0,0,0,0,0.00304321372437107,0,0.149307910685921,0,0.00689837010394059,0,0
