,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X000627.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0,0.30060246110696,0.106609066538359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499595860660507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332362970703777,0.0340947039256564,0,0.0358472814830938,0,0,-0.102128039176298
X002142.CH.EQUITY,0.0850739442068109,0,0,0,0,0,0,0.286169876542949,0,0,0,0.0938546131779569,0,0,0.00284151051882169,0,0,0.0432634472860329,0,0.0570006552552276,0,0.0237517060531506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738031847713244,0,0,0,0.0264755429251084,0,0,0,0,0
X002958.CH.EQUITY,0,0,0,0,0,0.0144751793473782,0,0,0,0.29387604011848,0,0,0,0,0,0,0,0.197668519865958,0,0,-3.46944695195361e-18,0,0,0,0,0.22536740838951,0,0,0,-0.0113442506178012,0,0,0,0,-4.33680868994202e-19,0,0,0,0.108866745790973,0,0,-0.0185110373405841,0,0,0,0,0.175212965302486,0,0,-0.106328582136913,0,0.0361928286044384
X600000.CH.EQUITY,0,0,0,0,0.137403041900506,0.0662222007976721,0.0308005178006749,0,0,0,0,0,0,0.264018027230685,0.0394896014296422,0.0314964235651339,0,0,0.182542940145306,0,0,0,0,0,0,0,0.0407798311201362,0,0,0.0679623794787511,0,0,0,0,0.0950311902010632,0,0,0,0,0.0158408840911355,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0.366470125657026,0,0.0177459738883802,0,0,0,0,0,0,0.226453036757896,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359813599133884,0,0.08805354931562,0,-0.114030436959316,0,0,0,0,0,0,0,0,0,0,0,-0.0612586399917936,0,0.0161607842384064,0,0,0.105225114619165,-0.0859760174885503,-0.0704705015233681,-0.0713377195141823,0.0898772079182106
X600016.CH.EQUITY,0,0,0,0,0.235940057403675,0,0.0675043090705256,0,0,0.0720109533993723,0,0,0,0,0,0,0.0699981369262154,0.0623404919914567,0,0.245588965497119,0,0,0,0,0,0.198142055721353,0,0,0,0,0.0383815825058668,0,0,0,0,0,0,0.0304282821481745,0,0,0.0800723525511191,0,0,0,0,0,0,0,-0.0364430256402381,0,0,-0.0327535220724945
X600036.CH.EQUITY,0.318315847794409,0,0,0.154956816214795,0,0.0602759594115632,0,0,0,0.168244159020384,0,0,-0.0147536745147825,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.24904120206706,-0.0241857788540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372521880797214,0
X600919.CH.EQUITY,0.0781757338952507,0.183138720087702,0,0,0,0,0,0,0,0,0.196126699860782,0,0.160282562946678,0,0,0.169491264088301,0,0,0,0,0,0,0.0207513143279955,0.0380963404999912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00687459871642241,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.345179557260187,0,0,0,0,0.108510057950953,0,-0.0039558971976641,0,0.182222585082563,0,0,0,0,0,0,0,0.00242524461399628,-0.0209662056416153,0.0481507782814593,0,0,0.189904009136189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0961107525529027,0
X600928.CH.EQUITY,0,0,0.181539048477755,0,0.0625516592550762,0,0,0,0,0,0,0,0.0779566654045474,0,0,0,0,0,0.0076642970843321,0,0,0,0.175381119741409,0,0,0,0.447988637615762,0,0,0,0.0131000799193872,0,0,0,0,0,0,0,0,0,0,0,-0.0654498925195878,0,0,0,0,0,-0.0417331399265583,0,0.017950520649097,0.104229238929598
X601009.CH.EQUITY,0,-0.0200324929128015,0,0,0,0,0,0,0.377847791106886,0,0,0.363633458158419,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185151668084332,0,0.0879379874004504,0,0.140472762115402,0,0,0.0352580345040476,-0.214357836159888,0
X601166.CH.EQUITY,0,0.220367005375407,0,0,0,0,0.0785469816437801,0,0,0,0.177974251939066,0,0,0,0.0171980719908483,0.153679513271201,0,0,0,0,0.0412540090634629,0.00659072726142557,0,0.258299170456056,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0449560714532333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0.114149365917349,0,0,0,0.173831952071431,0,0,0,0,0,0.0389738754905779,0,0,0.343599428710905,0,0,0.102433650741789,0.0984901516516671,0,0,0,0.119447857543245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114366600647901,0,-0.108059528140461,0
