,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.248957305418588,0.0252446404346769,0,0,0,0,0,-0.0762631525446785,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.0495758725981164,0.0912503051761152,0,0,0,0,0,0.0251966798520109,0,0,0,0,0,0,-0.182667762699722,0.0881592550758442,0.014507281131791,0,0.259839466274902,0,0.0571612673278326,0,0,0,0.142490626576097,0
X002142.CH.EQUITY,0.121197837669778,0,0,0,0,0.181873959435852,0,0.169236214876068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20749001156774,0,0,0,0,0,0,-0.0217573352455774,0.120512193298037,0,0,0,0.049172442293366,0,0,0,-0.0334395950658687,0,0,0,0,0.171869758756848,0,0,0,0,0,0,0,0.0416099910725764
X600000.CH.EQUITY,0,0,0,0,0,0.0580430410615655,0,0,0,0,0,0,0,-0.0867483155001826,0,0,0.741469350203108,0.0687246112177683,0,0,0,0,-0.00443782531684021,0,0,0,0.0439131379772359,0,0,-0.164118361854702,-0.0353790598893319,0,0,0,0.0253426384591977,0,0,0.0213326282360429,-0.0645724138853985,0,0,0,0.0523950583354849,0,0,0.110972928435946,0.092033938089305,0,0,0,0,0.0942451493285684
X600015.CH.EQUITY,0,0.121596796808026,0,0,0,0,0,0.145994955060678,0,0,0.0423594998541484,0.502732796796395,0,0,0,0,0.123125894908047,0.101315554113959,0,0.0805021302008477,0,0.126498911940076,0,0,0,0,0,0,0,0,0,0,-0.00438529461779531,0,0,0,0,0,0,0,0.628681341440315,0,0,0,0,-0.294875895822624,0,0,0,0,0.0867262869511172,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.285695376130693,0.279221515271234,0,0,0.130718367483658,0,0,0,0,0.051878449081029,0.018409336922258,0,0,0.174736136873455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635896978404135,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.50315341229325,0,0,0,0,0,0,0.236155315043276,0,0,0,0,0,0,0.112472196965754,0,0,0,0,0,0,0,0.096810523026862,0.0167984815745725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019389336423966,0,0,0
X600919.CH.EQUITY,0.281160294026229,0,0,0,0.111061927819623,0,0,0.143131965926026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00224577507328589,0,0.303679416259408,-3.46944695195361e-18,0,0,0.0257258270000688,0,0,0,0.058870832042128,0,0,0,-0.165900477806756,0.427525285578214,0,0,0,0,0,0.0639992542606247,0,0,0,0,0,-0.161346776948052,0
X600926.CH.EQUITY,0,0.18350161639776,0,0,0,0,0.392106333603855,0,0.140893657751303,0,0,0,0,0,0.187222948991649,0.0607089134228312,0,0.107319661202147,0,0,0,0,0,0,0,0,0,0.0891763497555356,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0516415365215844,0,0,0,0,0,0,0,-0.195898561085059,0,0
X601009.CH.EQUITY,0,0,0,0.0651793118376346,0,0.00222032391033755,0,0,0,0.0324819724637147,0,0.0320759745724198,0,0,0,0,0,0.268921955082645,0,0,0.188473319703411,0.0272094969141682,0.00147914129704043,0,0,0,0,0,0,0,0,0.0965013133858856,0,0,0,0,0,0.146425127201596,0,0,0,0,0.220048280554465,0,0,0,0,0,0.0103973751807121,0,0,0
X601166.CH.EQUITY,0,0,0.0288859455142564,0,0,0.164660247223439,0,0,0,0,0,0.0370941443606774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163636409320916,0,0.0540694175401927,0.129910456062005,0,0,0,0,-3.46944695195361e-18,0.146652206292601,0,0.0513636247367194,0.0754439062107827,0,0.00771814945755825,0,0,0,0
