,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0,0,0.0211780902371398,0,0.382555722989679,0,0.0790033521253695,0,0,0.0253902294404716,0,0.0828481197940728,0,0,-6.93889390390723e-18,0,0,0.0682145873777827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203596993165595,0,0,0,0,0.118520611020812,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.355489955436608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534039137008669,0,0,0,0,0.0302720549496628,0,0,0,0,0,-0.124535433093934,-0.0266699693115214,0,6.93889390390723e-18,-0.0124822036313448,0,0,0,0,0,0,0,0,0,0,0,0,0.0900986252792466,-6.93889390390723e-18
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.0856019763828824,0,0.154638695731088,0,0,0.0547097991949432,0,0,1.73472347597681e-18,0,0,0,0.111091979466743,0.0227198998596294,0,0,0,0.294802321598354,0,0,0,-0.0608175137269564,0.120558532550926,0,0,0.0726628872445406,0,0,0.255160528858627,0,0,0,0,0,0,0,0,0.0618276232831219,0.0252437041572545,-0.153419431583715,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.247946210984147,0,0.0963470363184644,0,0,0,0,0,0,0.0361606398917993,0,0.00260461180683245,0.172548534243315,0,0,0.0792550413974011,0,0.0885156469890107,0,0,0,0,0,0,0,0,0,0,0,0.0255061709669443,0.0758206367367784,0.16709608770458,0.0150621513441682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.135030499125221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294813318652305,0,0.153581231881183,0,0,0,0,0.207845071558409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235313202803536,0,-0.0600852691014429,-0.0569603504339866,0,-0.0508030448877263,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.156215963877149,0,0,0,0,0,0,0,0.149731090017975,0.135228869505847,0,0,0,0,0,0,0,0,0.21442235876845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087436953768623,0.110773153526544,0,0.321500536093943,0,0.0948289551625167,0,0,0,0,-0.118295941049499
X600919.CH.EQUITY,0,0.0953194500444182,0,0.377804300836539,0,0,0,0.0133313870858594,0.135748848513675,0,0,0,0,0,0,0,0,0.0113842139987294,0,0,0.0361051023451435,0,0.307685182640827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,1.0842021724855e-19,0,0,0,0,0,0.296027424141517,0,0,0,0.0659327843072646,0,0,0,3.46944695195361e-18,0.120201852776723,0,0,0,0,0.0426059581431322,0,0,0,0,0,0,0,0,0,0,0,0.308690011672663,0,0,0,0,0.0676968518045536,0,0.0221799733568451,0.0576103268275006,0,0,0,0,0,0,0.0237238030427087,0,0
X601009.CH.EQUITY,0,-0.0548413678140807,0,0,0,0,0,-1.38777878078145e-17,0,0.425747142408545,0,0,0,0,0,0,0,0.256736889982699,0,0.203117960533217,0,0,0.0132104198505766,0,0,0.236558726641262,-0.239588936403434,0,0,0,0,0,0,0,0,0,0,0,0,-0.10213415222516,0,0,0,0.00743627997599179,0,0,0,0.248382876287384,0,0,0,0.0632754135501451
X601166.CH.EQUITY,0.311662277309474,0,0.160930364307678,0,0,0,0,0,0.410414179055329,0,2.16840434497101e-19,0,0,0,0,0,0,0.0144835217936716,0,0,0,0,0,0.0745080988615069,0.0474474231589739,-0.239438157823878,0,0,-0.00139040569159604,0,0,0,0,0,0,0,0,0,0,0,0.00210233147771146,0,0,0,0,0,0,0,0,0,-0.024122673688656,-0.147745230077851
