,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.220006379096341,0,0,-0.0906252383429308,0.198139640758208,0.242975186764261,0,0.24070343495443,0,0,0,0,0.0160599099191285,0,0,0,0,1.73472347597681e-18,0,0,0,-0.128824220114665,3.46944695195361e-18,0,0,0,0,0,0,-0.022771893840944,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.145836874719428,0.106073596952798,0,0,0,-0.14975393385531,0,0.154793432876388
X002142.CH.EQUITY,0.0363209055275471,0,0,0,0,0,0.147840431505368,0,0.113577756867679,0,0,0,0,0.0873910508681573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155395523517741,0,0,0,0.0437774682306729,0,0,0,0,0,0,0,0.135745765749712,0,0,0,0,-0.0116604552958399,0,-0.0967555576499801,0
X600000.CH.EQUITY,-0.00660440001874516,0,0,0,0,0.137223542171567,0,0.0665345485451297,0,0,0.101552166444007,0,0.464224840383028,0,0,0,0,0.0178634974163968,0.0350821508575389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255029236534263,0,0,0,0,0,0,0,0,0,0.045136484565018,0,0
X600015.CH.EQUITY,0,0.0590665412323021,0,0,0,0,0,0.281511050881124,0,0,0,0,0,0,0,0.0976908779663365,0.0883087497184719,0,0.168196648895459,0,0,0,0,0,0,0,0,0.0568615685763243,0.106765288434419,0.0405606410668749,0,0,0,0,0,0,0,0,0,0.131919332051987,0,0,0.0655313698810951,6.93889390390723e-18,0,0,0,0,-0.0352262988884272,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.446207585131435,0,0,0.176928068179836,0,0.0598823557299376,0.105723136854288,0,0.0588816344380295,0,0,0,-0.0190052453653353,0,0,0,0,0,0,0,0,0,0,-0.0149000154334154,0.0460714963785948,0.511854589801154,0.0186399738201367,-0.50157997242673,0,0,0,0,0,0,0.065107145785278,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.219707160775371,0,0,0.418743354146178,0,0,0,0,0.0325124903480799,0,0,0.105930287020063,-0.0990978590258109,0,0,0,0,0.11705402063796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815216816975652,0,0,-0.0676523943431062,0.14406338941497,0,0.0403674952338492,0,0,0.129686188938512,0,0,0.008724842888974,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0.301426165211394,0,0,0,0,0,0,0,0,0,0,-0.188745441445747,-0.029779543755523,0,0,0,0,0,0.052258983686685,0,0,0,0,0,0,0,0,0,0,-0.153045679845495,0,0,0,0,0,0.30749545498684,0,0,-0.0446196532609405,0,0,0,0,0.101717633005251
X601009.CH.EQUITY,0,0,0,0.365700436423446,0,0,0,0,0,0,0.301531454370561,0.219460038032233,0,0.0211400413159052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103733311421065,0,0,0,0,0,0,0,0,0.0384050714900012,0,0.0220816610580855,0.114335476349729,0.031861928056011,0,0,0,0.0989026721299851,0
X601166.CH.EQUITY,0.484057349624456,0,0,0,0,0.124313597773676,0.0977174402008531,0,0,0,0,0,0,0,0.192061578760211,0,0,0,0.0755534011885253,-0.0368589008661975,0,0,0,0,0,0,0,0,0,0,-0.125788490993194,0,0,0,0,0,0,0,0.112565403328986,0,-0.14052098315298,0,0,0,0,0,0,0.14192159749599,0,0,0,0.0199758650893355
X601169.CH.EQUITY,0,0,0,0,0.733202148870705,0.188456428816968,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.0399881365008017,0,0,0,0,0.212345763604126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145618493326073,0,0,0,0,0.0585322880217443,0.132003299858282,0.0480478808103304,0,0,0,0,-0.132494293863855,0,-0.163072984898357,0,0
