,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.198699837432699,0,0,0,0.0173383071246896,0,0,0,0,0,0,0,0,0,0.0672061887995938,0.145193769707469,0,0,0,0,0.0409473813223992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206187688755255,0,0.0517027258423629,0.191240923672157,0,0.0348838342389935,0,0,0,0.112235800815909,0
X002142.CH.EQUITY,0.108963050992496,0,0,0,0,0.895896690891328,-0.116384340961823,0,0,0.118396241104997,0,-0.355407218383949,0,0,0,0,0.073823772673945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218952900763695,0,0,0,0,0,0,-0.0342025685415387,0.19066288455454,6.93889390390723e-18,0,0,0,0,0,-0.0109910468314185,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0616859809260852,0,0,0.299524280496929,0.142095673920868,0,0.207102696188326,0,0,0,0,0.0282583850682523,0,0,0,0,0,0.0806215814378405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.398714068347742,0,0,0,0.0807153393688448,0,0,0,0.0413591174845471,0,0,0,0,0,0,0.0544207760566238,0,0.356553484928084,0,0,0,0,0,0,0,0,0,-0.208931497382257,0,0,0,-0.224247909945366,0,0,0,0,0,0,0,0,0,0,0,0.205176639394675,-0.0624796079256819,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.196517724441884,0.0439190982618068,0.556081873597992,0,0,0,0,0.119419746935685,0.0791089922023792,0,0,0.0331070250916676,0,0,0,0,0,0,0.0800013010928451,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820682068413389,0,0,0,0,0,0,0,0,0,0,0.0695865385179861
X600036.CH.EQUITY,0.0512904602364289,0.256595120877419,0,0,0,0,0,0.230068393821897,0,0,0,0,0,0,0.110612750584431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143947722457793,0,0,0,0,0.0560609603016985,0.23779865102572,0.0881872897491934,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.737677248527736,0,0,0,0,0,0.129201887150632,0,0,0,0,0,0,-0.0106371630214143,0.0690580870418463,0,0,0,0,0,0,0,0,-0.0304243255870158,0,0,0,0,0,0,-0.0191171198976536,0,0,0,0,0,0,-0.0304860145685848,0,0,0,0,0,0,0,0,-0.092239405474849,0,-0.0207098246590451
X601166.CH.EQUITY,0.123439068639053,0.0124713071504936,0.454189691181562,0,0,0,0,0,0,0,0,0,0,0,0.177072837474132,0.019547058618612,0,0.0211898993110348,0,-0.00158212812334378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108860747835271,-3.46944695195361e-18,0,0,0.00149838053297016,0,0,-6.93889390390723e-18,0,0,0,0,0
X601169.CH.EQUITY,0,0.188127703521821,0.156771663327757,0.610055553953734,0.0901156267638021,0,0,0,0,-0.13178119234726,0,0,0,0,1.73472347597681e-18,0,0,0,0.0680931408581346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258201429038161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,-0.13181015893508,0.440259997933339,0.246545268049162,0,0.133385152030793,0,0,0,0,0,0,-0.0734443336466333,0,0,0,0,0,0,0,0,0,-0.1554253363854,0,0,0,0.0366125315565204,0,0,0,0,0,0,0,0,0,0,0,-0.0581368874688148,0,0,0,0,0.125199647494661,0,0,0,0,0,0,-0.224048383960107,0.16436644010103,0.132802260001588
