,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.178527861007222,0,0,0,9.01288474201359e-05,0,0,0,0.205838336616298,0,0,0,0,0,0.139995409922816,0,0,0,0.178838288792438,0,0,0,-0.0278639866542423,0,0,0,0,0,0,0,0,0,0,0.253943579047516,0.13886714361333,0,-0.248360093516685,0.0239871140411512,0,0,0,0,0.0910168542508335,0,0,0,0,0,0,-0.13443394069869
X002142.CH.EQUITY,0.15989724905594,0,0,0,0,0.150861534030779,0.0881798147337629,0,0.0171844725591771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138370378648407,0,0,0,0.0943538754238987,0,0,0,0,0,0,0.13780091276782,-1.38777878078145e-17,0,0.114559443826441,0,0.0575250445765737,0,0,0,0,0,0,-0.109015132822548,-0.196378728679858
X600000.CH.EQUITY,0.00115415195380512,0,0,0,0.0531417523252693,0.131413909876024,0,0,0,0,0,0,0.450527545727986,0,0.163693215207923,0,0,0.00351475068158015,0,0.0916032465379875,0,0,0.0130271583372217,0,0,0.229525091322771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.042842324244504,0,-0.0516004122361776,0,0,0,0,0.0581492642520657
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.1680360347035,3.46944695195361e-18,0,0,0,0.362820238805369,0,0,0.0654718031887819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201579454285599,0.122935353713659,0,0.0288938069621026,0,0,0,0,0,0,0,0.103436400186972,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.14689557104182,0,0,0,0.106123425126389,0,0.281786637732185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725981119908532,0.135331305239317,0,0,0,0,0,0.182655521372951,0,0,0,0.0165976159740785,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.181622065289853,0.159660164026257,0.091512860762855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903737872432898,0,0,0,0,0,0,0,0,0,0,0,0,0.061732354311995,0,0,0,0,0,0.279460443197458,0,0,0.0940674342725735,0,0,0,0.082441840389061,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.0818659999197117,0.303871707216531,0.0458595107921035,0,0,0,0,0.118328414684998,0,0.0611378742573591,0,0,0,0,0,0,0,0,0,0.0533156324533354,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038258370492725,0,0,0.123023054875725,0,0,0,0,0,0
X601009.CH.EQUITY,0.16360069885522,0,0,0.320880414817841,0,0,0,0,0,0,0,0.259146118342097,0,0.0112310946798064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01359003529355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00398163896171947,0.0917242093443649,0,0,0,-0.0537863190218476
X601166.CH.EQUITY,0.18662289484913,0,0,0,0,0,0,0,0,0,0,0,0.288842061222739,0,0,0,0.000484059962356023,0,0,0,0,0,0,0,0,0,0,0,0,0.111492981031214,0,0,0,0,0,0,0,0,0.128930771937126,0,0,0,0.0362486552892889,0.403771936506156,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.281670493321611,0.387222862246364,0.0690902085877469,0,0,0,0,0,0,0,0.28082656811486,0,0.0236988961203113,0,0,0,0,0,0,0,0,0,0.029138875850266,0,-0.0975416921391671,0,0,-0.0159622316575575,0,0,0,0,0,0,0,0,0,0,0.0581730544600273,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0.0467043280141916,-0.00707246339564998,1.73472347597681e-18,0,0,0,0,0,0,0.260374660611807,0,0.230308578979211,0,0,0,-0.187305722829928,0,0,0,0,0,-0.100197125501894,0.191303750722342,0,0,0,0,0,0,0,0.0565362455080606,0.31425520327572,0,0,0,0,0,0,0,0.0886589110884685,-0.103070149059559,0,0,-0.148065349227599,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.00270413928353597,0,0.130424306597613,0.0831588987125856,0,0,0.468462319004978,0,0.199324966374222,0,0,0,-0.0412464549778844,0,0,0,0.0127313206583646,0,0,0,0,0.206516608252686,0,0,0,0,0,0,0.0179823861947635,0,0,0,0,0,0,0,0,0,0,0.0312872344619814,0,0,0,0.0247226944817053
X601328.CH.EQUITY,0,0,0.158383153191527,0,0.189460672807437,0,0,0,0.0140242223379472,0.228890430977585,0,0,0,0,0,0.0321532917877066,0.00801478714174984,0.195552889401768,0,0,0,0,0.116245485180634,0,0,0,0,0,0,0.0344619411174884,0.0232421570883099,0,0,0,0,0,0,0,0,0,0.0578981092234431,0,0,0,0,0,0,0,-0.12410340953439,0.0553724038319051,0
X601398.CH.EQUITY,0,0.104907824562495,0.101509353999379,0,0,0,0,0.271955856173731,0,0,0,0.0543741331580811,0.213618271732365,0,0,0,0,0,0,0,0.104836744938247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102206507127132,0,0,-0.234260690705054,0,0,0,0,0.134347798094393,0,-0.0713228100415755
X601818.CH.EQUITY,0,0,0,0.564138760112814,0,0,0.029102456522258,0,0,0,0,0,0,0,0,-0.116758507104284,0,0.116691759285367,0,0.161674407319101,0,0,0,0,0,-0.170820945077069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00756212016998607,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0693277928874794,0,0,0,0,0,0,0,0,0.0439841466867043,0.36802286526866,-6.93889390390723e-18,0,0.48591842128785,0,0,0.180745809529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0473912012928979,-0.110982037619636,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.0151032759479619,0,0,0,0.168802217605949,0,0,0.335005811582485,0.0903761120494624,0.00921972586212161,0,0.140441544996216,0,0,0.0225905557307582,0,0,0,0,0,0,0,-0.190825877495733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118188861328814,0,0,0,0.123296736088675,0,0
X601998.CH.EQUITY,0,0,0,0.294151921783501,0.457220725349648,0,0,0,0,0,0.01939411934765,0,0,-3.46944695195361e-18,0,0.0337489661776654,0,0,0.0628201022528463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232824962592289,-0.240979696606981,0,0,0,0,0,0,0,0,0,0,0.0322816808427257,0.00371007792833156,0,0,-3.46944695195361e-18
X601916.CH.Equity,0,0,0,0.709102532629821,0,-0.625192923802559,0,0,0,0,0,0,0,-1.05419865152125,0,0,0.639045681823485,0.415278390825226,0,0.148008389206303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651272476430851,0,0,-0.462683445372683,0,0,0,0,0,-0.0684956153851203,0,0.184860753118128,0,0.293290854667276,0.0812961809788398,0
X601077.CH.Equity,0.0979770041802664,0,0,0,0,0,-0.0598367238708388,0,-0.169927909373067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129485066444507,0,0,0,0,0,0.283751184340782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.327153120638824,0,0,0.0732145299464619,0.167400088220007,0.0744712986581051,0.107166504660228
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.116788460049435,0,0,0,-0.0854612466931531,0,0,0,0,-0.00162039696205198,0,0.436074214946025,0.0336709054273708,0,0,0,0,0.0723377434707208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145867489916113,0,-0.0599292423806024,0,0,-0.045715356784835
X2388.HK.EQUITY,0,0,0,0,0,0,0.151569626977977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242407880519903,0,0.508400680519308,0,0.152645202571608,0,0,0,0,0.108291181278063,0,0,0,0,0,0,0,0,0,0,0,0,0.00287906784392221,0,-2.16840434497101e-19,0.219809081954978,0,0,-0.214402840155889,0,0
X5.HK.EQUITY,0,0,0.25930929332422,0.00717572228773783,0,0.012479646097968,0,0,0,0,0,0,0,0,0,0.0452376253488525,0,0,0,0,0.73612063093936,0.0231765483943997,0,0,0,0,0,0,0,0,0,0,0,0,0.102253164576839,0,0,0,0,0,0,0,0,0,0,-0.298917225117648,0.107047056756573,0,0,0,0
X2884.TT.EQUITY,0,0,0.0812694942616048,0,0,0,0,0,0,0,0,0.220962716526211,0,0,0,0,0,0,0,0,-0.19564520849101,0,0,0,0.0478421382902624,0,0.139404668237258,0,0.1235175264976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.237923500642487,0,0,0,0.227650427545056,0,0,0.00231112745748761
X2886.TT.EQUITY,0,-0.0765862430822272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00259565338254145,0,0,0,0.536303294920015,0,-0.0955406542154192,0,0,0,0,0,0,0,0,0,0,0,0.0451895562288198,-0.230184943112872,0,0,0.0841752865676455,0.20914487791576,0,0,0.248250227453859,0.0713251119175483,0,-0.0139792391460911
X2891.TT.EQUITY,0,0,0.138840650895175,0,0,0,0,0,0,0,0.0607416801791603,0,0,0,0,0.444881318825373,-0.0555995646523003,0,0,0,0,0,0,0.110367515894426,0.251853949396226,0,0.309510687351872,0,0,0,0,0,0,0,0.0432812066523035,-0.0084165903188512,0,0,-0.0830463792091364,0,0,0,0,0.0427041110345404,0,0,0,0,0,0,0
X2892.TT.EQUITY,0,-0.0139187166672167,0,0,0,0,0,0,0,0,0,0,0,-0.0851543054834483,0,0,0,0,0,0,0,0.194816500691786,0,0.4434939519932,0,0.120958725021177,0,0,0,8.67361737988404e-19,0,0,0,0.0814816817439456,0,0,0,0,-0.0448024895178437,0,0,0,-0.0627067730388591,0.0907081115163505,0.0857865800986886,0.0139825905570058,0.0703128458587574,0.0873101405028993,0.0524710426751849,0.0172351717997885,-0.193635405504003
X000166.CH.EQUITY,0.0214999679237118,0,0,0,0.0165478697940527,0,0,0,0,0,0,0,0,0,0,0.0122087558457541,0,0,0,0,0,0,0,0,-0.0589320340859076,0,0,0,0.339764135751493,0.219296182392309,0,0,0.0340337256972888,0.292206702593471,0,0,0,0,0,0,0,0,0.0655741269660071,0,0,0,0,0,0,0.0579447297662899,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0959177647410748,0,0,0,0.129498529545369,0,0,0.180288275427003,0.32467997830603,0.0717405475830878,0,0,0,0,0,0.0351871350294667,0.167432713542214,0,0,0,0,0,1.38777878078145e-17,0,-0.042570010074244,0,0,0
X002736.CH.EQUITY,0,0.070045554068513,0,0,0,0,0,-0.0996546443782892,0.30681652598414,0,0,0,0,0,0,0,0,0,0,0.0713762132181186,0,0,0,-0.0130707019437381,-0.0390955545897213,0,0,0.318304906254448,0,0,0,0,0.0299283672173073,0.134575130588598,0.259688319273387,-0.15786930791733,0,0.129171485013767,0,0,0,0,0,0,0,0,0,0,0,0,0.0918735735152988
