,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X000627.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,-1.73472347597681e-18,0.0664602661731936,0,0,0,0,0.543424933857758,0,0,0,0,0,0,0.140379633384413,0,0.162156413261753,0,0,0,0,0,0,0.0302629138439442,0,0,0.158636027417409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11698656260462,0
X002142.CH.EQUITY,0,0,0,0,0.173342029581208,0,0.314456281334868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.152158478967968,0,0,0,-0.038655490871674,0,0,0,0,0,0,0,0.0792058245343264,0,0,0,-0.00795756142911952,0,-0.0215100313801756,-0.0457699675266887
X002958.CH.EQUITY,0.0106376901034231,0,0,0,0,0,0,0,0,0.0332392049093226,0.108188588821243,0,0,0,0,0,0,0,0,0,0,0.0840195115368918,0.0434507972516339,0,0,0.391861719550726,0.275169620783955,0.0585034423467445,0,0,0,0,0.129903767296859,-0.11103699455102,0,0,0.0796568408521121,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447196288995251,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.476448265949792,0.298143018052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720241405727671,0,0,0,0,0,-0.0750564155624541,0,0.223426875140334,0,0,0,0,0,0,0.0932613559698959,0,0,0,0,-0.0591621882249578,0.0854253782946666,0,0,0
X600015.CH.EQUITY,0,0,0,0.0964168550669275,0,0,0,0,0,0,0,0,0,0,0.121779899028471,0.251269839563887,0,0,0,0,0,0.17613763416586,0,0,0,0,0,0,0,0,0.107001777332842,0,0,0,0,0,0,0.031776598589944,1.73472347597681e-18,0,0,0,0.141945762571603,0.0286566681633299,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0367785434089203,0,0.0143029702039339,0.260429208720425,0,0,0,0,0,0,0,0,0,0.0640952424042586,0,0,0,0.217642317493059,0,0,0.217978558377275,0,0,0,0,0,0,0,0,0,0,0.25952660527952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.146419048814533,0.0888219900244694,0,0.418850393183252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275551630240691,0,-0.106870399225734,0,0,0,0,0.390381626871495,0,0.113450331311042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197665853925656,0.0318483163685386,0,0
X600919.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.462277226493904,0,0,0,0,0.0205759439569276,0,0,0,0,0,0,0,0,0.128988429416466,0,0,0,0,0,0.245815099590549,0,6.93889390390723e-18,0.0363486933904626,0.0627150952971236,0,0,0,0,0,0.0416902044842581,0,0,0,0,0,3.46944695195361e-18,0,0,0.0223903785153012,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0.110902219640639,0,0,0,0.215618462855569,0,0,0,0.0524566605316125,0,0,0,0,0.36668730729159,0,0,0,0,-0.229183549276029,0,0,0.207818524700458,0,0,0,0,0.215203547222599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0788745849838012
X600928.CH.EQUITY,0,0,0.23867653956686,0,0,0,0,0,0.100451542361977,0,0,0.101978293166314,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.313389979095321,0,0,0,0,0.0137662057217873,0,0,0,0,0,0.104754072931982,0,0,0,0,0,0.141596502411645,0,0,0,0,0,0,0,-0.101389396198139,-0.00969559442339738
X601009.CH.EQUITY,0,0.0972620333404755,0,0,0,0,0,0.596707882920621,0.0195614757916573,0,0,6.93889390390723e-18,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123791544294695,0,0,0,0,0,0,0,-0.0502554298620068,0,0,0,0,0,0,0,0,0,0.156493503832226
X601166.CH.EQUITY,0,0,0,0,0,0,0.0517848645929518,0,0,0,0.0631977296363026,0,0.0330837056615829,0,0,0,0,0,0.0365774348177464,0.0669485842943534,0.231494266951249,0,0.115563582103713,0.0470003959533706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130693550063448,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0.0890556706429421,0,0,0.0476340025616897,0,0,0,0.204364083805157,0,0,0.0927983475702086,0.0164628060727169,0,0.0792232196050088,0,0.21989818379117,0.155152862474137,0,0,0.109352412142417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.0671247520825138,0,0.174203676820393,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0.167901903038225,0,1.73472347597681e-18,0,0,0,0,0,0.0132117837723521,0,0.0260291586505311,0,0,0,0,0.147502865493313,0,0,0,0,0,0,0,0,0.0806321872375141,0,0,0,0,0,0.0933487996942221,0.0680433702945667,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.215989791408741,0,0,0,0,0,0,0.0865952959715516,0,0,0,0,0,0,0,0,0.267175650538954,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0677946727113007,0,0,0,0,0.0366885184035887,0,0,0,0,0.0884341837973895,0,0,0,0,0,0.000326887671742757,0,0
X601328.CH.EQUITY,0,0,0,0.0238287900210135,0.127414547205965,0.0144397013411908,0.00556871829045489,-6.93889390390723e-18,0,0,0.108178451555674,0,0,0.225374134266968,0,0,0.117362334273535,0,0,0.0486541669303333,0.108145180141869,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
