,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.147470072461208,0,0.113786513047862,0,0.192152840683902,0.330786156158203,0,0,0,0,0,3.46944695195361e-18,0,0.34752819418268,0,0,0,0,0,0,0,0,0,-0.0960437484071965,0,0,0,0,0.0672436083787891,0,0,0,0,0,0,-0.036284041579998,0,0,0,0.151337403959581,0,0,0,0,0,0,0,0.00551756374869749,0,0,-0.190104120268577
X002142.CH.EQUITY,0,0,0,0.108483003586248,0,0.390799194731586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906391101128587,0,0,0,0,0.0454557047012765,0,0,0,0,0,0,0,0,0.0825152631006366,0,0,0,0,0,0,0.228043932620031,0.0856909111932128,0,-0.213220404615244,0,-0.0725384215407566,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.0782904989493307,0.0227478783725799,0,0.0601893068307261,0,0.444404329719876,0,0,0,0,0.0224988900791204,0,0,0,0,0,0,0.0414243131601162,0,0.0729510562282975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471354909489356,0,0,0,0,0,0,0,0.0186513383763234,0,0
X600015.CH.EQUITY,0,0.195887917366339,6.93889390390723e-18,0,0,0,0,0,0.119912443600721,0.0835074856278816,0.0887386758289453,0,0.0854466782903434,0,0,0,0.0737857495462895,0.0618687025832607,0,0,0,0,0,0,0,0,0.0259933464957259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153278944124509,0.00968655110973528,0,0.148965738834326,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.209311659730064,0,0,0.0173208551839586,0,0.0885833989683255,0,0,0.124500857406921,0,0,0,0,0,-8.67361737988404e-19,0,-0.0328090809524482,0,0,0,0,0,0,0,-0.348173243627924,0,0,0.13618911423843,0.809845220233098,0,-0.285252176902251,0,0,0,0,0,0,0,0.0592029585328149,0,0,0,0,0.0105077385233446,-0.133662318319389
X600036.CH.EQUITY,0.206260735998701,0.279644364980149,0,0,0,0,-1.73472347597681e-18,0.101475672195931,0,0,0,0,0,0,0,0.152677413605439,0.101569987939137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0971340518841,0.199175735865083,0,0,0.0987488407540126,0,0
X600926.CH.EQUITY,0,0,0.114131674546901,0,0,0,0,0,0,0,0,0.102995345594995,0.0943938006024492,0,0.081501320826158,0,0.116184552320417,0,0,0,0,0,0,0,0,0,0,0,0,0.0731492226064038,0,0,0,0,0,0,0,0.223169145747206,-0.157743603653714,0,0,0,0,0,0,0,-0.0236333710371761,0,0,0,-0.0317008921497012,0
X601009.CH.EQUITY,0,0,0,0,0,0.216067538782915,0,0,0,0,0,0,0,0.464436438728691,0.233254836499216,0,0,0,0.0834373889933121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.191816941371086,0.0029524258908471,0,0,0,0.05369786983626,0.0799062618314111,-0.028067506634631,0,0.0419901748116452,0.0275014246648022,0
X601166.CH.EQUITY,0.0270282782398135,0,0,0.179173119695052,0,0,0.107536605589123,0,0,0,0.214471366401812,0,0,0,0.110228039843582,0,0,0,0.0433711656506466,0,0,0,0,0,0,0,0.0696292279968635,0,0,0,0,0,0.0258023200717827,0,0,0,0.0626278391731071,0,0,0,0,0,0,0,0.0602041221417633,0,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0391606349174338,0,0,0.195640121041324,0,0,-0.0307440384851264,0,0,0,0.256769700650008,0,0.13113743599738,0.00314941286781648,0,0,0,0.150103862838073,0.147571050508324,0,0,0,0,0,0,0.0248033294562521,0.103848502556562,0.00473181130380448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00680171883335506,0,0,0,0
