,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0,0,0.206278874715698,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.195820800773319,0,0,0,0,0,0.151364376991507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435332422482706,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.266106466845089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405801230196337,0,0,0.0373976255978319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892536307627779,0,0,1.38777878078145e-17,0,0,0,0,0.14085395297439,0,0,-0.102416490576016,0.115090548369269,0,0
X600000.CH.EQUITY,0,0,0,0,0.105255555310705,0,0,3.46944695195361e-18,0,0,0.173158166434321,8.67361737988404e-19,0.280675511602272,0,0,0,0,0.187223175152138,0,0.138675904234671,0,0,0,0,0,0,0,0,0.0766789632864508,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0.123896717395709,0.294190444884799,0,0,0.0501170971865702,0,0.0999330322436773,0.168691882752872,0,0,0,0,0,0.164555385240452,-0.0957160289371842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973242081256868,0,0,0,0,0,0,0,0,0,0,0.137607718182596
X600016.CH.EQUITY,0,0,0.0837432240286977,0.0104716242259602,0,0,0,0,0,0.200105258391855,0.15729506477192,0.0355007972528877,0.210017910191886,0,0.039340230156684,0.0985110451558992,0.155964226835054,0,0,0.00924120133385111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.0773307865592652,0.0582966240442822,0,0,0,0,0,0,0.1402883060143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248990809330021,0,0,0,0,0,0,0,0,0.0121885377187587,0,0,0,0.148851652716648,-2.16840434497101e-19,0,0,0.177930498475401,0,0,0.118192461162873,0,0,0,-0.00594330787025044,0
X600919.CH.EQUITY,0,0,0,0,0.050964318040513,0,0,0.216303124622424,0,0,0,0,0,0,0,0.0520962959964072,0.0160399643454973,0.191796617245258,0.0780406758309674,0.0469452434570127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219284543607773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.212725000349355,0,0.0058936454040406,0,0.123944074052392,0,0.189571016706477,0,0,0,0.0323255011062386,0,0,0,0,0,0,0.10090920319378,0,0.218019966348172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627198308918078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114794787547558
X601166.CH.EQUITY,0.0899463331448891,0,0,0.0936124128844044,0.0635593465463627,0.264619213696818,0,0,0,0.0542647911988217,0,0,0.0794598379381356,0,0.175295029595683,0.0941224118226912,0,0,0,0,0,0,0,0,0.0169360742649323,0,0.0293497252004296,0,0,0,0,0,0,0,0,0,0.0363938029331624,0,0,0.0101166427835394,0,0,0,0,0,0.0104985392424669,0,0,0,0,0,0
X601169.CH.EQUITY,0.022797034262423,0,0.130441402629663,0.16519214471454,0,0,0.227397398688932,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.018795001575655,0.401290921458412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
