,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.167505680997063,0,0.130257098537659,0.0748960694396287,0,0,0.0630039312377662,0,0,0,0,0,0,0.0294406742671488,0,0.0169439535792916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104934577716496,0,0,0,0,0,0.0287336040610876,0.138439871036107,0,0.0645269950022346,0,0.100223676917083,0,0,0,0,0,0
X002142.CH.EQUITY,0.145427199348458,0,0,0.162715516703881,0,0,0,0.134976055144783,0,0,0,0,0,0,0,0.0711196112456751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172480657961978,0,0.114627953650274,0,0,0,0,0,0,0,0,0.0738059856528469,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,-6.93889390390723e-18,0.170391119376807,0,6.93889390390723e-18,0.239256513807231,0,0.163902986430602,0,0,0,0,0,0,0,0.036419750173326,0.0106607063810641,0,0,0.0174201850813844,0.0156267916638396,0.111758371315638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392143137169532,0,0,0,0,0,0.0655433991339088,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.214946681294254,0,0,0,0,0,0,0,0,0,0,0.216052780039359,0.326030535884171,0,0,-8.67361737988404e-19,0,0,-0.178999232650341,-0.0222118550071326,0.0118974185249377,0,0,0,0,0,0,0,0.206889110550413,0,0,0,0.193906981248285,0,0,0,0,0,0,0,0,0,0,0,0.187503280704878
X600016.CH.EQUITY,0.0151328258111018,0.00604147557586493,0,0.271214332837323,0,0,0,0,0.188285013266953,0,0.114370608033062,0,0.173113483291936,0,0.090996705517616,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791084998969235,0,0,0,0,0,-0.00599344168456236,0.0148084328597592
X600036.CH.EQUITY,0.700928168322237,0,0,0.159079999913355,0,0,0,0,0,0,0,0,0,0,0.0882922938874079,0,0,0,0,-0.0535870469280989,-0.0103511417570504,0,0,0,0.0465353877960034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229616566154321,0,0,0,0.036075010293925,0,0,0.0346851554746974
X600919.CH.EQUITY,0,0,0,0.108544202546666,0,0,0,0.407471426753984,0,0,0,0,0,0,0.107149279876271,0,0,0,-0.0376495827735297,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.00602212585095498,0.254401439792761,0,0.152208766488186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127536629698547
X601009.CH.EQUITY,0.255703500618661,0,0,0,0,0,0.266862488834192,0,0.254233787517033,0,0,0,0,0,0,0,0,0,0,0.133974268222866,0,-0.0316669318090669,0,-0.0430147706720164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.131301501566946,0.0392852371189421,0.190714486700875
X601166.CH.EQUITY,0.0413645216660684,0.0287190560967138,0.255123688858525,0,0.0232462294453159,0.109371524591996,0,0.104160772318752,0,0,0,0.0220677927931134,0.192733499598579,0,0,0.0962794485495075,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0720001755449052,0,-0.0258509756340401,0,0,0,0,0,0.0528156988883679,0
X601169.CH.EQUITY,0,0,0,0.17386245487743,0,0.163012888052745,0,0,0,0,0.266473857364334,0.188637083983319,0.0885432217796423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659734819124019,0,0,0.00655412129704675,0,0,0
X601229.CH.EQUITY,0,0.0149794364544812,0.252152203723218,0.175640380989386,0,0,0,0,0,0,0,1.38777878078145e-17,0.101498408686207,0.109464740042167,0,0,0.128697882281814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177619660615898,0,0,0,0,0.0155400680438521,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.209718046979159,0,0,0,0,0,0,0,0,0,0,0,0.114863816983652,0,0.176301766664365,0.345174406212914,0,0,0,0,-0.00193742005500502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324389456069772,0.0414476167478808,0,0.035259275177611,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.262848410000911,0,0,0.1192864578845,0,0,0,0,0.197975432907407,0,0,0,0.0583175735332464,0.167918053746906,0,0.243974351777225,0,0,0,0,0,0.00615079131434563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000655450277812022,0.0197597474206069,0,0,0,0
X601398.CH.EQUITY,0.0524632011914044,-0.0325829694054159,0,0,0,0,0,0.0675921739986983,0.105068743147064,0,0.131226233498514,-6.93889390390723e-18,0.0420070220891156,0,0,0.473996253609354,0,0,0.0760618879910982,0,0,0,0,0,-0.00862837047064726,0,0,0,0,0,0,0,0,-0.035298737383693,0,-0.0797179005511845,0,0,0,0,0,0,0.117716060445458,0,-0.027870333381185,0,0,0,0,-8.67361737988404e-19
