,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.0339024528745316,0,0,0,0.272076573067303,0.0429888956500191,0,0,0,0,0,0,0,0,0.412146817896657,0.325805388445897,0,0,0,0,0,0,0,-0.0288460386803916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152325474566987,0,0,0,0,0,0,0,0,0,0,-0.155944980840961
X002142.CH.EQUITY,0,0,0,0,0,0.792960714059796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562260221507056,-0.118000316399518,-0.0250476696878075,0.267397958733861,0.0963103459962129,0,0,0,0,0,0,0,0.00416973507469189,0,0,0,0.00812987750062426,0,0,0,0,0,-0.232006633665447,0,0,-0.200062169188957,0.104454612071107,0
X600000.CH.EQUITY,0,0,0,0.517843116027573,0,0.45446132848393,0,-0.0401236105457474,0,0,0,0,0,0,0,0,0.0405026196246999,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124523018296465,0,-0.0756449180895057,0.210130032820857,0
X600015.CH.EQUITY,0,0,0.00970258428218245,0,0,0.100988859052227,0,0,0.0189337460258147,0.0281020360788908,0,0.1063712238757,0,0.00629836276738766,0.23495415082869,8.67361737988404e-19,0,0,0,0.261358484413382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059183103027951,0,0,0,0,0,0,0,0,0,0,0,0,0.105253665907466,0
X600016.CH.EQUITY,0,0.036551969861664,0,0,0,0,0,0,0,0,0,0.0754942852898837,0,0.162755486154181,0.169354372859621,0,0,-1.38777878078145e-17,0.24056940212516,0,0,0,0,-0.0140508886555567,0,0,0.00242669153572057,0,0,0,0,-0.20452222181479,0,0.0911735088274901,0,0,0,0,0,0,0,0,0.175748983441015,0,0,0.167454895301593,0,0,0,0.0973258900398092,0,0
X600036.CH.EQUITY,0.271258311106924,0,0.00247832820510433,0,0,0,0.11400118364882,0,0.142444553956657,0,0,0,0.100376036064067,0,0,0,0,0,0,0,0.00590248524482241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958184118001779,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0.11013624171583,0,0.0999887764216934,0.0248028056217239,-0.121441412569139,0,0.531818579851658,0,0,0,0,0,0,0,0,0,0,0.0314381320048307,0,0,0,0,0,0,0,0.0502496378351968,0,0,0,0,0,0,0,0,0,0,0,0,0.0218854592109808,0.274862738965211,0,0,-0.0252806744664518,0,0,0,-0.0624211631664972
X600926.CH.EQUITY,0,0,0,0,0,0,0.14873379520369,0,0,0,0,0,0.316322312098818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228526774509868,0,0,0.117564966913898,0.0172656389682243,0,-0.0252570439797887,0.046391941275421,0,0,0,0,0,0,0,0,-0.00944234473803652,0,0,0.0810707277280299,-0.0403628135391041,0.0129866985152915
X601009.CH.EQUITY,0,0,0,0,0,0.439735187256863,0.00146507394628687,0,0,0,0,0,0.144134305678584,0,0,0,0,0,0,0.196739990876011,0,0.0373652677265033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169280104015714,0,0.0312915583003577,0,0,0,0,-0.017335587113695,0,0.235521002957413,0,5.42101086242752e-20
X601166.CH.EQUITY,0,0,0,0,0,0,0.00956596328264032,0,0,0,0.269182529362999,0.0139240210567026,0,0,0,0,0,0.0907846445167221,0.374990097869654,0,0,0,0,0,0,0,0.000717231315631025,0,0,0,0,0,0,0,0.0617676655536852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172188417701561,0
