,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.207173807402442,0,0,0,0,0,0,0.175092954791697,0,0,-0.0247444935993061,0,0,0,0.0754486474150168,0,0,0,0,0.1704391865251,0,0,0,-0.0903642315280459,0,0,0,0,0,0,0,0,0,0,0.0838917473457649,0.298974319965195,0,-0.253322127595487,0,0,0,0,0,0.131664976359152,0,0,0,0,0,0,-0.192848951226207
X002142.CH.EQUITY,0.169105781880742,0,0,0,0,0.125972949336533,0.00859773050718778,0.132887292344333,0,0,-0.118866327215925,0,0,0,0,0,0,0,0,-0.0666795347154077,0,0,0,0,0,0,0.118947681306198,-0.218742179929106,0,0,0,0.0259653135723452,0,0,0,0,0,0,0,0,0.0622159349380037,0.0810414076389231,0,0.236079671161745,0,0,0,0,0,0,-0.099692941205437,-0.210694728291626
X600000.CH.EQUITY,0.0749675817981599,0,0,0,0,0.169690073511461,0,0,0,0,0,0,0.374382272758542,0,0.148887493782325,0,0.0939734079639822,0,0,0,0,0,0,0,0,0,0.172252933849458,0,0,0,0,0,0,0,0,0.0484778952743487,0,0,0,0,0,0,0,0,-0.0155257884236966,0,-0.050247354553468,0.00107104464008482,0,0,0,0.0632247640231481
X600015.CH.EQUITY,0,0,0,0,0,0,0.0287828406566008,0,0,0.118153010992502,0,0,0,0,0.0856286911450607,0.151966223368681,0,0.0297635463812234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224450495499769,0,0,0,0,0.0506362900630435,0.0181631978092253,0,0,0,0,0,0.2962967301166,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0216736574490972,0,0,0,0.112482078466359,0,0,0.23335516731024,0.0253737207759076,0,0.185398385261783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527124655700524,0,0,0,0,0,0,0.16236300385562,0,0,0,0,0,0,0,0.160899516667629,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.160102589864764,0.0877757692132393,0.174740781236804,0,0,0,0,0,0.086878468902622,0,0,0,0.117260550142138,0,0,0,0,0,0,0,0,0,0,0,-0.115739800685812,0,0,-0.0769415056796747,0,0,0,0,0.062716360375334,0.0275654937518238,0,0,0,0.0751066031124009,0,0,0,0,0,0,0,0,0.247425238608693,0,0.048877525871706,0,0.0279195004463519,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.154619916247611,0.187374335126391,0.10598704168159,0,0,0,0,0.0393441222214874,0,0.100238359359655,0,0,0,0,0,0,0,0,0.049943764881351,0,0,0,0.103811881131436,0,0,0,0,0.00523330135706147,0,0,0,0,0,0,0.0388854702594976,0.00830443254780429,0,0.107957893812832,0,0,0,0,0,0
X601009.CH.EQUITY,0.199262841995103,0,0,0.228221929256551,0,0,0.0214837616111341,0,0,0,0.0673896668460472,0.195069461180023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882734854991723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132440811266951,0,0,0,-0.0719356624429071
X601166.CH.EQUITY,0,0,0,0,0,0.240432769729517,0,0.275922638790457,0,0.102647004929165,0,0,0,0,0,0.0585237225990573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817204821055556,0,0,0,0,0.206226269608855,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.293647521832429,0.469607781264515,0,0,0,0,0.00542027826917048,0,0,0,0.219516571453942,-0.0350237047184304,0,0,0.0273277461523106,0,0,0,0,0,0,0,0,0,0,-0.110008847452702,-0.00247310985673112,0,-0.000944973057791943,0,0,0,0,0,0,0,0,0,0,0,0,0.0687110077509634,0.0737990110995347,0,0,0,0,0,0,0
