,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.0607678556243212,0,0,0,0,0,0.0542515880826959,0,0,0.37227117419441,0,0,0,0,0,0,0,0,-0.134567766049497,0,0,0,0.186962031612903,0,0.0133728505435003,0,0,0,0,0,0,0,0,0,0,0,0.0118273158290776,0,0,0.408725267946929,0,0,0,0,-0.108673782127639,0,0,-0.10593647732344,-0.150687412573165
X002142.CH.EQUITY,0.218232839072527,0,0,0,0,0,0,0.0216978640411842,0.109288640425028,0.0173746812953839,0.0090126406048706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206373778279241,0,0,-0.0421969134762246,0,0,0,0,0,0,0,0,0,0,0.293601159300782,0,0,0.00261067972460682,0,0,0,0,-0.0374110578689735,0,0
X600000.CH.EQUITY,0.0433449692870523,0,0,0,0.26839281836684,0.149071567789968,0,0,0,0,0.0769423141190814,0,0,0.069477377493928,0,0,0,0,0,0,0,0.0165355443460512,0,0,0.0242872440485603,0,0,0,0,0,0,0,0,0.186764863486616,0,0,0,0,0,0.0824274943583174,0,0,0,0,0,0,0,0.00809304511444644,0,0.090353104337261
X600015.CH.EQUITY,0,0,0,0,0.0515087929618631,0,0,0,0,0.463776666859209,0.0466662140887867,0,0.0871074515806563,0,0,0,0,0,0.0751949237005001,0,0,0,0,0,0,0,0,0,0,0,0.0655142837848141,0,0,0.00889783744961606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0319855628303828,0,0.380853732564947,0,0,0,0,0,0,0.0613182698870775,0,0.137839724980451,-2.16840434497101e-19,0,0,0.242764071303827,0,0,0,0,0,0,0,0,-0.0914697825242307,0,0,0,0,0,0,0.151034940796953,0,0,0,0,0,0,0.0623779367162702,0.0617427496374833,0.000619520740673277,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.229589749632391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354119383321943,0,0,0,0,0,0,0,0,0,-0.172058635584753,0,0,0,0.0873107834141769,0.496523097426404,0,0.0967586844326922,0.0717945621054998,0,0,0,0.209213190410018,0,0,0.10928568027424
X600919.CH.EQUITY,0,0,0,0,0,0.167081265159154,0,0,0,0.400556129754899,0,0,0,0,0,0,0.0605106986523728,0,0,0.0912268766707352,0,-0.0322927691975508,0,0,0,0,0,0,0,0,0,0,0,0.283271412378867,0.0153992120063826,0,0,0,0,0.291391681199551,0,0,0,-0.881580124308352,0,0,0,0.126267220503217,0,0
X601009.CH.EQUITY,0.556717008130953,0,0,0,0,0,0,0,0.0782470771782741,0,0,0,0,0.129397098286067,0.144646130814675,0,0,0,0,0,0,-0.209259784501031,0.111914596303904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893151513507871,0,0.0178307944924912,0,0,0,0.173989301037468,0,0,0,0
X601166.CH.EQUITY,0,0.252829233155111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147963902116974,0.204510286251049,0,0,0,0,0,0,-0.0287762060275581,0.0410507804974737,0.0739551041405576,0,0,0,0,0,0,0,0,0.0629153404011074,0,0,0,0,0,0,0.0525310245386227,0.170469881251328,0.188094979263353,0,0,-0.0480735650402142,0,0,0
X601169.CH.EQUITY,0,0,0,0.539909472251387,0.275214165803218,0,0,0,0,0,0,0,0.00149979478722569,0,0,0,0,0.0227296334637653,0,0.11045791402498,0,0,0,0,0.134577856618453,0,0,0.0164689396161481,0,0,0,0,0,0,0,0,0,0,0,0,0.0657357631722651,0,0,0,0,0,0,0,0.04761256758558,0
X601229.CH.EQUITY,0.186801482942377,0.0887888715808417,0,0.173490900303072,0.09964657172013,0,0.0382035181722339,0,0,0,0,0,0,0,0.0647797516932703,0.408998314428538,0,0,0,0,-0.0940894297189663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.28611897839051,0,0,0.0720104646686308,0.0964599210810522,0.0730272842816831,0,0.0734489568222332,0,0,0,0,0,0,0,0,0,0,0,0,0.0197527345724991,0,0,0,0,0,0,0,0,0,0.034218083292289,0,0.186199414166263,0,0,0,0,0,0.0981442724494902,0,0
X601328.CH.EQUITY,0,0,0,0,0.205015723743642,0,0,0,0,0,0,0.0984781708772594,0,0,0,0.115093094314733,0.246792932220521,0.0654875757460722,0,0,0,0,0,0,0,0,0.118128729526661,0,0,0,0.0342852814979128,0,0,0.114617010523678,0,0,0,0,0,0,0,0,0.00902151385039758,0,0,0,0,0,0.00984949710823043,0
X601398.CH.EQUITY,-0.0435447286365079,0,0,0,0.13212827919258,0,0,0.0487590950800136,0,0,-0.0107813011427618,0.10808984774784,0,0,0,0.45020790791472,0.229034517358174,0,0,8.67361737988404e-19,0,0.0886384006033615,0,0,0,-0.063756183965497,0,0,-0.230953821602202,-0.126537906805987,0,0,0,0,0,0,0.273087841932477,0,0,0,0,0,0,0,0,-0.134332909663212,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0.163687960225705,0,0,0,0,0,0.151066723487411,0,0,0,0,0,0,0.201807046121106,-0.0155316524834423,0,-0.00939528824389008,0,0,0,0,0,0,0,-0.0674070548332463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,0.116343135900737,0,0.0264728028039977,0.0949980872947394,0,0,0,0.21427332513821,0,0,0,0,0,0,0.0846778951935885,0,0,0,0,0,0,0,0,0,0,0,0,0.0547989307378454,0,0,0.10016363396113,0,0,0,0,0,0,0,0,0,0.0142772837114996,0,0
