,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.245555150553523,0,0,0,0.248536402725607,0.0787341345361019,0.222756219593248,1.73472347597681e-18,0.281048150313391,0.0273966828954211,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.228671652622614,0,0,0,0,0,0,0,0,0,0,0.179746636372717,0,0,0,0,0.124058545297836,0,0.00493417061463456,0,0,0,0,0,-0.0576855760176863,0,0,0
X002142.CH.EQUITY,0.160328148865689,0,0,0,-0.0523267546474043,0.153590983746072,0,0.118949746203182,0,0,0,0,0,0,0,0,0,-0.129299292256208,0,0,0,0,0,0,-0.00766691321829833,0,0.0382705547765797,-0.145117661863257,0,0,0,0,0,0,-0.0980170188959415,-0.0670755804220013,0,0,0,0,0.211826803850938,0.234268528907777,0,0.284554687518773,0,0,0,0,0,0,-0.105267103112894,-0.0861423969649936
X600000.CH.EQUITY,0.0795843451730047,0,0,0,0,0.0500221738375405,0,0,0,0,0,0,0.534913598128108,0,0,0,0,0,0,0,0,0,0,0.0214519368735588,1.73472347597681e-18,0,0.159403813718784,0,0,0,0.0441851191254856,0,0,0,0.0181635778800787,0,0,0,0,0,0,0,0,0,0,0,-0.030273296027043,0,0,0,0,0.134429282690421
X600015.CH.EQUITY,0,-0.104045812859552,0,0,0.195737335168758,0,0.0602229654929813,0,0,0.167257861724697,0.0307095019265129,0,0,0,0.284691351425641,-6.93889390390723e-18,0,0,0,0,0,1.26654773623521e-05,0,0,0,0.00295133992227232,0,0,0,0,0,0,0,0,0,0.0614378254113776,0,0,0,0,0,0,0,0.196472807827757,0,0,0,0.0182493370617991,0,0,0,0
X600016.CH.EQUITY,0,0,-2.16840434497101e-19,0.267112497564209,0,0,0.131927541932403,0,0,0,0,8.67361737988404e-19,0.149420791678549,0,0,0,0.101417093274875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0594335830859592,0,0.0440361527312768,0,0,0,0,0.110869307095261,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.214060126768758,0.145646383073395,0.279635815065319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.58532713530111e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530889216738349,0,0,0,0,0,0,0,0,0,0,0.0461559018384016,0,0.264592344612844,0,0.00462773320886181,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0325793546283915,0,0,0,0,0.218790310760166,0,0,0,0,0,0,0,0,0,0,0.0401457461757995,0,0,0.014565651103981,0.0850111133403223,0,0,0,0.0295900140022818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.192468727851956,0,0,0.152672134636573,0,0,0.0722714361859369,0,0,0.0212190659720088,0.147549532618037,0.0931915121766815,0,0,0.217198794302524,0.121619100421832,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261148141589592,0,0,0,0,0,0,0,0,0,0,0.0635051020517375,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,-4.33680868994202e-19,0,0,0,0,0.446992473117704,0,0.506805222420292,0,0.022366656091994,0,0,0,0,0,0.0182562898734743,0,0,0,0,0,0,0,0,0,0,0.0401186762757771,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265774754999367,0,0,0,0,0,0,0.0696012237884695,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.214595251280883,0.368416548066772,0,0,0,0,0.0266262050352177,0,0,0,0.289372350673682,0,0,0,0,0,0,0.0632707800221597,0,0,0,0,0,0,0.032203748871062,0,0,-1.38777878078145e-17,-0.0402209051238591,0,0,0,0,0.0387891350986426,0,0.0218250383706837,0,0,0,0.0478310168337134,0,0,0.193592621898658,0,0,0,0,0,-0.0163623827274518,0
