,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.254622171442145,0,0,0,0,0,0,0,0,0.184380154358528,0,0,0,0,0,0,0,0.0987695835770247,0,-0.13162763788192,0,0,0,0.207900717700582,0,0,0,0,0,0,0.312376068861721,0.0358135118929373,0.0752472884539247,0,0,-0.347235030408859,0,0,0,0,0,0,0,0,-0.0154950176328589,0,0,0,-0.0188180512807879
X002142.CH.EQUITY,0.216668562923723,0,0,0,0,0.0420664951420878,0.02348565508626,0,0.0670558677626381,0,0,0,0,0.0155481709594084,0,0,0.155208138871318,0,0,0,0,0,0,0,0.0123531817106448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718536286334592,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0258640503030786,0,0,0,0.205990018143393,0.157994908959895,0.0389412471289004,0,0,-4.33680868994202e-19,0,0,0.25014952077375,0,0.0628727227027719,0,0.0702513672283099,0,0.0116988533932834,0,0,0,0,0,0,0,0,0,0.0958371058987483,-0.142512865380563,0,0,0,0,0,0,0,0,0,0.247667553937065,0,0,0,-0.0951552512472822,0,0,0,0,0,0
X600015.CH.EQUITY,0.0291485599044903,0,0,0,0.0133210689466528,0,0,0,0,0.265728592644519,0,0,0,0,0.40511419008383,0.0168327432989902,0,0,0,0.0304947059507056,0,0.219173776436638,0,0,0,0,0,0,0,0,0,0.0332204918117601,0,0,0,0,0,0,0,0,0,0.123690106104059,0,0,0,0.0306035466246058,0,0,0,0
X600016.CH.EQUITY,0,0.083287828209367,3.46944695195361e-18,0.282803947329107,0,0,0,0,0,0,0.0806002662194795,0,0.205410358269617,0,0,0,0.158283471272208,0,0,0,0,0,0,0,0.0879684612996722,0,0.0504322851042527,0,0,0,0,0,0.138679686903031,0,0,0,0,0,-0.0566045287308311,0,0.00592308997037883,0.167661204364892,0,0,0,0,0,0,0,0.0362874550642426
X600036.CH.EQUITY,0,0.169413781772656,0.280605156602128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149130127864103,0,-0.0970770810548227,0.0414284652636714,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0538813215142932,0.397940777773161,0,0.0116307747285687,0,0,0,0,0.058790453722684,0,0.0294691782486483,0
X600919.CH.EQUITY,0,0,0,0,0.127735153415403,0,0,0,0,0.205288067881113,0,0,0,0.169451229533574,0.0460576103389004,0,0.281169738467115,0,-0.0136214139137808,-0.0293200021704654,0,0,0,0,0,0,0,0,0.149376271565657,0,0,0,0,0,0,0,-0.0550564899092963,0,-0.0610634386695076,0,0,-0.0922632204178556,0,0,0,0,0,0,0,0.0405810824228605
X601009.CH.EQUITY,0.432718138570014,0,-0.0756484966656871,0,0,0,0,0,0.145515325055151,0,0,0,0,0.140519045469196,0.223429422331175,0.124664164985702,0,0,-0.0715370029204691,0,0,0,-0.237501269242846,0,0,0,0,0,0,0,0,0,-0.0630009953172635,0,0,0,0,0,0,0,0,0,0,0,0.286593688547431,0.174450547388208,0,0,0,0
X601166.CH.EQUITY,0,0.407052676465176,0,0,0,0,0,0,0,-0.0468192479667241,0,0,0,0,0,0.0717250180525285,0.236726349417994,0,0,0,0,0,0,0,0,0.0124533637721289,0,-0.187155856819639,0,0,0,0,0,0,0.262199013913749,0,0,0,0,0,0,0.182263304240062,0.232139157672894,0.00780326106360572,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.177743940659567,0.542315423938191,0,0,0,0,0,0,0,0,0.29184710588478,-0.0624230001746407,0,0,0.0777603416586218,0,0,0,0,0,0,0.157789634844898,0,0,0,0,-0.00845582566659788,0,0,0,0,0,-0.0196655635182195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903480565689752,0.0472955083997527
