,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2890.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,MKRturn,RealEstateDiff
X2887.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284170218028803,0,0.207424843793847,0,0.0549651419704592,0,0,0,0,0.261846993078402,0,0,0,0,0,0,-8.67361737988404e-19,0,0.192554497235202,0.00105150230974861,0
X2890.TT.EQUITY,0,-0.10827429580782,0,0,0,0,0,0,0,0,0.301788839280783,0,0,0,0,0,0,0,-0.0571633276057286,0,0,-0.0580141013174005,0,0,0,0,0.0421826000292692,0,0.315034998525916,0,0,0.185634106984957,0.236271766003525,-3.46944695195361e-18,0,0,0,0,-0.0383479281596379,-0.148493378297722,0.215751513310268,0,0,0,0,0,0,0,0.0658045965210552,0,0,0
X2891.TT.EQUITY,0,0,0,0,-0.197433680756392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.314742165476079,0,0,0.312264490665449,0,-0.026857968347307,0,0,0,-0.00369749977773,0,0,0,0,0,0,0,0,0,0,0.279372645790294,-0.136899405950224,0
X2892.TT.EQUITY,-0.00680839290416133,0,0,0,0,0,0,0,0,-0.0780452325303373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.321347162278525,0.019373322978966,0,0.0897434031812361,0.383373160225699,0,0.127879011416572,0,0,0.103687815861538,0,0,0,0.0512627497332061,0,0,0,0,0,0,0.0044642285410468,0,0,0,8.67361737988404e-19
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0235740461535553,0.0920845014415576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779395098649966,0.48591038291821,0.123826863189803,0,0,0,0,0.103423435159024,0,0,0,0.0618936700731315,0,0,0,0.0558307526062249,0,0,0,0,0,0.00444405202225961,0,0.0354670935688444,0,0,0
X000166.CH.EQUITY,-0.0865506938363328,0,0,0,0,0,0,0,0,0,0.160881658219515,0,0,0,0,0.0922837999207629,0,0,0,0,0,0,0,0,0.153196564951478,0,0,0,0,0,0.0557281036410655,0,0.205573005548246,0,0,0.14157772213297,0,0,0.2457509513267,0,0,0,0.168270982178827,0,0,0.133774354278222,0,0,0,0,-0.102164416600508,0
X600030.CH.EQUITY,0,0,0,-0.0212667851779513,0,0,0,0,0,0,0,0,-0.0515069903066218,-0.0424431842696372,-0.0905337810388859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.125653409649532,0,0,0.0368721048026041,0.394122560753508,0.105018154987305,0.213374677350819,0,0,0.0946417645726559,0.142271485019309,0,0,0,0,0,0,0,0.0919034908912886
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00332080503553699,0,0,0.0702834190177139,0,0,0.00672989556069363,0,0,0,0,0,0,0,0,0,0,0,0,0.077877891219178,0,0,0,0,0,0.367178842543583,0,0,0.246233795458864,0.124684065516593,0.170220651134439,0,0,0,0,0,0,0,0,-0.133720363122433,0,-0.0328002680696826,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.103207673642157,0,3.46944695195361e-18,0,0,0,-0.0833776781416867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126819952751572,0.197302578278939,0,0,0.0710790472761664,0,0,0.0344885275680308,0,0.0882574134895181,0,0.264884495135737,0,0,-0.132380543794291,0,0.100025249635584,0
X601211.CH.EQUITY,0,0,0,0,0,-0.129569523196069,-0.0663848338728284,0,0,0,0,0.199956997454491,0,0,0,0,0,0,0.0313703818859089,0,0.0400410245839478,0,0,0,0,0.111830168159096,0,0,0,0,0,0,0,0,0.270850224221751,0.0148970045490112,0,0.233593777578008,0,0.107236303808893,0,-0.0692031836564401,0,0,0,0.0949912495616037,0,0,0,0.0152988743871691,-0.0495426947934595,0
X601688.CH.EQUITY,0,0,0,0,0.0841452150672263,0,0,0,-0.0237974916716933,0,0,0,-0.0523538263592455,0.176279968849737,0,0.237662093666538,0.12545110488147,-0.0954753930086716,0.0283810757514066,-0.084331150515143,0,0,0,0,0,0,0.21778520619697,0,0,0,0,0,0,0,0.0857626359339543,0.258400806127116,0,0,0.204105834799162,0,0,0,0.340145588452406,0,-0.073145046997226,0,0,0,0,0,0,0
X2885.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157536127817281,0,0.0268047362762821,0,0,0.0369612240235333,0,0,0,0,0,0.0298396712868997,0,0,0.359981076971816,0.108992712584639,0.0307173583238036,0,0,0,0,0,0,0,0.00083619978385932,0,0,0,0,0,0,0,0.163064777883494,0.193678488497107,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.346169760903484,0,0,0,0,0,0,0,0,0,0.341664443849347,-0.245156914298368,0.0692856444284843,0,0.135231187016829,0,0,0,0,0,0,0,0,0,0.0686607117601992,0,0,0,0,0,0,0.054868776885776,-0.0924033307730376,0,0,0,0.389888863840964,0,0,0,0,0,0,0,0,-0.12317183071325
X601319.CH.EQUITY,0,0,0.030894007775097,0,0,0.118175891726769,0,0.157378979815447,0,0,0,0,0,-0.0182723714520256,0,0,0.00997708309093208,0,0,0,0,0,0,0,0,0,0,0,-0.0291294781739264,0,0,-0.00876997492231841,0,0,0.259638376726026,0,0.0535106936417282,0,0,0.0621742994018459,0,0.123405369853717,0,0,0,0.0471695193791707,0,0,0,0,0,0
X601336.CH.EQUITY,0.0233099308079921,0,-0.0526343111080848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534805336364148,0,0,0,0,0,0,0,0,0.409573493596297,0,0,0,0.189953373770646,0.182796261399251,0,0.0388791043209259,0.00112552222663955,-3.46944695195361e-18,0,0,0,-0.108840959589603,0
X601601.CH.EQUITY,0,0,0,0,0,0.246159732326413,0,-0.148652399245835,0,0,0.190258542207343,0,0.0718235370760762,-0.616030163001092,0,0,0,0,0,0,0.231996745497187,0,0,0,0,0,0,0,0,0,0,0,-0.0624542486128092,0,0,0,0,0,0,0,0,0,0,0,0,0.664694731793221,0,0,0,0,0.150689694562245,0
X601628.CH.EQUITY,0.0822449809317099,0,0,0,0,0,0,0,0,0,0,0.0198410978038127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460537714302832,0,0,0,0,0,0,0,0,0.0529157265793464,0,-0.0741932337156467,0.382969736738175,0,0,0,0,0.189593352091176,0,0.269222095188373,0,0,0,0,0,0,0.0133426293592688
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0255763341891499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100192883041567,0,0,0.106657063044554,0,0,0,0.0011157934735935,0.150102302040775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306643376269282,0.229279312421299,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0.0602128001288622,0,-0.0983658223851926,0,0,-0.0116832482651572,0,0,0.0135114182915472,0,0,0,0,0,0.00443686002372865,0,0,0,0,-0.0431864259252087,0.0817065154254684,0,0,0.10827892583706,0.004090215708543,0,0,0,0,0,0,-0.0212568386048566,0,0,0,0,0,0,0.0703346608968872,0,0,0.427754334187582,0,0,0.33500198006382,0,0
X2883.TT.EQUITY,0,0,-0.0117028511696924,0,0,0,0,0,0,0,0,0,0,-0.010737846542322,0,0.0161776968793532,0,0,0,0,0,0,0,0,0,0,0,0.156564266499134,0,0,0.128063323259099,0,0,0,0,0,0,0,0,0,0.232240129075358,0,0,0,0,0,0,0.138441299625194,0,0.273239881925826,0,0
X2888.TT.EQUITY,0,0,0,0,0,0,0.00115376341962995,0,0,0,0,0.0964029339370129,0,0,0,0,0,0,0.0490867001907307,0,0,0,0.0327762592128002,0,0,0.0645505367320743,0.134122045606789,0,0,0.161437463339839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0378412028678535,0,0.313079294328204,0.175753316262588,0,0,0
MKRturn,0,0,-0.143101225974918,0,-0.240220197388626,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.0767393318945809,0,0,0,0,0,0,0,0,0.16805350745043,0,0.0792215718572516,0.308733777424387,0,0,0,0,-0.227384056727634,0,0,0.00798372845666936,0,0,0,0,0,0,-0.0501888669913266,0,0,0,0,0,0,-0.180641179792477
RealEstateDiff,0,0,0,0,0,0.321150005592906,0,0.104837547699862,0,0,0,0,-0.18250079813943,0.16736033187757,0,-0.300621090801108,0,0,0.130662701178342,0,0,-0.116552075887176,0,0.0566246115008504,0,0.134977462398938,0,0,0,0,0.0561179357524188,0,0,0,-0.057606736883974,0,0,0,0,0,0,0,0,0,0,0,-0.240485444188022,0,0,0,0.0822098688535712,0
