,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.249746878322137,0.10506368843429,0,0,0.260408024514318,0,0,0,0,0,0,0,0,0.261224383583318,0,0,0,0,0.0602578976207169,0,0,0,-0.0201817765117625,0,0,0,0,0,0,0,0,0,0,0,0.164443293813423,0,0,0,0,0.0152602182134295,0,0.123097142608228,0,0,-0.148053878220735,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.297268936120078,0,0.211770068681953,0,0,0,0,0,0,0,0,0,0,0.00671089927919824,0,0,0,0,-0.010025227122356,0,0,0,-0.257948443601306,-0.0887945000017124,-0.0573013514154378,0,0,0,0,0,0,0,0,-0.209230284403577,0,0.137642197389335,0.325581424451158,0,0.432487511853886,0,0,0,-0.0995206762413879,0,0,0,0
X600000.CH.EQUITY,0.162127293484697,0,0,0,0,0.0697248158737276,0,0,0,0.132671449913225,0,0,0.419215291038651,0,0,0,0,0,0,0,0,0,0.0399004648422309,0,0.0303195888442552,0,0,0.087248405954901,0,0,0,0,0,0,0,0.115826013756701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.138518832423548,0,0.0451247717696053,0,0.0428057482321777,0.109867783830264,0,0,0,0,0,0,0.113902386318399,0,0,0.0223845127225874,0,0,0,0.0438274659586079,0,0,0,0,0,0,0,0.181768151704847,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.239215155146499,0,0,0,0.0359086993527849,0,0,0,0
X600016.CH.EQUITY,0,0,0,-1.38777878078145e-17,0,0,0.0700595900028132,0,0,0,0,0,0.471277606706436,0,0,0,0,0,0,0.0922784865222298,0,0,0,0,0,0,0,0,0,0.144767980431421,0,0,0,0,0,0,0,0.130352191782013,0,0,0,0,0,0,0,0,0,0,0,0.0979131341575032,0,0
X600036.CH.EQUITY,0.522215017455197,0.00518285706170788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147396692951166,0,0,-0.0294412046574626,0,0,0,0,0,0,0,0.0192812038868803,0,0.134376894362118,0,0,0,0,0,0,0,0.210253556392448,0,0,0,0,-0.0200647654243633
X600919.CH.EQUITY,0,0,0,0,0.125537968081834,0,0,0,0,0,0,0,0.397407295820064,0,0,0.249908556252554,0,0,0,0,0,0,0,0,0,0,0,0,0.101407715793497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.0264132077378588,0,0,0.254062622964623,0,0,0,0,0.0731183433419672,0,0.075160742039156,0.0794795854248565,0,0,0.164510050450547,0.100179634989892,0,0,0,0,0.0346707172640712,0,0.0299892874688447,0.0447754064074925,0.0110234011828125,0,0,0,0,0,0.0943891537091051,0,0,0,0,0,0,0,0,0,0.00726211051091056,0,0,0,0,0,0,0,0,0,0,-0.0223968925438631
X601166.CH.EQUITY,0,0,0,0,0,0.329182891833773,0,0.350070812971769,0,0,0,0,0,0,0.142471593083779,0.067314200711004,0,0,0,0,0,0,0,0,0,0,0,0,0.0492328093149774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558811585665734,0,0
X601169.CH.EQUITY,0.010226435716532,0,0.137084602005464,0.102586428530418,0,0,0,0,0,0,0,0,0.349015247595093,0.141748408572725,0,0,0,0,0,0.00703760430552887,0,0,0,0,0,0,0,0,0,0,0.146165169117018,0,0,0,0.0857581942881217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
