,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0,0.0888585340301748,0,0,0,0,0.333189767467314,0,0,0,0,0.073045226867792,0,0.0116547248768268,0,0.167931751735339,0.0239562904251644,0.221172460414807,0,0,0,0,0.13092089518888,0,0,0,0,0,0,0,0,0,0,0,0,-0.0512889789105893,0,0.179260242922594,0,0,0,0,0,0,0,-0.0761889553386204,0
X002142.CH.EQUITY,0,0,0,0,0,0.129721415495121,0.203873254455177,0,0.14854806476212,0,0.0543979412667465,0,0,0,0.0636553209767435,0,0,0,0,0,0,0,0,0,0.0203517431430169,-0.0599468846625843,0,0,0,0,0,0,0,0,0,0,-0.0712455797693677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002958.CH.EQUITY,0,0,0,0,0.403558585504553,0,0,0,0,0,0,0,0,0,0,0,0,0.06858021658804,0,0,0,0,0.227469040850481,0,0,0.0541006455598863,0,0,0,0,0,0,0.0831825710712028,0,0.0940192519651355,0,0,0,0.0304522155680319,0,0,0,0,0.0537455204163855,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.501684107121958,-0.00862867517497271,-0.199015751590943,0,0,0,0,0,0,0,0,0,0.287706639532061,0,-0.350198739825728,0,0.149449778608555,4.33680868994202e-19,0,0,0,0.0757296499140086,0,0,0,0,0,-0.00219713671277904,0,0,0,0,0,0,0,-0.270238542816511,0,0,0.370160174160198,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.172897632716567,0,0,0.193063315529552,0,0,0,0,0,0,0.126282512792117,0,-6.93889390390723e-18,0,0,-6.93889390390723e-18,0,0,0,0.0166328278207239,0.0681515293707214,0.167743931397502,0,0.0891399723053446,0.0285587843321984,0.0545589527041914,0,0,0.0619422503630838,0,0,0,0,0,0.0172515763653037,0,0,0,0,0,0.0225139275986501,0,0,0,0,0,0,0,0,-0.0515129651928854
X600016.CH.EQUITY,0,0.168677446155716,0.018758764699045,0,0,0,0,0,0,0,0,0,0,0,0.163353565759182,0,0,0.0460150283384338,0.377306759674842,-0.0544024422954153,0,0,0,0.0753104799496213,0,0,0,0,0,0,0,0,0,0,-0.00428830858875237,0,6.93889390390723e-18,0,0,0,0,0.214543292073501,0,0,0,0,0,0,0,-0.0477301350680603,0,0
X600036.CH.EQUITY,-6.93889390390723e-18,0.432156181699114,0,0.14306900364762,0,0,0,0,0,0,0,0,-0.0974670865145714,0,0,0,0.316921774820497,0,0,0,0.111353038798713,0.0393865131736927,0,0,0,0,0,0,0,0,0,0,0,0.465715275269807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608746614520775,0.0859178681741985,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0.0843707924907794,0,0,0,0.433920297599917,0,0,0.0774383008839033,0,0,0.181622060659918,0,0,0.303245938869107,0,0.0576908251627973,0,0,0.0215158203805639,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108575939629491,0,0.424026731579813,0,0.12068295153404,0,0,-0.329747936026708,0,0,0.130259088382463,0,0.036441698454401,0
X600926.CH.EQUITY,0,0.323385504282135,0,0,0,0,0,0.254691550131707,0,0,0,0,0,0,0.00195930068625726,0,0,0,0,0.180265485394653,0,0.170570016585091,0,-6.93889390390723e-18,0,0,0,-0.1340978741376,0,-0.106403873815165,0,0,0,0.0436678732712312,0,0,0,0,0,0,0,0,0.0362059913031006,0,0.263745631596764,0,0,0,-0.240608860560409,0,-0.013084884166179,0
X600928.CH.EQUITY,0,0,0.471044812376962,0,0,0,0,0,0.192346816377285,0,0,0,0,0,0,0,0,0,0,0,0,0.001061591875665,0,-0.137762131184487,0,0.18778838868595,0,0,0,0,0,0,0,0.124327614458091,0,0,0.076474847537033,0,0,0,0,-0.144952094455148,0,0,0.128853600293718,0,0,0,-0.00801844426360306,-0.00422754338419906,0,-0.174676732069355
