,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.107646947151333,0.0472877777730868,0,0,0.0628855058342063,0,0.218925394464496,0,0,0,0,0.00249035217020602,0,0,0,0,0.112029863924713,0,0,-0.0649606307398819,0,0,0.172475335172356,0,0,0,0,0,0,0,0,0,0,0,0.058516917806423,0,0,0,0,0,0.27536617533521,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.348024320185863,0,0,0,0,0,0,-0.0463252769517266,0,0,0.404036214545333,0,0,0,0,0,0,0,0.102720329988503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272605197918795,0,0,0,0,0,0,0,0.0708161633305155,0.0476452704852161,0,-0.013629854198529,0,0,0
X600000.CH.EQUITY,0.00831362050098919,0,0,0,0.030798582819414,0,0,0.216687194370435,0,0,0.0119993896623034,0.0133107423399371,0,0.262342524577155,0,0.103061260912434,0,0.0522289722385447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198467782647278,0,0.0119399879185886,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0.34095945585489,0.35689824656226,0,0,0.117674537643775,0,0.130417548724639,0.0511220734641961,0,0,0.00017823469119495,0,0,0,-0.126727074602463,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,3.46944695195361e-18,0.0495221005232766,0.0602567182169972,0.124793550926313,0.359150825604966,0.152390399343596,0.15493340595387,0,0,0.0291580655584296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00411305397798751,0,0,0,0,0
X600036.CH.EQUITY,0.0608439072711557,0.169030004938094,0,0,0.0702402544558732,0,0,0,0,0,0,0,0,0,0,0.0434719440380769,0,0,0,0,0,0,0,0,0.0327849260996312,0,0.138108042360725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217973381280947,0.284477859569549,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0.00741146146650817,0.0413331277540686,0,0,0,0.175645326776611,0,0,0,0,0,0,0,0.0781217461555434,0,0.0415244512213793,0.112414181710966,0.0506846135091411,0,0,0,0,0,0,0,0,0,0,0.0434093629830536,0,0,0,0,0,0,0,0.170063446635445,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.275857936021599,0,0.112676478811584,0,-4.33680868994202e-19,0.0271131603116635,0.0875616009722825,0,0,0.219582606285889,0.00999891107002274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866980861810524,0,0.0601904786700352,0,0.0619332049744994,0,0,0,0,0,0,0,0,0,0,0,0,-0.0430236629373385
X601166.CH.EQUITY,0.0527501217089485,0,0.0189825892040558,0.0875690390425486,0,0.383519943422978,0,0,0,0,0.0389837056970303,0,0.0633858980660807,0,0.235507743395593,0,0,0,0.00947091577814194,0,0,0,0,0,0.0302243989696753,0,0.0435046949847132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272561331252192,0,0,0,0
X601169.CH.EQUITY,0,0.0749358456680208,0,0.250933683159964,0,0,0.356958437691723,0,0,0,0,0,0,0,0,0,0,0,0.0991812719074442,0.188403732674711,0,0,0,0.0707390214245879,0,-0.0145222496130033,0,0,0,0,0,0,0,0,0,0,0,0.0274659373965938,0,1.73472347597681e-18,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0
