,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.0708838113672903,0,0.118004098165048,0,0,0,0,0.0697680177381141,0,0,0,0,0,0,0,0.124212721418339,0,0,0.018036523201897,0,0,0,0,0,0,0,0.0870783443934051,0,0.11984216030609,0,0,0,0,0,0,0,0.0418642936866872,0.0661528073584468,0,0,0,0.182342772551247,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.0774519906034833,0,0,0,0,0.187188867570818,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.228358267884167,0.070967836355545,0,0,0,0,-0.13769021591462,0,0,0,0,0,0,0,0,0,0.0152743526317613,0,0,0,0,0,0,0.195867594905855,0,0.209224500573113,0,0,0,0,-0.105457127387627,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.159040665066826,0,0,0.478431280842122,0.0374440020179796,0,0,0.155985723417515,0,0,0,0.0017828803317289,0,0,0,0,0,0.244135295072451,0,0.0496177123866668,0,0,0,0,0,0,-0.032949676251952,0,0,0,0,-0.206835256678614,0,0,0,0,0,0,0.0265987905013876,0,-0.0435135027154071,0.0451967050048822,0,0,-0.122114107634887
X600015.CH.EQUITY,0.461747635086793,0,-0.151523246945055,0,0,0.357520533816835,-0.157982670075664,0,0,0.296865068007437,0,0,0,0,0.106641382174973,0,0,0,-0.0524206112833565,0,-0.159660783600565,0.0218777446851926,-0.128883742695906,0,0,0,0,0,0,0,0,0,0,0.176222384169923,0.0812538292973649,0,0,0,0,-0.0436894573519751,0,0,0,0,0,0,0,0,0,0.164228242669159
X600016.CH.EQUITY,0,0,0.155559705548385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11484767902054,0,0,0,0,0,0,0,0.074623823638002,0,0,0,0,0,0,0,0,0.286540160392782,0,0,0,0,0.0239416017702712,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0558907983039669,0,0.274984750498955,0,0,0.127126572526413,0,0,0,-0.070187357664507,0,0.463456892532001,0,0.128399543528336,0,0,0,0.116533752922011,0,0,0,0,0,0,0,0,-0.0458718058744028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158877897357436,0,0,0,0,-0.192348786879412,0.279764422220186,0,0
X600919.CH.EQUITY,-0.111342338394564,-0.426693871547071,0,0,0,1.12496388931034,0,0,0,0,0,0.119412615792239,0,0,0,0,0,0,0,0.277533529550867,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.415648015843729,0,0,0,0,0,-0.0794603210078783,0,-0.321968899400038,-0.146745866263959,-0.0235095410715497,0,0,0,0.159320676029856,0,0
X601009.CH.EQUITY,0,0,-0.11286467241999,0,0,0,0,0,0.165946369920976,0,0,0,0,0,0,0.0415620257488826,0,-0.334305566263686,0.127558747181479,0.247591270513907,0,-0.394944846001288,0,0,0,0,0,0,-0.112010784331556,0,0,0,0,0,0,0,0,-0.20655969490076,0,0,0,0.142375441418174,0.218783743066458,0,-0.0855401485113343,0,0.657146793425611,0,0,0.0224927428650686
X601166.CH.EQUITY,3.46944695195361e-18,0,0.299956652406197,0,0,0,0,0.168838697661318,0,0,0.0323541683239819,0.245975304569511,0,0.181656898489117,0,0,0,0,0,0.0206789840379693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0315572445368934
X601169.CH.EQUITY,0,0,0.135942091734561,1.45028703678058,0,-0.304422585771173,0,0,0,0,0,0,0,0,0,0,0,0,0.186160776062662,0.0276210430010171,0,-0.28160043876112,0.157300557414784,0.124744140000964,0,0,0,0,0,0,0,0,0,0.0835315324535138,0,0,0,0,0,-0.222655594224252,0,-0.216040118028819,0,0,0,0.0539986669119564,0,0,0,0
X601229.CH.EQUITY,0,0.0143946524456235,0.0485482240217622,0,0,0,0,0,0.122209615498041,0,0,0,0,0.411448904555402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.152294595572635,0.0652587070844495,0,0,0,0,0.224665815992983,0,0,0,0,0,0.154018963674984,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.102604145261128,-0.0719424428981953,0.654622602235969,0,0,0,0.0831629603991343,0,0,0,0,0,-0.302367765773877,0,0,0,-0.164026697503368,0,0,0.229627313907546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.146281459917957,-0.11701481120263,0,0,-0.457864366703672,0,0
X601328.CH.EQUITY,0,0,0,0,0,0.628896656112257,0,0,0,0.00555001428049394,0,0,0,0,0,0.0622653150903082,0,0.0227950002463163,0,0,0,0,-0.050706063471086,-0.192118977218383,0,0,0,-0.369427187059946,0,0,0,-0.162761065352706,0,0,0,0,-0.0697881117137506,0,0,0,0,0,0,0,0,-0.0162861707195195,0.34078300585901,0.0968531981493332,0,0
X601398.CH.EQUITY,0,0,-0.0914930756095453,-0.0258334297283913,0,0,0,0,0,0,0.747611194689006,0,0,0,-0.157692942079029,0,0,-0.146296315554614,0,0,0,0,0,-0.032557146958903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196162324130991,0,0,0,0,-0.0120344924628653,0,0,0.416281268206813,-0.0165183772764648,0
X601818.CH.EQUITY,0,0,0.0495374883408981,0,0,0.134872714803153,0,0,0.0183407679237734,0,0,0.206018035029422,0,0,0,0,0,0,0,0,0,0.0352052988043842,0,0,0,0,0,0,0,0,0,0,0,0.0904357125132724,0,0,0.43484816697144,0,0,-0.0634276102052235,3.46944695195361e-18,0,0,0,0,0,0,0,-0.00600011317489618,0
X601939.CH.EQUITY,0,0.644448610086898,0,0.0836440331507573,0,0,0,0,0,0,0.237258115470687,0,0.0196964609752186,0.343988170093379,0,0,0,0.0459118243962586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00340207702143121,0,0,0,0,-0.367703490350275,0,0,0,0,0,0,-0.0176276231269372,-0.0185190885838515,0,0,0
X601988.CH.EQUITY,0.727586489147316,0,0,0,0,0,-0.169906076608465,0,0,0,0,0,0,-0.389202812774919,-0.321048325775246,0,0,-0.069388571430104,0,0,0.207278312922822,0,0,0,0.562184106169491,0,0,0.0667871109726538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.0694620244941038,0,0,-0.0730452742474643,0,0
X601998.CH.EQUITY,0,0,0.0593410391721854,0,0,0,0,0,0,0.0537746659980105,0.0808850711193286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0.257319401490842,0.0178640423068573,0,0,0,0,0,0,0,0,0,0.0250060871309304,0,0,0,0,0,0,0,0.34043893756295,0,0
