,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.20551735788734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065843368454298,0.151336832500664,0,0,0,0,0.100903565044108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194474095249833,0,0.0818144194599899,0.178737419881352,0,0,0,0,0,0.116204569649477,0
X002142.CH.EQUITY,0.178024630351409,0,0,0,0,0.767405788060865,0,-0.0851678985733317,0,0,0.145908717535176,0,-0.286009766555319,0.0128050007868397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20390808646421,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0
X600000.CH.EQUITY,0,0,0,0,0,0.0940484055308533,0,0,0.141430741349871,0.0795065665583146,0,0.232685876250169,0.202339844883457,0,0.0846279417177474,0,0,0,0,0,0,0,0.0793495751717765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644303430664969,0,0,0,0,-0.0770595800663829,0.0354479427917197
X600015.CH.EQUITY,0,1.73472347597681e-18,0,0,0,0,0,0.311752157706986,0.0190656305696903,0,0.108004127011403,0,0,0,0,0.167114756204459,0,0,0,0,0,0,0,0,0.214662062342236,0,0,0,-0.0753562888683964,0,0,0,0.0123360987948229,-0.341047936653325,0,0,0,0,-0.150167517349932,0,0.0556525172203145,0,0,0,0,0,0,0,0,0.0367264408678404,-0.00626140568284853,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.156128916593656,6.93889390390723e-18,0.446726248939879,0,0,0,0.0829350066162656,0.21676868068329,0.0967431976744322,0,0,0.0830454261159772,0,0,0,0,0,0.0252285632109963,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451534851208703,0,0,0,0,0,0,0,0,0,0,0.0494403340466135
X600036.CH.EQUITY,0.125621488476938,0.315150503572835,0,0,0,0,0,0,0.0334046527553477,0,-0.0774718522515208,0,0,0,0,0.125113564261908,0,0,0,0,0,0.0980300472471346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00999194192138393,0,0,-0.0511308599264903,0,0.0541041614881537,0,0,0,0.203331492915008,0.043232374068339,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157079994270399,0.553458595751236,0,0,0,0,0,0,0.0834434003918963,0,0,-0.114150710263318,0,0,0,0,0,-0.158849484591029,0,0,0,0,0.299636379936577,0,0,0,0.0591015566581937,0,0,0,0,0,0,0,0,0.045479092106904,0.141670339759886,0,0.0371378440915534
X601009.CH.EQUITY,0,0,0,0.765165339555256,0,0,0,0,0,0,0.16883080229421,0,0,-0.051538608672662,0,0,0,-0.00568935963400699,0.063818993813332,0,0,0,0,0,0,0,-0.0336296868913373,0,0,0,0,0,0,-0.0172732143668606,0,0,0,0,6.93889390390723e-18,0,-0.0397321770546364,0,0,0,0,0,0.00695409468087495,0,0,-0.0744039444226983,0,0
X601166.CH.EQUITY,0.109659586092284,0.0127579690947636,0.446416804219391,0,0,0,0,0,0,0,0,0,0,0,0,0.199490059393286,0,0,0.0220629143559848,0,-0.00441702082219605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105160469895402,0,0.0126821066186785,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.106669980133952,0.237854099724038,0,0.263824682201755,0,0.338850925302523,0,0,0,0,0,0,0,0,0.0349706078339077,0,0.0247880608558245,0,0,0,0,0,0,0,-0.0867299226460878,0,0,0,0,0,0,0,0,0.0499646670591366,0,0,0,0,0,0,0,0,0,0,0,0,-0.0469824193389621,0,0,-0.0144950580480904,0.0258779240645879
