,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.349088392071449,0.00966930093193525,0,0,0.468165836629782,0,0,-0.271718786184075,0,-0.053707484567848,0,0,0,0,0,0,-0.131498356142306,0,0,0,0,-0.0024515212236584,0,0,-0.212682912637157,0,0.0464615369411888,0,0,0,-0.0392974716501832,0,0,0,0.306978794855362,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.245431279449885,0,0,0,0,0.215485018869888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058332502864463,0,-0.120715730852157,0,0,-0.0291291347478337,0.259207990941503,0,0,-0.04004722065663,-0.278958094400691,0,0,0,0,0,0,0,0,0.275512574496542,0,0.248185709905137,0,0,0,-0.109407545408519,0,0.268534469734809,0
X600000.CH.EQUITY,0,1.0842021724855e-19,0,0,0,0,0.100179916509988,0,0.0737972885120674,0.137118512180707,0,0,0.00628904563615575,0,0,0,0,0,0,0,0,0,0.113270092976611,0.0969399721256727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220251301754785,0.283903520909589,0,0,0,-0.0148993788019509,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.157075886624151,0.025751529352459,0.0167782114754718,0,0,0,0,0,0,0.137313738490599,0,0,0,0,0,0,0.105127923821045,0.170347884839853,0,0,0,-1.73472347597681e-18,0.108215449068677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235068320336525,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.0174426861196432,0,0,0,0,0,0,0,0,0,0,0,0,0.0160468803151481,0,0,0,0,0,0,0.158326718335787,0,0,0,-0.126843584737529,0,0.174371825602822,0,0,0,0,0.479870825131393,0,0,0,0,0,0,0,0,0,-0.190085652768006,0,0,0,-0.204074207167639
X600036.CH.EQUITY,0.290181690698225,0,0,0,0,0,0.0187379892363977,0,0.130959961963754,0.160795629404543,0.0773514483027751,0,0,0,0,0,0,0,0,0,0,0.0421157854391327,0.0432895625284374,0.117350110195604,0.0205836301759386,0,0,0,0,0,0,0,0,0.0760730270169153,0,0,0.0863648315508906,0,0,0,0,0,0,0,0,0,0,0,0.0639136015673291,0,0,-0.00825447536140685
X600919.CH.EQUITY,0,0.239298408599182,0,0,0.00457154221033508,0,0,0.313179936283224,0,0,0,0,0,0.0403828370828423,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.0359774769955404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502882146965768,0,0
X600926.CH.EQUITY,0,0,0.00396024753248114,0.0284456483933931,0,0,0.21590552424192,0,0,0.467263953302293,0,0,0,0,0,0,0.220917060421688,0,0,0,0.0649410938123615,0,0.0715689777191823,0,0,-0.172592134875683,0,0,0,0,0,0,0,0,0.0569844372573817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.210950801409172,0,0.20427920901859
X601009.CH.EQUITY,-0.149361524007623,0,0,0,-0.265746555704377,0,0,0.215358535187391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533286352860059,0,0,-0.135378671435496,0,0,0,0,0.0133963430551525,0,-0.236698354015741,-0.164751666680846,0,0,0,0,0,0,0,0,-0.143407868321787,-0.165455676704424,0,0.570554616073578,0,0,0.395131579183817,0.037026374068114,-0.151602676322838
X601166.CH.EQUITY,0.306761872619175,0,0,0,0,0,0,0,0.21200843261138,0,0,0,0,0,0,0,0,0,0,0.0718660019456468,0,0,0.186360493815298,0,-0.0388800032553406,0,0,0,0,-0.00515322704929197,0,0,0,0,0,0,0,0,-0.018846665025064,0,0,0,0,0,0,-0.175272740720449,0,0,0,0.428554570537182,0,-0.0533771047286762
X601169.CH.EQUITY,0,0,0.072298268673781,0,0,0,0,0,-1.44804069676041e-05,0,0,0,0.174336943632648,0,0,0,0,-0.113540069852759,0.0215076976092501,0.585500191992229,0,0,0,0,0,0,-0.0724315023206403,0,0,0,0,0,0,0,0,0,0.287867883687503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
