,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.212243744253696,0,0.185821033442816,0,0,0,0.384055473350527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360516841164858,0,0,0,0,0,0,0,0,0.139703560666965,0,0.00627010551355535,0,0,0,0,0,0,0,0,0,0.0268623723679899,0,0,0.124410838965684,0,0,0
X002142.CH.EQUITY,0.410818469694465,0,0,0,0,0,0.0141666334594313,0.0530172012569836,0,0,0,0,0,0,0,0,0.0340714338440687,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110658067850354,0,0.116371140477683,0,0,0,-0.0987013210065898,0.227832001792619
X600000.CH.EQUITY,0,0,0,0,0.0668752832592984,0,0.0445627598812873,0,0,0,0.219628072278537,0,0.317443089535342,0,0,0,0,0.0677970607298316,0,0.16762047029913,0,0.0357123674332188,0,0,0,0.0422820501672354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.042198289049309,0,0,0,0,0,0,0,0.401840761593032,0,0,0,0,0.150096382668008,0,0,0.140912648856599,0,0,0,0.0765356988494988,-0.230647237433256,0,0.273582969928117,0,0,0,0,0,0,0.139317817062435,0,0,0,0,0,0,0,0.0201305167659686,0.0597141449921949,0,0,0,0,0,0,-0.0345010395654982,0,0,0,0.0470425831216243
X600016.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.242741616987708,0.000394650114392735,0.0795769835180012,0.401897436502412,0,0,0,0.181629778603582,0,0,0.0884213343815036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0967257788345554,0,0,0,0,0,0,0.415235462116072,0,0,0,0,0,0,0,0,0,0,0,0.00553450078759007,0,0,0.186889489235101,0,0,0,0,0.00552819306885005,0,0,0,0,0.0694795998010891,0,0,0,0.136313685326582,0,0.00226838734983801,0,0.0661674049929322,0,0,0,0,0.084733079549126,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,-1.38777878078145e-17,0,0,0.197717176512016,0,0.204800088495958,0,0,0.194179717576797,0,0,0.0490715443494911,0,0,0.0268386133031473,0,0,0,0,0,0,0,0.247032153356831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243483861898188,0,0,0.0781867567683139
X601009.CH.EQUITY,0.116148092216894,0,0.050131177650763,0,0.371897532442521,0,0,0,0,0.00673969271538121,3.46944695195361e-18,0,0.0445402453074107,0.0355791869442611,0.0544054489934246,0,0,0,0,0.175105258964268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433133878710561,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.060482947154664,0,0.0650727488531794,0,0,0.153141096515912,0,0.273909994162763,0,0,0,0,0,0,0.276783469973532,0.100643626321241,0,0,0,0,0,0,0,0.02421355793395,0.0884052608759336,0,0,0,0,-0.00454983186957739,0,0,0,0,0,0,0,0,0,0.011065370453734,0.00951020649848962,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0388871919301145,0.245821924839744,0.281157790759483,0,0,0.0211614122098927,0,0,0,0,0,0,1.73472347597681e-18,0.0163298682285915,0,0.0379107327319799,0,0,0.11518277088516,0,0,0,0,0,0,0.0692004789869594,0,0,0,0.0110183680297746,0,0,0,0,0,0,0,0,0,0,0,0.0463255727041945,0.13298516516284,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.0560324633217409,0.249018468540335,0,0,0,0,0.314746516187691,0,0,0,0.245062421569138,0,0,0,0,0.00964827602570366,0,0.096081468769538,0,0,0,0,-0.0344693969352742,0,0,0,0,0,0,0,0,0,0,0.0756217646614353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0968646104715104,0.403685270376812,0,0,0.388083039535577,0,0,0.0507541058770313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.337333556337237,0,0.117960343864045,0,0,0,0,0.0804824136624599,0,0.322726041119552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246895988342631,0.0786334541954304,0,0,0,0.00260661479958285,-0.0547501402578851,0,0,0,0,0,0,0,0,0.117776549768587,0.00649267049064929,-0.0162488744121496,0
X601398.CH.EQUITY,0.0261012035201911,0,0,0,0,0,0,0,0.279164517897518,0.00136642978230973,0,0.392785547909341,0,0,0,0.0631912058134221,0,0,0.00532895940621705,0,-0.106288669144718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22636369430664,0,0.0530718793968585,0,0,0,0
