,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.211864445829071,0.0818173773839258,0,0,0.186742066871448,0,0.0318426562944032,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0.180791045295704,0,0.123475845103349,0,0,-0.00210373734385058,0,0,0,0,0,0,0,0,0,0,0,0,0.0634494906013475,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.059987660305908,0,0,0.0736763502252516,0,0,0,0,0,0.41870492970016,0,0,0,0,0,0,0.235041490344154,0,0,0,0,0.0267014011364669,0,0,0,0,0,-0.183857846293222,0,0,0.0752054918620482,0.00949979535249603,0,0,0,0,0,0,0,0,0,0,0.114550061697864,0,0,0,0,0,0,0,0.115132936544767,0
X600000.CH.EQUITY,0.0503798165706334,0,0,0,0,0,0,0.180072428800322,0,1.73472347597681e-18,0.357663587577758,0,0,0,0,0.0797151749632039,0,0.16615737461,0,0,0,0,0,0,0,0,0,0,0,-0.0709039791333452,-0.00501726383610112,0,0,0,0,0,0,0.0858435904149593,6.93889390390723e-18,0,0,0,0,0,0.0220535442042731,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.053754457685119,0.0624606560351773,0,0,0.489828534390296,0,0,0,0,0,0,0,0,0,0,0,0,0.161945200622993,0,0,0,0.0148054978568779,0,0,0.0146110980367084,0,-0.161976231390565,0,0.0296020263550922,0,3.46944695195361e-18,0,4.33680868994202e-19,0.0241001625689781,0,0,0,0.102374306931796,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,-0.325923670196485,0.0359944844074176,0,0,0,0,0.182791017914721,0,0,0,0,0,0,0,0,0.389839712245908,0,0,-0.0773786308335331,0,0,0,0,0,0,0.0777380285746012,0,0,0.131320388712087,0.00994840087780424,0,0.129857182346868,0,0,0.154013049821614,0,0,0,0,0,0,0.188873044650547,0,0
X600036.CH.EQUITY,0.189553992323803,0.196679708323795,0,0,0,0,0,0.0741646194398355,0,0,0,0,0,0.0137761328215948,0,0,0,0,0,0,0,0,0.438205892330861,-0.023015163677702,0,0,0.0669018377127073,0,-0.0111322865757119,0,0,0,0,0,0,-0.0301491917317008,0,0,-1.73472347597681e-18,0,0,0,-0.0847264382185496,0,0,0,0.0750559481613385,0,0,0.220430377761765,0,0.0194369146728239
X600919.CH.EQUITY,0,0,0.0391494232196344,0,0,0,0,0.465739226406012,0,0,0.106870733529284,0,0,0,0,0,0,0.135679171493684,0,0.0277183899351841,0,0,0,0.27754997805248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193424211734311,0.00772202241444887,0.0480343226066756,0,0,0,0.0291391226195329,0,-0.0828227952271096
X600926.CH.EQUITY,0,0.289173917220096,0,0,0,0,0.529859770843857,0,0,0.0372316525979793,0,0,0,0.0227560785722095,0.101641663983304,0,0,0,0,0,0,0,0,0.113418258279319,-0.0629345029061158,0,0,0,0,0,0,0,0,0,0,0,0,-0.0463873449756955,0,0,0,0,0,0,-0.0245017811398537,0,-0.032053568024889,-0.0756494349892324,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.105586172609416,-0.0841538733661013,0,0,0.150321256934191,0,0,0,0,0,0.386892675092084,0,0,0,0.0877511152326123,0,0.0268941882797575,0,0,0,-0.0434954772494157,0,0.0919435246243417,0,0,0,0,0,0,0,0,-0.0856404859942702,0,0,0,0.103888260269806,0,0,0,0,0.165560604459255,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.283151384448654,0,0.00102516445732839,0,0.215412659380562,0,0,0.041144188091609,0,0,0,0,0,0.0739399433229197,0,0,0,0,0,0,0,0,0,0,-0.0400241469730764,0,0,0,0.210327115773717,0,0,0.135370510122693,0,0,0,0,0,0,0,0,0,0,0.113022921282713,0,0.134480622721767,0,0,0,0,0,0,0
