,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X000627.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.10712049488895,0,0.18664739703482,0,0,0.275354910684824,0.188521773888045,0.0557189376794041,0,0,0.100625551158906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150763250468617,-0.0361588361951021,0,0,0,-0.338077949835652,0,0,0,0,0.111601474462758,0.251577113496511,0,0,0,0,0,0,0,-0.0207486020268701,0,-0.0556176570817892,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0.0577816935320304,0,0.632978864860018,0,0,0.0518917710948404,0,0,0,0,0,0,0,0,0.0777370031640418,0,0,0,0,0,0,0,0,0,0,0,0,0.166519371207142,0,0,0,0,-0.264388979184471,0,0,0,0,0.142638420157461,0,0,0,0,0,0,0,0.0527343248874251
X002958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.442757924129884,0,-0.062392702967059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224286499425718,-0.0950163159429376,0,0,0,0,0,0,0,0,0,0,-0.263803527351876,0,0,0.181347391920527,0,0,0.13790777547789,0,0,0,0.141090310358241,0.0617126463630502,0,0
X600000.CH.EQUITY,0.101333141961616,0.0652465197193632,0,0,0,0,0.157643866092365,0,0,0.0111182924005118,0,0,0,0.126199735639141,0,0,0,0,0,0,0,0,0.398428815008419,0,0,0,-0.0767570911183675,-0.0859902278015149,0.00539943834781734,0,0.0532743411689026,0,0,0,-0.14883010829975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0786046393483539,0
X600015.CH.EQUITY,0.145928366808736,0,0.100134535879936,0,0,0.0222038321946612,-2.16840434497101e-19,0,0,0,0,0,0.0840059910388126,0.131515439475488,0,0.0473794748092488,0,0,0,0.0666940677903019,0,0,0,0.22625446439937,0,0,0.0200727371998206,0,0,0.0267021121140533,0,0,0,0,0,0,0,0,-0.195486979394199,0,0,0,0,0,0,-0.0119000763753845,0,0,0,0,0,0.0333876473219466
X600016.CH.EQUITY,0,0,0,0.150583224128832,0,0,0.0778165042148323,0,0,0,0,0,0,0,0,0,0,0.0805067445602736,0.296439593732794,0,0,0,0,0,0,0,0,0,0.148745251290871,-0.00202489739772478,0,-0.173955645698769,0,0,-3.46944695195361e-18,0,0.617416380245849,0,0,0,0.254614040562453,0,0,0,0,0,0.209714868536893,-0.281601792765095,0,0,0,0
X600036.CH.EQUITY,0,0.186811928701696,0,0,0.00616464323144637,0,0,0.0414098808620646,0,0,0,0.110884535581412,0.00276057876525497,0,0,0,0.050112643161682,0,0.123962812903427,0.0446717284763166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216582263297116,0,0,0,0,0,0,0,0,0.0275430543642886,0,0,0.37330662127864,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0.0772916987693853,0,0,0,0.00582027778185959,0,0,0.000848351570033847,0,0.127416315520317,0,0,0,0,0,0,0.387362958246794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867900962595158,0,0,0,0
X600926.CH.EQUITY,0.212461753640616,0.337764853945566,0,0,0,0,0,0,0,0,0,0,0,0,-0.0344161262495189,0,0,0.322245865560778,0,0.0481207593801882,0,0,0,0,0,0,0,0,0,0,0,0,0.0664588201913173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643850911814182,0,0,0,0
X600928.CH.EQUITY,0,0,0.312695934496628,0,0,0,0,0.0221095627730434,0.168927422529291,0,0,0,0,0,0.0589940789075561,0,0.146595214082854,0,0,0,0,0.218211757228921,0,0,0,0,0,-0.0341281050574948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216237777381638,0,0,0,-0.0617377752826959,0,0,-0.101294390807298
