,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.168898835875911,0,0.0762974778185904,0,0.0561127844078172,0,0.00817019665425566,0,0,0.0330100271914852,0,0,0,0.0394637578902385,0,0.104869222447434,0,0,0,0,0,0,0,0,0,0,0.0793769325105277,0,0.0710048799191367,0,0,0.0127791819783537,0,0,0,0,0.0170086310932212,0,0,0,0.0395504303642968,0.158253327715794,0,0,0,0,0,0,0
X002142.CH.EQUITY,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204388124752539,0.00987864848321427,0,0,0,0,-0.0105991836869652,0.113080520800679,0,0,0,0,0,0,0,0,0.21450910124108,0,0,0,0,0,0,0.320113435115922,0.101816262024894,0,0,0,0.0233265715114098,0.0234759316962237,-0.175794710123432,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0.467366066033357,0,0,0,0.355430641828275,0,0,0,0,0,0,0,0.0322565828431892,0,0.1605755708858,0,0.1599191585262,0.0264183786720049,0,0,0,0,-0.144318165062209,0,0,0,0,0,-0.00614065334789472,0.0228123979694117,0,0,0,0.0238444125620695,0,0.0668512347986,0,-0.0489129716988953,0,0,0,0
X600015.CH.EQUITY,0.387544315193462,0,-0.327272165133771,0,0,0,0,0,0,0.191174144727226,0,0,0,0,0.286814306226535,0,0,0.447719299344317,0,0,0,0,0,-0.172684173041699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0632339911019082,0,0,0,0,0,0,0.208867406204677
X600016.CH.EQUITY,0,0.0646656709045161,0.260239170704151,0.278999071711515,0,0,0,0,0,0,0,0,0,0,0.0375066115622454,0,0,0,0,0,0,0,-0.0210518701408223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307381280161454,0,0,0,0,0,0,0.0820413656592954,0,0.0086236103500094,0
X600036.CH.EQUITY,0,0,0,0.136788329652755,0,0,0.0309826744156566,0,0,0,-0.0868929759247972,0,0.494443450183324,0,0.163176715600263,0,0,0,0.013705415919662,0,0,0,0,0,0.129858940393555,0,0,0,0,0,0,0,0,-0.0552017364835035,0,0,0,0,0.06239450365586,0,0,0.172080469834308,0,0,0,0,-0.169149878163663,0.308422236085074,0,0.136204774121304
X600919.CH.EQUITY,-0.236745983943928,-0.222810215269466,0,0,0,0.865723977342434,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150848027787719,0,-0.0520298436731894,0,0,0,0,0,0,0,0,0,0,0.244348089137656,0.137149329298619,0,0,0,0,0,-0.287175961297081,0,0,-0.066349886083501,-0.124715780973757,0,0,0,0.17803024182257,0,0
X601009.CH.EQUITY,0.434698669827647,0,0,0,0,0,0.129522479244992,0,0.115056284760723,0,0,0,0,0.18017885673135,0,0,0,0,0,0.177446344300202,0,-0.245643592578916,0,-0.148203301794443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106016089158144,0,0,0.0365095970577605,0.0454053774433451,0.0973010343432095
X601166.CH.EQUITY,0,0,0.322864421806591,0.0529827761999324,0,0,0,0.0990399725282814,0,0,0,0.236237711714225,0,0.145583504160713,0,0,0.0146341645743768,0,0,0.00863004837180578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00876826593045551,0,-1.73472347597681e-18,0,0,0,0,0.0377820528491618,0,0.0628040421388893,0.0212349321934877
X601169.CH.EQUITY,0,0,0,0.522301534689826,0,0,0,0,0,0,0,0,0,0,0.0495469036231365,0,0,0.296765706709609,0,0,0,-0.254669910067849,0.0424022240295115,0.171072572713833,0.107492437728038,0,0,0,0,0,0,0,0,0.224360001725442,0,0,0,0,0,0,0,-0.0433088877262251,0,0.0373885000271359,0,0.0294730866854997,0,0,0,0
