,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,3.46944695195361e-18,0,0.313452672339098,0,0.00793280227667635,0,0.0263031750355067,0.0994447932619797,-8.67361737988404e-19,0,0,0,0,0.0145786255571803,0,0,0,0,0.107850925324514,0,0,0,0,0,0,0.005284895325253,0,0,0,0,0,0.0571516244672578,0,0,0.0247811582633045,0,0.0795046242230991,0.0182240997181225,0,0.0544336054420699,0.00703533929141661,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.132478234698541,0,0,0.0992237253349011,0,0.0518571547086339,0,0.448495557697138,0,0,0.0535515999471353,0,0,0,0,0.16942672722315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580844966234514,-0.0526451371173422,0,0,0.0449777755241099,0,0,0.0890314889547493,0,0,0,0,-0.043427123352658,0.0865815604323327,0.032922551646605
X600000.CH.EQUITY,0,0,0,0,0,0.233231670854978,0,0,0,0.0430864889618952,0,0.245923550178406,0,0.0621773183513406,0.0943722690654474,0,3.46944695195361e-18,0.0855038002644667,0,0.204727820603927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092027029450551,0,0,0,0,0.0648589029827047,0,0,0,0,0.0986875655127494,0,0,0.0549870576428291,0,0
X600015.CH.EQUITY,0,0.0145098240488852,0,0,0,0,0.0718881795317672,0,0.00903498215663069,0.0252574794746782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278115478043926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138752369160213,0.256916784885965,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0649563525140653,0.0490719112948504,0,0,0,0,0.159741296137857,0,0,0,0,0,0,0.322702897644062,0,0,0,0,0,0,0,0,0,0.141777197360466,0.154459794646882,0,0,0,-1.73472347597681e-18,0,0,0,0,0.283758197706247,0,0,0,0,0.00559483088571062,0,0.0753297370356847,0,0.0254522648632845
X600036.CH.EQUITY,0.753844087928763,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0236166583120072,0,0,0,-0.114453307403161,0,0.0926380137688874,0,0,0,0,0.159551270405478,0,0,0,0.105753762609413,0,0,0,0,0,0,0,0.0267504182212615,0,0,0,0,0,0,-0.190805659373783,0,0,0,0,0,0,0,0,0.0471239657288181,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.512689430084897,0.0254955275003541,0,0,0,0,0,0,0,0,0.0901340327976938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576365726440991,0.0711668057082414,0,0.145299743897352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0.279010001016342,0,0,0,0,0.418589335268249,0,0.0195261605918212,0,0,0,0,0.0998836865221063,0.0694404827674445,0,0,0.0554127039455707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0479095042484568,-0.0449043065198766,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,-0.394117025673383,0,0,0.214304524594343,0,0,0,0,0.021381058882099,0,0,0,0,0,0,0.1296092758879,0,0,0,0.604918896553961,0,-0.0715434428319746,-0.0299877667854184,0.057359652373018,0.343337889458044,0,0.0846616285419415,0.0285663516933983,0,0.0493711231275679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156392172479295,0
X601166.CH.EQUITY,0.301185228454765,0.125865140816703,0,0,0.0717080567790469,0.00397219862350763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385820851255765,0,0,0.0620979944834465,0,0,0,0,0.225323634228342,0,0,0,0,-3.46944695195361e-18,0,0.164127224949187,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.134497756856193,0,0.0135263322286284,0,0,0,0,0.270595843679795,0,0,0,0,0.0352468856063679,0,0,0,0.064841291972291,0,0,0.0414516941512552,0,0,0,0,0,0,0,0,0,0,0,0,0.02764542447052,0.0187901287718272,0,0,0,0,0.114376341203468,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.228080340860486,0,0,0,0,0,0,0,0.1213248783145,0,0,0,0,0,0,0,0,0,0,0,0.0736654209886577,0,0.0133567090193163,0,0,0,0,0,0,0,0,0,0,0,0.177863242213057,0,0,0.0682558858643951,0,0.192373762768607,0,0,0,0,0,0,0,0.05640855167492,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438056769806107,0,0,0.164174240561169,0,0.580688670786721,8.67361737988404e-19,0,0,-0.143262738234842,0,0,0,0,0,0,0,0.0764953707708269,0,0,0,0,0,-0.115760799870655,0,0,0,0,0,0,0.142303955558603,0,0,0,-0.242656732404762,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.0587436806249766,0,0,0,0,0.0573120887608323,0,0.460129716290482,0,0,0,0,0.00969292425692327,0,0,0.027967144911172,0,0,0.0295620158416085,0,0,0,0,0,0,0,0,0,0.11494465277294,0,0,0.0556032796419469,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.140139322455569,0
X601398.CH.EQUITY,0,0,0,0,0.0394388521879917,0,0.212793333651342,0,0,0,0,0,0,0,0,-0.145468580130482,0,0,0.82948175943181,0,0.0141479382029258,0,0.0916866354058088,0,0.0234236795392064,0.0877210343052544,0,0,0,-0.0486667075509912,0,0,0,0,0,0,0,0,-0.0084736011668626,0,0,0,-0.21398632986506,-0.0049180280308134,0,0,0,0,0,0,0.0294856796915504,0
X601577.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.22668762747621,0,0,0,0,0,0,0,-0.0720781604370323,0,0,0,0,0.146567220482257,0,0,0,0.0313556138390256,0.0205839434303678,0,0,0,0,0,0,0.163689466140512,0.200893241301708,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0.0548705231679119,0,0.116603287275277,0,0,0
X601818.CH.EQUITY,0,0,0,0.41965095447966,0,0.181749990994047,0,0,0,0,0,0,0.227795302838787,0,0,0,0,0,0,0,0.214982140117746,0,0,3.46944695195361e-18,0,0,0.0543012859882646,0,0,0,0,0,0.040553294458477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98224773255889e-05,0.0803703940929973
X601838.CH.EQUITY,0,0.20837637102752,0.0125084461403221,0,0,0,0.140952088142018,0.0462506841984022,0,0,0,0,0,0.0593568795610103,0.20761493094827,-0.0387777603816653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160373309311873,0,0.011666582352943,0,0,0,0,0,0,-0.035085375133526,0,0,0.207105492611649,-0.0196152322309974,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.317344800064266,0,0,0,0,0.123399628446041,0.0553106604938272,0,0,0.230192861813576,-0.0903748739479892,0.226612611403901,0.00644138096273804,0,0.152307671061178,0,0.108253266016558,0,0,0,0,0,0.0311723506338224,-0.0349134051320547,0,0,0,0.161153550645128,0,0,0,0,0,0,0,0,0,0.0396670093742595,0,0,0,-0.101549186725198,0,0,0,-0.0912936950263591,0,0,0.0385895249117106
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0.0669543887285586,0,0,0,0.123849954861678,0.0696791310515925,0.221343329269827,0,0,0,0.417599998803632,0,0,0.146925762339632,0,0.0533004283146341,-0.12263734539144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0895311745505149,0,-0.114244617587611,0,0,0,-0.00740194786315172,0
X601998.CH.EQUITY,0,0.0411096605040743,0,0,0,0,0,0,0,0,0,0,0,0,0.0640091324062121,0,0,0,0.169547664638933,0,0,0,0.379065859110106,0,0.0512737895334573,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0779206678297197,0,-0.114999861991674,0,0,0,0,0,-0.0383388227280605
X601658.CH.Equity,0.335878931352288,0,0,0,0,0.508595276361809,0,0.148240056661677,0,0,0,0,-0.00149858323344145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.301698756958808,0,0,0,0,0,0,-0.0918118576815721
X601916.CH.Equity,0,0.0504608774823508,0,0,0.209479347156944,0,0,0,0,0,0,0,0,0,0,0.0934892993152224,0,0.0857387748578589,0,-0.370332369017334,0.52467201650745,0.0129776921651334,0,-0.078180618936217,0.0562371424341076,0,0.0354060287209945,0,0,0,-0.0322534438780446,0,0.0275770497511392,0.179018352808707,0,0,0,0.045215809371304,0,0,0,0.104329384760077,0.0186348552414009,0,0,-0.237349959707455,0,0,0,0,0,-0.152514125597864
X601077.CH.Equity,0,0,0,0.0638502745376771,0,0.0775140584300918,0,0,0.123240296687783,0,0.00536574629378142,-1.73472347597681e-18,0,0,0,0.159662474037696,0,0,0,0.0066684546210995,0,0,0,0,0,-0.0688812962116963,0,0.0138941957083869,0,0.0373746727904547,0,0,0,0,0,0,0.288093793813823,0,0,0,0,0.136930143234471,0,0,0,0,0,0,0,0.0907171200894338,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0403573525398674,0,0,0,0,-0.111514852408845,0.165801724565768,0,0,0,0,0,0.0231188693751771,0,0,0,0,0.644137867928473,0.222220932546783,0,0,0,0,0,-0.0488019013528126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131662359084518,0,0.201350653568175,0,-0.0205890387677591
X2388.HK.EQUITY,-0.253227399390055,0.297032048699918,0,0,0,-0.121787739620279,0,0,-0.0549017614003822,0,-0.319156669492346,0,0.152794415062414,0,0,0,0.531966541848338,0,0.0542044852002981,0,0,0,0,0,0.00232321340181658,0,0.00406009347449133,0,0,0,0,0.239293795945925,0,-0.127362352921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.314698782874862
X5.HK.EQUITY,0,0,0,0,0,0,-0.369051867567708,0,0,0,0,0,0,0,0,0,0.0783106532878063,-0.0399802737156456,0,0.173906106226566,0,0,0,0,0.0302595146010228,0.0121506416331927,0,0.0668653577721415,0,0,0,0,0,-0.20230845928202,0,0,0,0,0,0,0,0.409443110356306,0,-0.235339758151991,0,0.0766416789882026,0,0,0.497347261016394,0.361531380724831,0.214275613181996,0
X2801.TT.EQUITY,0,0,0,0,0,0,0,0,0.0513426145877096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165759378495971,0,0.148320701136427,0,0.10180290607902,0,0.497034941743053,0,0,0,0,0,0,0,0.0714173275204942,0,0,0,0,0,0,0,0,0,0,0
