,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.0258947463233912,0,0.00430929042395797,0,0,0,0.169560964307085,0,0,0,0,0.0658102433607759,0,0.082222333657109,0,0,0,0,0,0,0,0,0.273427297943467,0,0,0,0,1.38777878078145e-17,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.351052834539,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.338228172396866,0,0,0,0,0,0,-0.0499460838110994,0,0,0.405829055717016,0,-0.00982802541915365,0,0,0,0,0,0.0947810678639241,0,0,0.0326720312355899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0374340115861709,0,0.0318305406167858,0.0885094716838756,0,-0.0375792927784882,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0988163661099963,0,0,0.186926701813095,0,0,0.0779056296874952,0.0629421640061416,0,0.0130246857853775,0,0.121254089907463,0.0410234345752577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564208062110487,0,0,0.149533046293999,0,0.0989031599969944,0,0,0,0
X600015.CH.EQUITY,0,0.162182203824455,0,0,0,0,0,0,0,0.289927901735648,0,0,0,0,0.17736357110076,0.283493888184811,0,0,0.0133358206125442,0,0,0,-0.19309187304131,0,0,0.101463609601853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180959804704227
X600016.CH.EQUITY,0,0,0,0,0,0.0683808821241117,0,0,0,0.0937713633328099,0.0914373073837695,0.323443607380916,0.119658436275306,0.156004534131406,0,0,0.103895705496127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.14677646227571,0.282048695586802,0,0,0.0263585621112072,0,0,0,0,0,0,0,0,0,0,0.0830359279180474,0,0,0,0,0.0267923463826259,0,0,0,0.0435388085168171,0,0.113423146577374,0,0,0,0,0,0,0,0,0,0,0,0.0886814521462111,0,-0.00770150437456843,0,0,0.0163580109242425,0.207660525985987,0.0739298788641425,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0.0135160764697558,0,0,0,0.191243876600515,0,0,0,0,0,0,0,0.124239955125333,0,0,0.112167418448119,0.0412861879200264,0,0,0,0,0,0,0,0,0,0.0625854003555969,0,0,0,0,0,0,0,0.140843685046488,0,0,0,0,0,0,0,0,0.0185226631998187,0,0,0,0,0
X601009.CH.EQUITY,0.104570731591339,0,0,0,0,0,0,0,0.232541105179875,0.0824695328955755,0.157519704543638,0,0,0,0,0,0.135762027976053,0,0,0.153876418410664,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0585666657627392,0,0,-0.0450379751908164,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0835824709621796,-0.0298152102963305
X601166.CH.EQUITY,0.0603712911602363,0,0,0.0946491349728051,0,0.381628089971792,0,0,0,-4.33680868994202e-19,0.0453176170631553,0,0.0734088758469711,0,0.233265274674319,0,0,0,0.00145549179634454,0,0,0,0,0,0.0407639365460801,0,0.0313926978620612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328887582673949,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.280924586441169,0,0,0.280519770160892,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.179194431049528,0.0547314781578207,0,0,0,0.00959666607661523,0,0,0,0,0,0,0,0,0,0,0,0.118236421289849,0.0755773578457579,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100426303856702,0
X601229.CH.EQUITY,0,0.116443120039426,0,0,0,0,0.0764920899808106,0.180894860724641,0,0,0,0,0,0,0,0,0,0,0,0.143590499295717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200796574963471,0.058717538591958,0,0,0,0,0,0,0.150558425351217,0,0
X601288.CH.EQUITY,0,0,0.059997241070348,-8.67361737988404e-19,0.116914422756716,0,0,0.0500891825694095,0,0,0.0640581278606665,0,0.0275389850619049,0.148830241589021,0,0.23704919260239,0.168999504566359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976346784432161,0,0,0.0520862687225217,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.538973754770617,0,0.0978401966528947,0.171319032969108,0,0,0,0,0,0,0,0,0.0664960438623595,0,0,0,0,0,0,0,0,0,0,0,0.0327796244248265,0,0,0,0,0.0563730430507571,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.0348978388093514,0,0,-0.0172716843392648,0.034252118864786,0.338363641685953,0,0,0.326108809323173,0,0.0236699452087665,0,0,-0.0497688712188041,0,0.0250194260642742,0,0,0,0,0,0,0.0214318694344883,0,0,0,0,0,0,0,0,0,0,0,0.0286969490053605,0,0,0.0709384576589903,0,0,0.0362380060310759,0,0,0.153123112090185,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.122046239982545,0,0.296810449419218,0,0,0.160760250697133,0.100594447781481,0.195483080097952,0,0.0194113377212044,0,0.00982269596386754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0088072134297589,0,-0.06049996399375,0.0397392736145547
X601939.CH.EQUITY,0,0,0.196964749197481,0.120820631895951,0,0,0,0,0,0,0,0,0.174416134581794,0.24117833949558,0,0,0,0.195005493383392,0,0,0,0,0,0,0,0,0,0,0,-0.0419356713462319,0,0,0,0,-0.00227470201864976,0,0,0,0,0,0,0,0,0,0,-0.0316426996277478,0,0,0,0,-0.0939069292019494,0.0551016319165004
X601988.CH.EQUITY,3.46944695195361e-18,0,0,0,0,0,0.275988854629655,0.160936638635725,0,-0.564188346629726,0,0.527433514819841,0,0,0,0.186919883243306,0,0,0.325762620474594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165112585412458,0,0,0,0,0.225745117310397,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.252868322483224,0,0,0,0,0,0.0162993306073517,0.209227772784067,0,0,0.189172251720863,0,0,0.28056339608422,0,0,0.0204100519023116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947561202688651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0.0837696753098691,0,0,0,0,0,0.0626816119127755,0.187536430908187,0,0,0.344249952965966,0,0,0,-6.93889390390723e-18,0.00967861963759104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294304832959663,0,0,0,0,0,0.176772045465202,0,0,0
X601916.CH.Equity,0.0253049564104599,0,0.132145774374406,0,0,0,0,0,0,0,0,0.305075228498861,0,0,0,0,0,0,0.110739878771531,0,-0.0434802907557159,0,-0.213190384615025,0,0,0,0,0.348480783531917,0,0,0,0,0,0,0,0,0,0,0,0,0.172673704717377,0,0,0,0,0,0,0,0,-0.02316060934117,-0.0511173006690749,0
