,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.464481165635393,0,0,0,0.363645175381977,0,0,0.0634819739823557,0,0,0.157554234030284,0.0119840663149574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103823613379771,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.172703336368389
X002142.CH.EQUITY,0,0,0,0,0,0.706456934058111,0,0,0,0,0,0,0,0,0,0,0,0.0934059688186492,0,0,0,0,0,0,0.0796791141327726,-0.0585939201177389,0,0.200034846783051,0,0,0,-0.0016648035540247,0,0,0,0,0.0352724969830426,0,0,0,0,0,0,0,0,0,-0.224729392686066,0,0,-0.223124162412767,0.0940192961408423,0
X600000.CH.EQUITY,0,0,0,-1.38777878078145e-17,0,0.434745031998918,0,0,0,0,0,0,0,0.59496440829374,0,0,0,0,0,0.30783995041701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.225017048137734,0,0,0,-0.150312802134119,0,0,-0.122017971719744,0,0,0,0.0600064938314676,0,0,0.11553280973989,0
X600015.CH.EQUITY,0,0,0.0449357385371198,0,0,0.237489638130664,0,0,0,0.0864453099445434,0,0,0,0,0,0,0,0.0925481364453965,0.0869364364587546,0.219241624633732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461470258491312,0,0,0,0,0,0,0,0,0.0111021215342452,0,0,0.0115215448368059,0.0372461833777684,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.214883242257919,0.0360727473584227,0,0,0,0,0,0.147437258870953,0.184698942452643,0,0,0,0,0,0,0,0,0,0,0,0,-0.139444445367985,0,0,0,0,0,0,0,0,0,0,0,0.0777324689763985,0,0.207818809622682,0,0,0,0.0753413260260843,0,0
X600036.CH.EQUITY,0.194517222886114,0.133127495512225,0.0887687862164892,0,0,0,0.114631099872092,0,0.083772022038786,0,0,0,0,0,0,0,0,0.0661204499396568,0,0,0.0648692421606294,0.0265777383009225,0,0,-0.0209709453256832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25824525244429,0,0,0,0.0237879539257775,0,0,0,0.0639220121049108,0,0
X600919.CH.EQUITY,0,0,0,0,0,0.13937688156797,0,0.0312593099727607,0,0,0,0.584004675057478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150812313126188,0,0,0,0,0,0,0,0,0,0,0,0.0124368714283425,0,0.177071630134671,0,0,-0.00470848884103192,0,-0.0197196035258574,0,-0.0894707935064422
X600926.CH.EQUITY,0,0,0,0,0,0,0.101746599238479,0,0,0,0,0,0.265600478665882,0.0792201298754597,0,0,0,0.0846556414878724,0,0,0,0,0,0,0,0,0,0,0,0,0.109676663432471,0,0,0.169404235879121,0,0.0147667323122992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0.395440306111314,0.0262914413013372,0,0,0,0,0,0,0,0,0,0,0.0974922408214581,0,0.177550488817704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149948017495647,0,0.0621603180513286,0,0.166610272778968,0,0,0,0,0.197535117858602,0,0
X601166.CH.EQUITY,0.10300466832565,0,0.0575956820030116,0,0,0,0,0.113232291670104,0,0,0,0.054575207304106,3.46944695195361e-18,0,-1.38777878078145e-17,0.228795080873462,0,0,0,0.0405472651463804,0,0,0,0,0,0,0.181713898162157,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.107843765416405,0,0,0,0.0773083594533349,0,0,0
