,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X000627.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.10745974608481,0.0654866621168478,0,0,0,0.0530605097766925,0.360683163837348,0,0,0,0,0,0,0,0,0,0,0,0,0.019724594531118,0,0,0,0,0,0.025480535583664,0,0,0,0,0,0.013629143805064,0,0,0,0.0251749567122034,0,0,-1.38777878078145e-17,0,0.157296104759033,0.0788479424209654,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0.173479234151579,0,0.0336195845144032,0,0,0.357039854256237,0,0,0,0,0,0,0,0.208343026518372,0,0,0,0.0303553968502578,0,0,0,0,0,0,-0.125863616040143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25745390818693,0,0.0548578432301695,0.00390129455021616,-3.85155309195408e-05,0.00251171073449813,0.0212318921479839
X002958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0716725053917245,0,0,0,0,0,0,0,0.450681470378216,0,0,0,0,0,0,0.0263605680886821,0.0207845872763619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173031773632959,0.0154883073849171,0,0,0,0,0,0,0.0629512047513939,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.077360563776611,0,0,0,0,0,0,0.472971700750344,0.0781710145834851,0.156197522065564,0.148500108373484,0,0.0365627792371198,0,0,0.00263177912052316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124070134110086
X600015.CH.EQUITY,0,0,0,0,0,0.109514118237112,0,0,0,0,0,0,0.230767123526697,0.248767376791125,0,0,0,0,0,0,0,0.0542499304457861,0.0825924598233763,0,-4.33680868994202e-19,-0.0707451358786637,0.34776650962583,0,0.0998670711651993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757688254604949,0,0,0,0,-0.125067313419483,-0.043167285627465,0.00229219975019354
X600016.CH.EQUITY,0.148787374849068,0,0,0,0.216252223074828,0,0,0,0,0.080940154993545,0,0,0,0,0,0,0.0353057978558506,0.283181906626881,0,0,0,0,0,0,0,0.176032598760079,0,0,0,0,0,0,0,0,0,0,0,0.0613312833613754,0,0,0,0,0,0.0297624503974928,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.391290255491156,0.104831015037444,0,0.021057506427649,0,0.113245495406691,0,0,0,0.0417785752562102,0,0.144309914664925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978454379997581,0,0,0,0,0,0,0,0,0,0,0,0,0.00138601790019756,0,0,0,0,0,0,0,0,0.0140239141361448,0
X600919.CH.EQUITY,0,0.0659060531908939,-0.00310771269051162,0,0.24470031767956,0,0,0,0.532127925862443,0,0,0,0,0,0,0.0551707977216016,0.0691532317614991,0,0,0,0.0593392271544707,0,0,0,0,0,0,0,0,-0.0977974009326377,0,0,0,0,0,0,0,0,0,0,0,0,-0.00562623218377083,0,-0.121378714262259,0,0,0,0,0,-0.069262730596631,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0.312377927127742,0,0,0,0,0,0,0.0029139407268177,0.294213793940965,0,0,0,0.232118649709327,0,0,0,0,0,0,0,0,0,0,0,0.11834866381268,0,0,0,0,0,-0.216830086871443,0,0,0,0.0443873262783204,0,0,0,0,0,0,0.21859640312203,0,0,0.0561690817203706
X600928.CH.EQUITY,0,-0.0416111455784683,0.197093848468587,0,0,0,0,0,0,0,-0.0242013388416581,0,0.0255144684614799,0,0,0,0.134923896428895,0.125797480973001,0.15002043337368,0,0,-0.0780954248016886,0.386590963587368,0,0,0,0,0,0,0,0.0623492263916407,0,0,0,0,0,0,0,0,0,0.0113696953223496,0,0,0,0,0,0,0,0,0,0,0
