,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.200757801846224,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.102280965506379,0,0,0,0.0726698152849788,0.0325378626872911,0,0,0,0.0268513268645048,0.0516890383649756,0,0,0,0,0,0,0.00432815110295307,0,0,0,0,0,0,0,0,0,0.122154684359348,0,0.153950702061701,0.10271264992344,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0.128769836397736,0.555758345782572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742064188821841,0,0,0,0,0,0,0,0,0,0,0.0219011707162299,0,0,-0.106285880788602,0,0,0,0,0,0.0627594199519039,0,0,0.153246500032079,0,0,-0.0501531073983139,-0.0231833582720255,0,0,0,-0.0977453974153458
X600000.CH.EQUITY,0,0,0,0,0,0.0523182912250823,0.521081309574349,0,0,0.0357735419359262,0.175241675150361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062330435066912,0,0,0.0163213804652624,0,0.0295102207042985
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.0133697457282355,0,0,0.0769691499392434,0,0,0.189037116488333,0,0.260637094341434,0.0168408146838841,0,0,0,0,0,0.126240820269732,0,0,0.182819975053982,0,0,0,0,0,0,-0.117533504761662,0,0,0,-0.103922654805733,-0.206285376644763,0,0,0,0,0.077504401590969,0,0,0,0,0,0,0,-0.0349172802759619,0
X600016.CH.EQUITY,0,0.473383440250059,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.163252711669197,0,0,0,0,0,0.0434091378264264,-0.276835161407214,0,0,0.263371582490893,0,0.281222092414262,-0.335936525553894,-0.15114777789355,0,0,0,0,0,0,0,0,0,0,0,0.110148280531555,0.129942758623231,0,0,0,0,0,0,0,-0.147173715345845,0,0,0
X600036.CH.EQUITY,0,0.207834011741861,0.0761485474425598,0,0,0,0,0,0,0.271308108995108,0,0,0,0.132330969389818,0,0,0,0,0,0.218965016020416,0,0,0.0440157923466061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.053962739450894,0,0,0,0,0,0.00333930020592318,0,0.0182815119684645,0,0,0,0.0628215641924739,0
X601166.CH.EQUITY,0.0694537927193758,0,0.100901762730669,0,0.0417559822404593,0,0,0.26513188526929,0,0,0,0,0,0.0475587037305574,0.326382433220617,0,0.0211455040793681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132107663793035,0,0,0,0.0453313538509854,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,-0.054756122397341,0,0,0,0,0,0.511208055631821,0,0,0,0,0,0,0,0.449813999173444,0.0457491030808099,0,0,0,0,0,0,0,-0.121452637670804,0,0,0.0586731571428299,0,0,0,0,0,0,0,0.0126063266098109,0.0128785634327188,0,0.0335509350011866,0,0,0,0,0,0,0,-0.0895166692944238,0,0,0,0.0220755476487867,0,0
X601229.CH.EQUITY,-0.0527039159590233,0,0,0,0,0,0,0,0,0,0.094780084213014,0.320695033760951,0,0.583900231269345,0,0,0,-0.485011861121632,0,0,0,-0.0900635935563232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06126648666008,0,0,0,-0.0645673546173044,-0.0533870450612999,0,0,0,0,-0.0661793500469771,0,0,0,-0.0665620541472932,0.0129342652960861,0
X601288.CH.EQUITY,0,-0.0354830013981753,0,0,0,0,0,0,0,0,0,0.121970992341431,0,0.82745441839787,0,0,0,0.135590991324848,0,0.0901228069628082,0,0,-0.0583209315936753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123085259347106,0,-0.0541942352103333,0,0,0,0,0,-0.0392076552570456,0,0,0,0,-0.0453351856817512,0
