,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.169301004777891,0,0,0,0.0387703688701758,0,0,0,0,0,0,0,0,0,0.195038235806082,0.143802265217732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191453536462979,0,0,0,0,0,0,0.25465022142448,0,0,0.136471546429788,0,0.0244334069407882,0,0,0,0.0707118759315796,0
X002142.CH.EQUITY,0,0,0,0,0,0.762040570788137,-0.0546316569300665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427277182126393,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0565880144086625,-0.0293906658668908,0,0,0,0,0.0774550835735087,0,0,0.159309537930659,0,0,0,-0.0876086054897668,0,0,-0.121140098630588,0
X600000.CH.EQUITY,0,0,0,0,0.0887070706154387,0.0433375396210988,0,0.600726442212298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504231865647292,0,0,0,0,0,0,0,0,0,0.00389039225935835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184226549504741,0,0,0,0,0
X600015.CH.EQUITY,0,0.061012651720605,0,0,0,0,0.510261382008944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012600600736769,0,0,0,0,0,0,0,0,0,-0.130712525847495,0,0,0,0,-0.0436893172451528,0,0,0,0.0871588994923207,0,0,0,0,0,0,0,0.118581102193484,-0.113746704052125,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.197476132682977,0,0.300542485471744,0.299958490086984,0,0,0,0.090398215629175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106414490742153,0,0,0,0,0,0.0510634756197415,0,0,0,0.0541401471774751,0,0,0,0,0,0,0,0,0,0,0.00996804165797078
X600036.CH.EQUITY,0,0.422822917952741,0,0,0,0,0,0,0,0,0.0865039380407391,0,0,0,0.329284951719165,0,0,0,-0.0939754818415249,0,0.0343931860316726,0.0274238488166745,0,0,0,0,0,-0.0107400447499641,0,0,0,0,0,0,0,0,0,0,-0.00614004654491523,0,-0.0203709659978825,0,0,0,0.0382720301792053,0,0.0789296245764889,0,0,0,0,0
X601009.CH.EQUITY,0.00425363391287985,0.0315749879155693,0,0.823782584933063,0,0,0,0,0,0.0196572567555519,0,0,0,0,0,0,0,0.0349726625779147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455361614650487,0,0,0,0,-0.034059524456315,0,0,-0.0363631417262498,0.158137813611503,0,0,0,0,0,0,-0.0763140768315802,-0.067515077006924,0,-0.053780543141595
X601166.CH.EQUITY,0.0842045076776376,0,0.522867664938122,0,0,0,0.00977659844739343,0,0,0,0.110937139266051,0,0,0,0,0.0644048873098679,0.0763988393208968,0.00762351164031475,0,-0.00769072222964974,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550230276374881,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.0685092312814205,0,0,0,0,0.113205667231443,0,0,0,0,0,0,0,0,0.153932765506688,0,0,0,0,0,0,-0.0615347977927613,0,0,0,0,0,0,0,0,0,0.190414890410803,3.46944695195361e-18,0,0,0,0,0,0.0548653804621585,0,0,0,0,0,0,0,0,0.109724380103549,-0.104643449177406,0
X601229.CH.EQUITY,-0.138038551090179,0,0,0,0,0.266415296816786,0,0,0,0,0.296655385697873,0,0.0687778542193674,0,0.0416729497585959,0,0,0,-0.413862838770858,0,0,0,0,0,0,0,0,0,0,0,-0.0616711636022926,0,0,0,0,0.132904706776473,-0.0499323884908566,0,0,0,0,0,0,0,0,-0.00316963854922725,0,0,0,-0.135012370859551,0,0
