,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0,0.0763112788766781,0,0,0.361301549201503,0,0,0,0,0,0.0801452337190067,0.104892329109855,0,0,0,0,0,0,0,0,0,0,0,0.131100227029749,0,0,0,0,0,-0.00058041967876242,0,0,0,0,0,0,0.153347379726284,0,0,0.0955292946092263,0,0,0,0,0.0341577574568965,0,0
X002142.CH.EQUITY,3.46944695195361e-18,0,0,0,0,0.127440233048162,0.130980581307952,0,0.0869485519343246,0,0,0,0,0,0.306130555932601,0,0,0,0,0,0,0,0.233750142104096,0,0,0,0,0,0,0.115803369211804,0,0,0,0,-0.114930221000438,0,0,0,0,0,0,0,0,0,0,0,-0.0480615841631814,0,0,0,0.386137164885771,0.0131306562086133
X600000.CH.EQUITY,0,0,0,0,3.46944695195361e-18,0,0,0.223749028859005,0,0,0,0.117948295153231,0,0,0.104153395957574,0,0,0,0,0.118351135775341,0,0,0,0,0.0580079022151933,0,0,0,0,-0.099832000378696,0,0,0,0,0.274885979170657,0.0514274153814647,0,0,0,0,0,0,0.0558902304329354,0,0.111512992740618,0,0,0,0,0.0490387642592508,0,0
X600015.CH.EQUITY,0,0,0,0,0.0658071850583875,0,0,0,0,0,0.132821263891324,0.118115044787084,0,0.0325630862142215,0,0,0.480932267500428,0,0,0,0,0.0359568343075693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144185054227184,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131947682641524,0,0,0,0,0.262767690037147,0,0,0,0.125867405068265,0.464429875701611,0,0,-0.123699707862401,0,-0.0694592060412055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180339648997388,0,0
X600036.CH.EQUITY,0,0.0231492685225926,0,0,0,0,0,0,0,0.166144924860931,-0.0521131604166732,0,0,0,0,0,0,0,0.382836395662072,0,0,0,0,0.00743288468270389,0,0,0,0,0,0,0.189924820331871,0,0,0,0,0,0,0.148826897153222,0,0.117366012101155,0,0,0.100084669734019,0.13459353030878,0,0.0857325675843491,0,0,0,0,0,0
X600919.CH.EQUITY,0.021327536203116,0.384467089407812,0,0,0,0,0,0.0342371777891231,0,0,0,0,0,0.121731195624032,0,0,0,0,0,0.357220614469952,0,0,0,0,0,0,0,0.0888503877458948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021421576322569,0.186010711341492,0,0,0,-4.33680868994202e-19,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0.177790827776303,0,0,0,0.0476864527575698,0,0,0,0,0.125592078038425,0,0,0,0,0.339600076771559,0,0,0,-0.0390069942292336,0,0,0,0,0,0,0,0.222746913928541,0,0,0,0.113905846235212,0,0,0,0.0961376026929198,0,0,0,0,0,0,0,-0.0264450861827413,0.00956936943389583
X601009.CH.EQUITY,0,0,0,0,-0.111032433472717,0,0.459698006192495,0.282017811959824,0,0.152261553391315,0,0,0,0,0.0816720750507381,0,0,0.0296847084960712,0,0,0,0,0,0,0.0330891233390179,0.0705529466076121,0.0347388839161889,0.022210785147568,0,0,0,0,-0.0562108045614465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187394703305979,0,0,0,-0.240097566828301,0
X601166.CH.EQUITY,0.325687795150816,0,0.011593645315235,0,0,0,0,0,0.101794925074221,0,0,0,0,0,0,0,0,0.239525158746053,0,0.0978229962520028,0,0,8.67361737988404e-19,0,0,-0.0577917001518942,0,-0.0825471679699081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0980241697464065,0.278705828094433,0,-0.046574593895925
