,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.188903174826693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359415755936244,0.0872123913958204,0,0,0,0,0.0602215526118506,0.0156841007508197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.181228285939911,0.198403262053729,0,0.0297101992723032,0,0,0,0.145248331493032,0
X002142.CH.EQUITY,0,0,0,0,0,0.590225810544436,0,0,0,0.261785013947593,0,-0.505472730756162,0,0,0,0,0.146248786256969,0,0,0,0,0,-0.00209564199963436,0,0,-0.077029171728322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273133396702525,0,0,0.292938365772575,0,0,0,-0.172108752370565,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0604020778114047,0.0280492303343899,0,0.602622468638568,0,0,0.0456004508395087,0,0,0,0,0,0,0,0,0,0,0.0548672729168424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019114287134218,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.334716647645912,0,0,0.221210067517543,0,0,0,0,0.0749397830883428,0,0,0,0,0,0,0,0,0.111119937051742,0,0,0,0,0,0,0,0,0,-0.246670422857217,0,0,0,-0.0861686506607605,0,0,0.0171837328582425,0,0,0,0,0,0,0,0,0.0366968209317308,-0.0389925989031536,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.196790198397319,0,0.485988224111763,0,0,0,-2.16840434497101e-19,0.144421703244736,0.0730157602182486,0,0,0.0329099784270347,0,0,0,0,0,0,0,0,0,0,0.00277993824936175,0.0331977747325177,0,0,0,0,0,0,0,0,0.0549624608214448,0,0,0,0,0,0.0338891614689921,0,0,0,0,0.0337588797906117
X600036.CH.EQUITY,0.025524706402834,0.359300995171077,0,0,0,0,0,0.0321726206423698,0,0,0,0,0,0,0.227696500965654,0,0,0,0,0,0.0256540176724565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0696569903419628,0,0,-0.0411700035873962,0,0.0992164176342482,0,0,0.0605810318888133,0.111299917647942,0.0889982863250359,0,0,0,0,-0.025101003448732
X601009.CH.EQUITY,0,0,0,0.825837013063531,0,0,0,0,0,0.143591630473509,0,0,0,0,0,0,0,0.0598012638984534,0,0,0,0,-0.000373256946247101,0,0,0,0,0,0,0,0,0,0,-0.0615168770406234,0,0,0,-0.0155932437370686,0,0,-0.0476020443695611,0,0,0,0,0,0.0396444268103555,0,0,-0.0565424242939042,0,0
X601166.CH.EQUITY,0.125843054089168,-1.73472347597681e-18,0.384414505335672,0,0,0,0,0,0,0,0,0,0,0.0105528097362268,0.273843414055745,0,0,0.0358759699213645,0,-0.0154080893491397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172858859640417,-0.0119737545155992,0.022052127673114,0.0168800480574087,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0429362231076505,0.253089390361735,0,0.226680185359333,0,0,0,0,0,0,0,0,0,0.0732839028791267,0,0.0638150644650453,0,0,0,0,0,0,0,-0.0448351693729875,0,0,0,0,0,0,0,0,0,0.110528744270598,0,0,0,0,0,0,0,0,0,0,0,0,-0.0473865161750581,-3.46944695195361e-18,0,-0.00971524559766017,0.00828703498766909
X601229.CH.EQUITY,0,0.177772794971686,0.171614901889506,0,0.0819787804618537,0,0.113615956631998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0778590199102842,0,0,0,0.0432229168178003,0,0.131285120267848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119194067678066,0,0,0.126835906639517,0,0,0,-0.159330009015383,0.0511687898381511,0.0379688614883053
X601288.CH.EQUITY,0.0592059653334477,0,0.038251944612777,0,0,0,0,0,0,0,0,0.109338619073308,0,0,0.284453774524804,0.347838174216614,0,0,0.0158105656738666,0,0,0,0,-0.0198615722536305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0735315402604025,0.032206127697874,0,0,0,0,0,0.0828876529238646,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0.0553199213540541,0,0,0,0.136980456578698,0,0.306999294779028,0,0.273410978756103,0,4.33680868994202e-19,0,0.156982884145526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00880625527816354,0,0.0539869004671143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.110111193305118,0,0,0,0.103064858349566,0,0,0,0,0,0,0,0,0,0.00498188240183425,0.353596254968714,0,0,0,0,0,0,0,0,0,0,0,-0.110823757803498,0,0,0,0,0,0,0,0,-0.910499264977115,0.202499174115495,0,-0.10016330007045,0,0,0,0,0.0695888137678765,0,0.177088359337487,0,0.0835709060423664,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356968398010484,0,0,0.00298050914189328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371678114299619,0,0,0.147852464335931,0,0,0,0.000393500337351921,0.0535624913730067,0,0,0,0,0,0,0,0,0,0,0.0819366578796821
X601939.CH.EQUITY,0,0,0,0,0,0,0,0.33699473831461,0.101564896348882,0,0.207751891372209,0.232725934270941,0.0682481069415307,0.0309120923285683,0,0,0,0,0,0,-0.0273232539104242,0,0,0.0159134961940138,-0.0794293812457169,0,0,0,0,0,0,0,0,0,0,0.0340133321720474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0.0415166490267236,0,0,0,-1.38777878078145e-17,0,0,0,0.322071494268494,0,0,0.494711083238526,0,0,0,0,0,0,0.140472844903843,0,0,0,0.108645974886242,0,0,-0.286886264204263,0,0.344409730513613,0,0,0,0,0,0,0,0,0.0355754435106525,0,0,0,0,0,0,0,0,-0.0185744794849878
X601998.CH.EQUITY,0,0.0453102010278758,0.130720311071241,0,0,0,0,0.110105776365092,0.0280582646107549,0,0,0.125426407452643,0.213997034392603,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0
X601658.CH.Equity,0.105502151629817,0,0,0,0,0,0,0.202011600094631,0,0,0.0302030693158187,0,0,0,0,0,0,0,0.168874215646919,0,0,0,0,-0.0468242921856712,0,0,0,0,0,0,0.0601970251800424,0,0,0,0,0,0,0,0,-0.152097761426343,0,0,0.129651116921224,0,0,0,0,0,0.0144796416597634,0,0,0
X601916.CH.Equity,0.0101768166907385,0,0,0,0.0144426469502134,0,0,0,0,0,0,0,0,0,0,0.246843518605104,0,0,0,0,0.0587191340975561,-0.128054461215187,0,0,0,0,0,0.0626073570260945,0,0,0,0,0,0,0,0,0,0,0,0,0.0470701570377728,0,0.209284243877798,0,0,0,0,0,-0.0751127648112829,-0.0705214825959485,0,-0.308892064685228
X11.HK.EQUITY,-0.116440403113939,0.0494346768302463,-0.0434805634095092,0,0,0,0,0,0,0,0,0,-0.0286648637625797,0,0,0,0,0,0,0,0.225968903144695,0.314130435918719,0,0,0,0,0,0,0,0,0,0,0,0.0729047813124925,0,0,0,0,0,0,-0.0914559061612099,0,0,0.0496773070636483,0.116113780620989,0,0.205773806345911,0,0,0,0.11562581534672,0
X2388.HK.EQUITY,0,0.0793267406750481,0,0,0,0,0,0,0,0,0,0,0,-0.0782284192513928,0,0,0,0,0,0.43077276880739,0,0,0,0.0857529844858669,-0.0589480779697803,-0.0239178864784134,0,0,0,0,0,0,0,0,0,0.179771284130311,0,0,0,0,0.0677735370613186,0.0158436253497866,0,0,0,0,0.361092523891338,0,0,0.00307834003729466,0,-0.0119767243985716
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740790992097099,-0.585433884872632,0,0,0.0806871761480223,0,0,0,0,0,0,0,0,0,0,0,0.143483081808816,0,0.157089123267494,0,0,0,0,0,0,0.0369343014885657,0,0,0,0,0.656555540277747,0.00115542370915095,0
X2884.TT.EQUITY,-0.0226465149168635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635604611435516,0,0,0,0.30894618577693,-0.220234269792941,0,0,0,0,0,0,0.894238447752097,0,-0.105633312330282,0,0,-0.126089714231348,0,0,0,0,-0.0375523543699164,0,0,6.93889390390723e-18,0,0,0.0693115896710437,0.297633942014411,0,0
X2886.TT.EQUITY,-0.0245706980687608,0,0,0.0514346759732019,0,0,0.127605083223697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161866177466342,0.143495366748285,0,0.11267740941561,0,0,0,0,0,0,0,0,-0.0309288511316085,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.32116055594842,0.0443386724480309,0,0
X2891.TT.EQUITY,0.0184184372362534,0.0201005942930125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903065545097706,0,0,0.190421110971936,0.324527337434014,0,0,0,0,0,0,0,0,0,0,0,-0.0150702500708307,0,0.122468716456846,0,0,0,0,0,-0.0767373838763871,0,0,0,0.0929487300235135,0,0.16432821974715,0.051104285847463,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166170672979127,0,0,0,0,0,0,0,0,0,0,0,0.169188999815498,0,0,0.0427932571453693,0,0.277885870348626,0.0482504359211408,0,0.0283122132808984,0,0,0,0.137365439014998,0,0.00440370555902575,0.0340552651401918,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0.0128839854860288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403291771009702,0,0,0,0,0,0,0,0.108177254165772,0,0,0.00615602086221699,0.159123491945351,0.0564073104029192,0.0447228984841246,0.0325023971113688,0,0,0.070185467156554,0.326081569879001,0.00827401539798978,0.0696251508191288,0,0,0,0,0,0,0,0.0739880152427395,0,0,0,0,0
X002736.CH.EQUITY,-0.00130605153858762,0,0,0,0,0,0,0,0,0.0217647321490454,0,0,0,0,0,0,0,0,0,0,0,0.057140288648081,0,0,0,0,0.473367390828318,0,0,0,0,0,0,0.0210837920077552,0.0534621750797394,0.0794085137228576,0,0,0,-0.0306703365917704,0,0,0,-0.0561346874389862,0,0,0,0,0,8.67361737988404e-19,0,0.0886211685579526
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00792203632183538,0,0,0,0,0,0,0,0,0,0,0,0,0.143132100486755,0,0,0.103055351878072,0,0,0,0,0,0.183794606868472,0,0,0,0.0522299328817963,0.0594282519798403,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0.0166042859010584,0,0,0,0,0.00654013166489015,0,0.0131270393703952,0,0,0,0,0,0,0,0,0,0,0,0,0.0166801314465293,0,0,0,0,0,0,0,0.0402929411596049,0,0,0,0,0.243988075386151,0.109250805119216,0,0.368709274534483,0,0,0,0,0,0,0.0465086623117739,0,0,0.000853492777537094,0,0,0,0.0474614573427895,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752864150118558,0,0,0,0,-0.00809137108780682,0,0.169889930940222,0,0,0,0,0,0,0.0172881591496353,0.0217868863670053,0.0872342897640387,0.407774770418493,0,0.205894040193846,0.0249801077983194,-0.0595647507584517,0,0,0,0,0.0789986278222796,0,0,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452170369609516,0,0,0,0,0,0,0,0,0,0.0356253163957323,0,0,0.255334128763239,0.122226517425494,0,0,0,0,0,0,0,0.0351710890672394,0.34109842782525,0,0,1.0842021724855e-19,0,0.0556051028224934,0,0,0,0,0,0,0,0.0851888162920324,0.00175937038715159,0
X600999.CH.EQUITY,0,0,0.0182157780987189,0,0,0,0,0,0,0,0,0.126590829218937,0,0.0985458537388073,0,0,0,0,0,0,0,-0.0323220373710044,0.702939387799386,-0.33755759180651,0,0,0,0,0,0,0,0,0,0,0,0.0868884417775578,0,0.13471493295314,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457162779437076,0
X601066.CH.EQUITY,0,-0.0301147352233992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547309380783629,0,0,0,0,0,0,0,0,0,0.51073866871337,0.0782155809529,0.0217196817885365,0,0,0.199593723763533,0.131993410358683,0,0,0.0221597432640771,0,0,0,0,0,0,-0.18730977412599,0,0,0.0725438624965572,0,0,0
X601211.CH.EQUITY,0,0,0.0516866022718385,0,0,0,0,0,0.052827568055505,0,0,0.0833621945985253,0,0,0,0,0,0,0,0,0,0,0.00299304123183918,0,0,0,0,0,0,0.16262528197611,0,0,0.205495500775895,0,0,0,0.515356294705094,0.0905717057109002,0,0,0.00517471612883839,0,0,0,0,0,-3.46944695195361e-18,0,0,0.088509268819925,0,0
X601236.CH.EQUITY,0,0,-0.144540915507452,0,0,0,0,0,0,0,0,0,0,0.0952579100187984,0,0.0259362176746188,0,0,0,0,0.0755465366910875,0,-0.0218172881449879,0,0,0,0,0.516727808125044,0.222080846891389,0,0,0,0,0,0,0,0,0,0.109265205129081,0.0805491106469053,0,0,0,0,0,0,-0.035597371661461,0,0,0,0.0299328700201182,0.0293651283391985
