,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.170126363467477,0,0,0,0.0865425298153828,0,0,0.115386986634191,0,0,0,0,0,0.189319851099822,0.0125629787116309,0,0.126806472015882,0,0,0,0,-0.0217535262859158,0,0,0,0,0,0,0.119756194837815,0,0,0,0,0,0,0,0,0.00681736976139911,0,0.148715734992037,0,0.125133943693091,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.39850735863107,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,-0.0364284776377066,0,0,0,0,0,0,0,0,-0.230947828235321,0,0,0,0,0,0,0,-0.0947156406608063,0,-0.00227146317576115,0,0,-0.161539978253656,0.00876786115969664,0.235229699492644,0,0.625140461605966,0,0,0,-0.038802420464186,-0.040065573723363,0,-0.112495598264724,0
X600000.CH.EQUITY,0.13547802876704,0,0,0.1245061528407,0,0,0,0.0417569706976674,0.0783885298595142,0,0.0211462815039386,0,0.345991476921309,0,0,0,0,0,0,0.0536382252668002,0,0,0,3.46944695195361e-18,0,0.0091058577839752,0.0929182454067045,0.145711132984102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.390671981578019,0,0,0,0.0117661655768963,0.10089172930033,0,0,0,0,0,0,0,0.0717851010422468,0,0.118037429573267,0,0.0562344074849094,0,0.0440696296063568,0,0,0,0,0,0,0,0.159990433001282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00544558445292354,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.100928267539036,0.0332319639317919,0,0,0.285756596973335,0,0,0,0,0,0.415704364413555,0,0,0.0536594511448524,0,0,0,0.0456154302858462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00580501939269103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.192257686185479,0.0546639173222549,0,0,0,0,0,0,0.291532827068228,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0893935328279621,0,0,0,0,0,0,0,0,0,0.0218535259679323,0,0,0.103518274098485,0,0,0,0,0,0,0,0,0.186600448880258,0,0,0,-2.16840434497101e-19,0
X600919.CH.EQUITY,0,0,0.431812685805581,0,0,0,0,0,0.0517063483612103,0,0,0,-2.77555756156289e-17,0,0,0.347711762814797,0,0,0.00915697209433486,0,0,0,0,0.0363513501052522,0,0,0,0,0.0242098300737375,0,0,0,0,0,-0.0330675028849307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138031513372161
X601009.CH.EQUITY,0,0,0,0.143218985508862,0,0,0,0,0.00810721343946311,0.316483225864941,0.0771043157341527,0.0265887304281478,0,0,0.214834161744747,0,0,0,0,0,0,0,0,0.00710348521133307,0,0.0235386737727604,0,0,0.0541958517019745,0,0,0,0,0,0,0,0,0,0,0,0.101863757527243,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.369071829234902,0,0.247472141486363,0,0,0,0,0,0,0.214252782088172,0.0685683833678665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194373917392518,0.0939397316897945,0,0
X601169.CH.EQUITY,0.0548238481564595,0,0.0988954514687555,0.0824699757580913,0,0,0,0.0377781583572366,0,0,0,0,0.296828653842173,0.0624613141095783,0,0,0,0,0,0.0230224733308892,0,0,0.0955894079179202,0,0,0,0,0.063905467428874,0.163543454417592,0.0427889248633997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
