,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.0438056367719328,0,0,0,0,0,0,0.00703131119112128,0,0,0,0,0,0,0,0.124685103723796,0,0,0,0,0,0,0,0,0,0,0,0.0193269612132526,0,0.0596574119112863,0,0,0,0,0.214454426511261,0,0,0,0.187250221253698,0,0,0,0.0359551194314121,0,0,0,0,0,0
X002142.CH.EQUITY,0.370107262263268,0,0,0,0,0.134343933287137,0,0,0,0,0,0,0,-0.0228126593230385,0,0.260214003763319,0.0472898882143604,0,0,0,-0.00676443936631306,-0.1384924451252,0,0,-0.1055716561086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343699696005417,0,0.0959989583045778,0,0,0,0.0262172828342429,-0.0987297357703092,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.353587284476487,0,0,0.342849527984108,0.0137619239439975,0,0,0,0,0,0,0,0.0994916173425061,0,0,-0.0670120460450981,0.274906229532261,0,0,0.0804245948860951,0,0,0,0,0,0,0,-0.113551681361072,0,0,-3.98053388122413e-06,0,-0.0253761352971735,0,0,-2.16840434497101e-19,0,0,0,0,0,-0.117046472634784,0,0,0
X600015.CH.EQUITY,0,0,0.0417066182158005,0,0,0,0,0.0100509999946693,0,0.423541149288041,0.0219888366496175,0,0,0,0.153762189434184,0,0.0524936956922146,0.185308285668682,0.0318104183313987,0,0,0,0,0,0,0,0,0,0,0,0.192057861399129,0,0,0,0.025450378126844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.227043225636233,0,0,0,0,0,0,0,0,0,0,0.152802724911835,0.140557928214115,0,0.133727940406439,0.145876296254582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0679618128379742,0,0,0.119812222233438,0,0,0,0,0,0,0,0.0421176647224358,0,0,0.0755621544018924,0
X600036.CH.EQUITY,0,0,0.313624988930754,0,0,0,0.314435935434101,0,0,0,0,0,0.247008173175586,0,0.138665846384418,0,0,0,0.184060577911813,0,0,0,0,0,0,0.113899920898856,0.022641179196516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120172699401167,0.0131043636678116,0.185715114126276,0,0,0,0,0,8.67361737988404e-19,0.03717629504926
X600919.CH.EQUITY,0,-0.334101810107461,0,0,0,1.0892825312733,0,0.056991687725741,0,0,0,0,0,0,0,0,0,0,0,0.0117811722313301,0,0,-0.147600205262268,0,0,0,0,0,0,0,0,0,0,0.401804139068012,0,0,0,0,0,0,0,0,0,-0.816524154410904,0,0,0,0.0405092844736012,0,0.0115998740500777
X601009.CH.EQUITY,8.5081463832351e-05,0,0,0,0,0,0,0,0.5752774901641,0,-0.167001041693322,0,0,0,0,0,0,0,0.243247204374802,0.388518117032966,0,-0.295180945455727,0,0,-0.0564216532753312,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.250908676328162,0,0,0,0,0,0,0,0,0,0,0,0,0.0832876533403572,0,0.0303703810479266
X601166.CH.EQUITY,0,0,0.197170132921094,0,0,0,0,0.24746297394187,0,0,0,0.328584090721023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962029579234965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551845645271218,0.0522207980357078,0,0,0.0635362939073256,-0.0445817375945017,-0.0644349344843099
X601169.CH.EQUITY,0,0,0,1.10802333628609,0,0,0,-0.0845777347395106,0,0,0,0,0,0,0,0,-0.0314770990124989,0,0.0320234743935972,0,0,-0.180802576283935,0.0136281151472335,0,0.196490850166219,-0.108979440048413,0,0,0,0,0,0,0,0,0.208639334736495,0,0,0,0,0,0,0,0,-0.63726134481532,0.0857458108376706,-6.93889390390723e-18,0,0,0,0
