,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.332143025294127,0,0,0,0.0744741003373278,0,0,0,0,0,0,0,0,0,0,0,0,0.146702111229243,0,0,0,0,0,0,0,0.0193648508226918,0,0,0,0,0,0,0,0,0,0,0,0,0.303623429811884,0,0,0.0850666766916019,0,0.0306009661879824,0,0,-0.0380329287264581
X002142.CH.EQUITY,0.101103738830136,0,0,0,0,0.272997358698245,0,0.111918797314593,0,0,0,0,0.0999610063261797,0,0,0,0,0.0501197886530272,0,0,0,0.0293492058000763,0,0,0,0,-0.07766884109809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364917099750346,0.0824578691568018,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.22780941682857,0,0.0980916660444106,0.123259475954431,0,0.0230516020852332,0,0,0.218188735424315,0.0237858124615836,0.0365630354471184,0,0,0.081637816288153,0,0.0414604495994772,0,0,0,0,0,0,0,0,0.0697411250273821,0,0,0,0,0,0,0,0,0,0,0.0939069571910667,0,0,0.0295966112773655,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.172830879879529,0,0.0217915047381199,0,0,0,0,0,0.404387092120722,0,0,0.0945960120188255,0,0,0,0,0.146965853988202,0.026377128285067,0,0,-0.0677051441571753,0,0.250139056936692,0,0.0339190055405955,0,0,0,0,0,-0.0979781364486847,0,0,0,-0.103064781177577,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102461276979877,-0.0268547189448288,0
X600016.CH.EQUITY,0,0,0,0.257640902760035,0,0.00545461850369338,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0674018922862419,0.190613328154021,0,0.207309512146922,0,0,0,0,0,0.194261820341531,0,0,0,0,0,0,0.030483331528718,0,0.0551272391872467,0,0,0,0,0,0,0.0438829144904628,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.160027223763238,0.366071029512595,0,0,0.0523151568658934,0,0,0,0,0.0903638890576639,0,0,0,0,0,0,0.0602778940553953,0.0397800338112201,0,0,0,0,0,0,0,0,0.158867582555906,0,0,0,0.139782628287953,0,0,0,0,0,0,0,0,0,0,0,-0.0227993731141397,0,0,0,0,0,0,0,0.000954593814114496,0
X600919.CH.EQUITY,0.0120859015590702,0,0,0,0.177095349874207,0,0,0,0.231116336410842,0,0,0,0,0.205071566126507,0.0124726703929653,1.0842021724855e-19,0,0.0294419231767238,0,0,0,0.0412213495550748,0,0,0,0,0,0,0,0,-0.0670218723270468,0,0,0,0,0,0,0,0,0.000712496624909686,0,0,0,0,0,0,0,0,0,0,-0.0178976811020608,0
X600926.CH.EQUITY,0,0,0,0,0,0,0.0758046266712653,0,0.19979084274617,0,0,0,0,0.218388789319091,0,0,0,0.14623497116673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529650827591491,0,0,0,0,0,0,0,0,0,0,0.0405927866271315,0.0677844489001529,0,0,0,-0.00838779481512813,0
X601009.CH.EQUITY,0,0,0,0,-0.33283884208902,0,0.426037211060786,0.276187514162247,0,0.00259556087694243,0,0,0,0,0,0,0,0,0,0.113812328432842,0,0,0,0,0.153363635859338,0,0,0.0975589008329567,0.0285852278088866,0,0.217439668888515,0,0,0,0,0,0,0,0,0,0,0.063730694038799,0.176077210464344,0,0,0,0,-0.14179008955616,0,0,-0.252967663180374,0
X601166.CH.EQUITY,0,0.0296990134529755,0,0,0,0.12199714757485,0,0,0.11860815899381,0,0,0,0.101242368616274,0.121356407889137,0,0,0,0,0,0.111801245547272,0,0,0,0,0,0,0,0,0,0,0.0664725044349242,0,0,0,0,0,0,0,0,0,0,0,0,0.15878780306622,0,0,0,0,0.0474658991049309,0,0,0
