,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0.0153981083820012,0,0,0,0,0,0,0,0.673310661885947,0,0,0,0,0,0,0,0,0.103082551140935,0,0,0,0,0,0,0.0465812915267107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101299708188244,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.028966452391148,0.0561469586415814,0,0.276848721842728,0,0,0,0,0,0,0.162150739943093,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121515965269001,0,0,0,-0.058649079329633,0,0,0,0,0,0,0,0,0,0,0,-0.00352295193450473,0,-0.0638021758492653,-0.0502126825272654
X002958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.270003877167219,0,0,0,0.0220257003321068,0,0,0,0.194881181830764,0,0,0,0,-2.77555756156289e-17,0,0,0.176128970473253,0.281299254431488,0,0,-0.0437014651881917,0,0,0,0,0,0,0,0,0,0,0,0,0.0330288135599735,0,0,0,0,0,0.0600410444820749,0.125879733717932,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.231788345714125,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.679539140475203,0,0,0,0,0.00974506302304178,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.069866504492996,0,0,0.134986206062055,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155202210522518,0.165412961735551,0,0,0.116704586745712,0.0586090799230154,0,0,0.173475222719882,0.0649320931897391,0,0,0,0,0.181861696531135,0,0,0.0948843251043519,0,0,0,0.0242447692120493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.152329387119195,0,0,0.256098128541316,0,0,0,0,0,0,0,0.0643389444339952,0,0.11287805831301,0,0,0,0.0752083328012866,0,0,0.139153713671277,0,0,0,0,0,0,0,0,0,0,0.246040954761925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.0665933089864627,0.178019394232153,0,0.431998732965412,0,0,0,0,0,0,0,0,-0.322821189651764,0,0,0,0.18916214850774,0,0,0,0,0,0,0,0.312725172353922,0,0,0,0.116949084336453,0,0,0.289001718317124,0,0.281567117837111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.254352371971364,0,0,0,0,0,0,0,0,0.347225163643738,0,0.25026985952295,0,0,0.249501800266861,0,0,0,0,0,0.0174815346762932,0,0,-0.0837905055545585,0.0445607767602491,0,0.225252345872285,0,0,0,0.0514338641325355,0,0,0,0,0,0,-0.276321239082601,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0.0998010116337095,0,0,0,0,0,0.121741958447572,0.123987817097852,0,0,0,0,0.519590059803081,0,0,0,0,0,0,0.00715113212720622,0,0,0,-0.0515580544768231,0,0,0.0322529596464052,0,0,0,0,0,0,0,0,0.055594024119151,0,0.126091986842841,0,0,0,-0.336261657258315,0,-0.00791196856877095,0
X600928.CH.EQUITY,0.049621772558615,0,0.456169402846613,0,0,0,0,0,0,0,0,0,0,0,0,-0.0446137448411575,0,0.0220166487673272,0,0,0,0,0,-0.119978938698253,0,0.364446658905878,0,0,0,0,0,0,0,0.0385434103921908,0,0,0.165561355416882,0.0501137883234952,0,0,0,-0.0504728978171113,0,0,0.0299557341337646,0,0,0,0,-0.0816205928387691,-0.0698700946214048,0
